IF_sens_r,reliab_avg,reliab_min,Infrast_end,π_end,d_end,Δμ_pc
64.51468664547063,0.9998410912355191,0.9966384850493438,0.36398828981494047,256.5619305395186,157.23237669036718,-0.284
70.01259873019619,0.9998410912355191,0.9966384850493438,0.36398828981494047,256.65464997429484,157.23237669036718,-0.284
75.97904036785103,0.9998410912355191,0.9966384850493438,0.36398828981494047,256.7317471256221,157.23237669036718,-0.284
82.45393943261438,0.9998410912355191,0.9966384850493438,0.36398828981494047,256.7957367020633,157.23237669036718,-0.284
89.48062643383894,0.9998410912355191,0.9966384850493438,0.36398828981494047,256.8486976626602,157.23237669036718,-0.284
97.1061244870633,0.9998410912355191,0.9966384850493438,0.36398828981494047,256.8923573384868,157.23237669036718,-0.284
105.38146399622259,0.9998410912355191,0.9966384850493438,0.36398828981494047,256.9281550716672,157.23237669036718,-0.284
114.36202415293195,0.9998410912355191,0.9966384850493438,0.36398828981494047,256.95729350773047,157.23237669036718,-0.284
124.10790353818399,0.9998410912355191,0.9966384850493438,0.36398828981494047,256.9807834035624,157.23237669036718,-0.284
134.68432230655196,0.9998410912355191,0.9966384850493438,0.36398828981494047,256.99948429639085,157.23237669036718,-0.284
146.16205864434843,0.9998410912355191,0.9966384850493438,0.36398828981494047,257.0141401687371,157.23237669036718,-0.284
158.61792242254668,0.9998410912355191,0.9966384850493438,0.36398828981494047,257.02540776422,157.23237669036718,-0.284
172.13526921418944,0.9998410912355191,0.9966384850493438,0.36398828981494047,257.03387572526935,157.23237669036718,-0.284
186.80455811612384,0.9998410912355191,0.9966384850493438,0.36398828981494047,257.04007446762887,157.23237669036718,-0.284
202.723957108052,0.9998410912355191,0.9966384850493438,0.36398828981494047,257.04447858381775,157.23237669036718,-0.284
220.0,0.9998410912355191,0.9966384850493438,0.36398828981494047,257.0475047738145,157.23237669036718,-0.284
22.0,0.9998410912355191,0.9966384850493438,0.36398828981494047,251.92435693837007,157.23237669036718,-0.284
