MagCAPShock,IntRate,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.01,0.02,51.0,1.0,1.0,160.6338057707832,242.15419432583485,-0.01
0.0,0.02,51.0,1.0,1.0,160.63380577078317,242.15419432583485,0.0
-1.0,0.03,50.514701544390604,0.990484344007659,0.8322193363904891,154.6097595270806,281.4344802548369,-1.0
-0.99,0.03,50.53214629863531,0.9908263980124571,0.8380061695711624,154.69343389562002,281.55488386540384,-0.99
-0.98,0.03,50.549583650788506,0.991168306878206,0.8437930027518356,154.7827083667481,281.6490260281151,-0.98
-0.97,0.03,50.56701399982899,0.9915100784280193,0.8495798359325089,154.8723638422286,281.72597415908024,-0.97
-0.96,0.03,50.58443780550307,0.9918517216765308,0.8553666691131823,154.96241295434496,281.79115745927123,-0.96
-0.95,0.03,50.6018555861856,0.992193246787953,0.8611535022938555,155.05287089653572,281.8473703164897,-0.95
-0.94,0.03,50.61926791412723,0.9925346649828868,0.8669403354745288,155.13790138152322,281.8961089040451,-0.94
-0.93,0.03,50.63667540777928,0.992875988387829,0.8727271686552021,155.22922179003325,281.9383203299712,-0.93
-0.92,0.03,50.654078721015225,0.993217229823828,0.8785140018358751,155.32101142704173,281.9747162695289,-0.92
-0.91,0.03,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41147205668162,281.96533198423884,-0.91
-0.9,0.03,50.688668628440475,0.9938954633027544,0.8900876681972218,155.4957170997795,281.21674365724107,-0.9
-0.89,0.03,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008768804763,280.463620176808,-0.89
-0.88,0.03,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821777523556,279.7100910122507,-0.88
-0.87,0.03,50.74028042699917,0.9949074593529249,0.9074481677392415,155.7430424574043,278.95463195817956,-0.87
-0.86,0.03,50.75746605189812,0.9952444323901593,0.9132350009199148,155.828044300168,278.1980867931106,-0.86
-0.85,0.03,50.774638985454914,0.9955811565775473,0.919021834100588,155.913193590116,277.44084399298134,-0.85
-0.84,0.03,50.79179921527229,0.9959176316720058,0.9248086672812615,155.9984881671958,276.6826906020399,-0.84
-0.83,0.03,50.808946722960826,0.9962538573129573,0.9305955004619346,156.07675032316197,275.92329442156347,-0.83
-0.82,0.03,50.82608148129713,0.9965898329666104,0.936382333642608,156.1623157505885,275.16210685713287,-0.82
-0.81,0.03,50.843203449442996,0.9969255578322156,0.9421691668232811,156.24802212986197,274.3981813383079,-0.81
-0.8,0.03,50.860312564709396,0.9972610306805764,0.9479560000039545,156.3338692648336,273.62983526448426,-0.8
-0.79,0.03,50.87740872834448,0.997596249575382,0.953742833184628,156.41985019926352,272.8540265188611,-0.79
-0.78,0.03,50.89449178148165,0.9979312114016009,0.9595296663653011,156.50596187181293,272.06522579564154,-0.78
-0.77,0.03,50.91156146650667,0.9982659111079739,0.9653164995459741,156.58436671971506,271.2534552803682,-0.77
-0.76,0.03,50.92861737220489,0.9986003406314684,0.9711033327266476,156.67071136672294,270.40114616816874,-0.76
-0.75,0.03,50.9456588789833,0.998934487823202,0.9768901659073207,156.7571728115957,269.4789842593499,-0.75
-0.74,0.03,50.96268517602436,0.9992683367847913,0.9826769990879943,156.84374385145816,268.4431532261029,-0.74
-0.73,0.03,50.9796955242296,0.9996018730241097,0.9884638322686674,156.93041893001603,267.2419229160389,-0.73
-0.72,0.03,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01719977608641,265.844776784095,-0.72
-0.71,0.03,51.0,1.0,1.0,157.09577981539158,264.29133631719725,-0.71
-0.7,0.03,51.0,1.0,1.0,157.18281793118064,262.68143479973065,-0.7
-0.69,0.03,51.0,1.0,1.0,157.27000575570796,261.1897987390079,-0.69
-0.68,0.03,51.0,1.0,1.0,157.35734351249053,259.8876129651119,-0.68
-0.67,0.03,51.0,1.0,1.0,157.44480910200622,258.76005462813634,-0.67
-0.66,0.03,51.0,1.0,1.0,157.5323876394251,257.7560804174915,-0.66
-0.65,0.03,51.0,1.0,1.0,157.62003426694844,256.8263995257103,-0.65
-0.64,0.03,51.0,1.0,1.0,157.69933667534679,255.93602153177562,-0.64
-0.63,0.03,51.0,1.0,1.0,157.78723477528627,255.06340327589555,-0.63
-0.62,0.03,51.0,1.0,1.0,157.87524899059244,254.19641787815544,-0.62
-0.61,0.03,51.0,1.0,1.0,157.96337881553694,253.32898468525627,-0.61
-0.6,0.03,51.0,1.0,1.0,158.0516242021337,252.45901526728287,-0.6
-0.59,0.03,51.0,1.0,1.0,158.13998551230296,251.5762586047997,-0.59
-0.58,0.03,51.0,1.0,1.0,158.2283998073247,250.69286966916627,-0.58
-0.57,0.03,51.0,1.0,1.0,158.3088384219583,249.81680989473602,-0.57
-0.56,0.03,51.0,1.0,1.0,158.39751155718264,248.9578507959365,-0.56
-0.55,0.03,51.0,1.0,1.0,158.48630819538147,248.1290746904585,-0.55
-0.54,0.03,51.0,1.0,1.0,158.5752300704683,247.3466395409857,-0.54
-0.53,0.03,51.0,1.0,1.0,158.66427920246088,246.62882653999304,-0.53
-0.52,0.03,51.0,1.0,1.0,158.7534579056446,245.99419221163035,-0.52
-0.51,0.03,51.0,1.0,1.0,158.84276879318438,245.45891660980246,-0.51
-0.5,0.03,51.0,1.0,1.0,158.92592191866405,245.03383598169063,-0.5
-0.49,0.03,51.0,1.0,1.0,159.0154121056732,244.7220018893408,-0.49
-0.48,0.03,51.0,1.0,1.0,159.10502564196182,244.51767879860788,-0.48
-0.47,0.03,51.0,1.0,1.0,159.19476029660453,244.40731398248866,-0.47
-0.46,0.03,51.0,1.0,1.0,159.28461343529221,244.3722428613222,-0.46
-0.45,0.03,51.0,1.0,1.0,159.3745821938963,244.39209346752875,-0.45
-0.44,0.03,51.0,1.0,1.0,159.46466383094395,244.44781121898063,-0.44
-0.43,0.03,51.0,1.0,1.0,159.55482191238914,244.52356222605457,-0.43
-0.42,0.03,51.0,1.0,1.0,159.64232065068379,244.60744083105396,-0.42
-0.41,0.03,51.0,1.0,1.0,159.73139308471562,244.69127921804733,-0.41
-0.4,0.03,51.0,1.0,1.0,159.82041430813396,244.76998794720274,-0.4
-0.39,0.03,51.0,1.0,1.0,159.90940370148698,244.84080454877727,-0.39
-0.38,0.03,51.0,1.0,1.0,159.99841099542607,244.90258030025717,-0.38
-0.37,0.03,51.0,1.0,1.0,160.0875439778292,244.95514332042987,-0.37
-0.36,0.03,51.0,1.0,1.0,160.17704640284134,244.9978933837344,-0.36
-0.35,0.03,51.0,1.0,1.0,160.26770295148387,245.03147313435645,-0.35
-0.34,0.03,51.0,1.0,1.0,160.34652597704465,245.03181413696046,-0.34
-0.33,0.03,51.0,1.0,1.0,160.41813336819206,245.02547860792794,-0.33
-0.32,0.03,51.0,1.0,1.0,160.50332350940892,245.01902831002803,-0.32
-0.31,0.03,51.0,1.0,1.0,160.58938681991935,245.01204785784734,-0.31
-0.3,0.03,51.0,1.0,1.0,160.63380577078317,245.00478757819266,-0.3
-0.29,0.03,51.0,1.0,1.0,160.6338057707831,244.99706589433123,-0.29
-0.28,0.03,51.0,1.0,1.0,160.63380577078317,244.98801129663093,-0.28
-0.27,0.03,51.0,1.0,1.0,160.63380577078314,244.97813352255278,-0.27
-0.26,0.03,51.0,1.0,1.0,160.6338057707832,244.9671330644955,-0.26
-0.25,0.03,51.0,1.0,1.0,160.63380577078317,244.95458963300777,-0.25
-0.24,0.03,51.0,1.0,1.0,160.6338057707832,244.9403819803502,-0.24
-0.23,0.03,51.0,1.0,1.0,160.63380577078314,244.91810051401896,-0.23
-0.22,0.03,51.0,1.0,1.0,160.6338057707832,244.88588650782324,-0.22
-0.21,0.03,51.0,1.0,1.0,160.6338057707832,244.84427610105843,-0.21
-0.2,0.03,51.0,1.0,1.0,160.63380577078317,244.79001263020615,-0.2
-0.19,0.03,51.0,1.0,1.0,160.63380577078323,244.71849643492973,-0.19
-0.18,0.03,51.0,1.0,1.0,160.63380577078317,244.62317342228846,-0.18
-0.17,0.03,51.0,1.0,1.0,160.63380577078317,244.49445467554256,-0.17
-0.16,0.03,51.0,1.0,1.0,160.6338057707832,244.31772412317693,-0.16
-0.15,0.03,51.0,1.0,1.0,160.6338057707832,244.00048834965378,-0.15
-0.14,0.03,51.0,1.0,1.0,160.63380577078308,243.45744532526058,-0.14
-0.13,0.03,51.0,1.0,1.0,160.63380577078314,242.36918167097284,-0.13
-0.12,0.03,51.0,1.0,1.0,160.63380577078325,237.17439040504462,-0.12
-0.11,0.03,51.0,1.0,1.0,160.6338057707832,238.34601119015971,-0.11
-0.1,0.03,51.0,1.0,1.0,160.6338057707831,239.09832776472646,-0.1
-0.09,0.03,51.0,1.0,1.0,160.6338057707831,239.8478302472861,-0.09
-0.08,0.03,51.0,1.0,1.0,160.63380577078317,240.5970369447761,-0.08
-0.07,0.03,51.0,1.0,1.0,160.63380577078323,241.3462536481976,-0.07
-0.06,0.03,51.0,1.0,1.0,160.63380577078317,242.09554620332338,-0.06
-0.05,0.03,51.0,1.0,1.0,160.63380577078314,242.1502765306137,-0.05
-0.04,0.03,51.0,1.0,1.0,160.6338057707831,242.1502765306137,-0.04
-0.03,0.03,51.0,1.0,1.0,160.6338057707832,242.15027653061384,-0.03
-0.02,0.03,51.0,1.0,1.0,160.6338057707832,242.15027653061378,-0.02
-0.01,0.03,51.0,1.0,1.0,160.6338057707832,242.1502765306137,-0.01
0.0,0.03,51.0,1.0,1.0,160.63380577078317,242.15027653061378,0.0
-1.0,0.04,50.515857032087254,0.9905070006291619,0.8322193363904891,154.67190378279264,282.27202927051627,-1.0
-0.99,0.04,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74935228340266,281.4729070108081,-0.99
-0.98,0.04,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83222793217058,280.6736578875228,-0.98
-0.97,0.04,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91529089447357,279.87422274757336,-0.97
-0.96,0.04,50.58512821131122,0.9918652590453181,0.8553666691131823,154.9985368622525,279.07453346863355,-0.96
-0.95,0.04,50.602415456499,0.9922042246372353,0.8611535022938555,155.0819617687227,278.2745110016443,-0.95
-0.94,0.04,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15969698969533,277.4740646320561,-0.94
-0.93,0.04,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24345922537057,276.673090578163,-0.93
-0.92,0.04,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32738586357544,275.8714526903681,-0.92
-0.91,0.04,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41147205668162,275.0678013647048,-0.91
-0.9,0.04,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49571709977945,274.2582973779831,-0.9
-0.89,0.04,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008768804763,273.4473650781239,-0.89
-0.88,0.04,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821777523556,272.6347562983224,-0.88
-0.87,0.04,50.74028042699917,0.9949074593529249,0.9074481677392415,155.7430424574043,271.8185888107205,-0.87
-0.86,0.04,50.75746605189812,0.9952444323901593,0.9132350009199148,155.828044300168,270.9995321586101,-0.86
-0.85,0.04,50.774638985454914,0.9955811565775473,0.919021834100588,155.913193590116,270.177734286773,-0.85
-0.84,0.04,50.79179921527229,0.9959176316720058,0.9248086672812615,155.9984881671958,269.35263982267634,-0.84
-0.83,0.04,50.808946722960826,0.9962538573129573,0.9305955004619346,156.07675032316197,268.52350982108646,-0.83
-0.82,0.04,50.82608148129713,0.9965898329666104,0.936382333642608,156.1623157505885,267.68930343240334,-0.82
-0.81,0.04,50.843203449442996,0.9969255578322156,0.9421691668232811,156.24802212986197,266.84845899126094,-0.81
-0.8,0.04,50.860312564709396,0.9972610306805764,0.9479560000039545,156.3338692648336,265.998486455018,-0.8
-0.79,0.04,50.87740872834448,0.997596249575382,0.953742833184628,156.41985019926352,265.1352110579523,-0.79
-0.78,0.04,50.89449178148165,0.9979312114016009,0.9595296663653011,156.5059618718129,264.251391747052,-0.78
-0.77,0.04,50.91156146650667,0.9982659111079739,0.9653164995459741,156.58436671971506,263.3342886088663,-0.77
-0.76,0.04,50.92861737220489,0.9986003406314684,0.9711033327266476,156.67071136672294,262.36171004720495,-0.76
-0.75,0.04,50.9456588789833,0.998934487823202,0.9768901659073207,156.7571728115957,261.2967105652965,-0.75
-0.74,0.04,50.962685176024365,0.9992683367847914,0.9826769990879943,156.84374385145816,260.08411652272775,-0.74
-0.73,0.04,50.9796955242296,0.9996018730241097,0.9884638322686674,156.9304189300161,258.66026328146665,-0.73
-0.72,0.04,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01719977608641,256.9980293181616,-0.72
-0.71,0.04,51.0,1.0,1.0,157.09577981539158,255.19154811565298,-0.71
-0.7,0.04,51.0,1.0,1.0,157.18281793118064,253.49106135642597,-0.7
-0.69,0.04,51.0,1.0,1.0,157.27000575570796,252.13898737365741,-0.69
-0.68,0.04,51.0,1.0,1.0,157.35734351249053,251.24116861619677,-0.68
-0.67,0.04,51.0,1.0,1.0,157.44480910200622,250.71212516956015,-0.67
-0.66,0.04,51.0,1.0,1.0,157.5323876394251,250.42820610579136,-0.66
-0.65,0.04,51.0,1.0,1.0,157.62003426694844,250.2993186874388,-0.65
-0.64,0.04,51.0,1.0,1.0,157.69933667534684,250.26965775131038,-0.64
-0.63,0.04,51.0,1.0,1.0,157.78723477528627,250.30385366827306,-0.63
-0.62,0.04,51.0,1.0,1.0,157.87524899059247,250.3775139607795,-0.62
-0.61,0.04,51.0,1.0,1.0,157.9633788155369,250.47283202852972,-0.61
-0.6,0.04,51.0,1.0,1.0,158.0516242021337,250.57678016438467,-0.6
-0.59,0.04,51.0,1.0,1.0,158.13998551230296,250.68021814439135,-0.59
-0.58,0.04,51.0,1.0,1.0,158.2283998073247,250.777207671946,-0.58
-0.57,0.04,51.0,1.0,1.0,158.3088384219583,250.86434181044226,-0.57
-0.56,0.04,51.0,1.0,1.0,158.3975115571826,250.94009666689522,-0.56
-0.55,0.04,51.0,1.0,1.0,158.48630819538147,251.0042536827642,-0.55
-0.54,0.04,51.0,1.0,1.0,158.5752300704683,251.05742571493616,-0.54
-0.53,0.04,51.0,1.0,1.0,158.66427920246088,251.10069556724486,-0.53
-0.52,0.04,51.0,1.0,1.0,158.7534579056446,251.13535790704316,-0.52
-0.51,0.04,51.0,1.0,1.0,158.84276879318438,251.16274681797273,-0.51
-0.5,0.04,51.0,1.0,1.0,158.92592191866405,251.18412920731654,-0.5
-0.49,0.04,51.0,1.0,1.0,159.0154121056732,251.20064595694254,-0.49
-0.48,0.04,51.0,1.0,1.0,159.10502564196182,251.2132858982898,-0.48
-0.47,0.04,51.0,1.0,1.0,159.19476029660453,251.22288113068896,-0.47
-0.46,0.04,51.0,1.0,1.0,159.28461343529221,251.2301152727296,-0.46
-0.45,0.04,51.0,1.0,1.0,159.3745821938963,251.23553873669275,-0.45
-0.44,0.04,51.0,1.0,1.0,159.46466383094395,251.23958703622336,-0.44
-0.43,0.04,51.0,1.0,1.0,159.55482191238914,251.24259955819838,-0.43
-0.42,0.04,51.0,1.0,1.0,159.64232065068379,251.2448372517841,-0.42
-0.41,0.04,51.0,1.0,1.0,159.73139308471562,251.24649839882963,-0.41
-0.4,0.04,51.0,1.0,1.0,159.82041430813396,251.24773211341355,-0.4
-0.39,0.04,51.0,1.0,1.0,159.90940370148698,251.24786774532055,-0.39
-0.38,0.04,51.0,1.0,1.0,159.99841099542607,251.24786595833925,-0.38
-0.37,0.04,51.0,1.0,1.0,160.0875439778292,251.24786428801028,-0.37
-0.36,0.04,51.0,1.0,1.0,160.17704640284134,251.24786274641963,-0.36
-0.35,0.04,51.0,1.0,1.0,160.26770295148387,251.24786132495856,-0.35
-0.34,0.04,51.0,1.0,1.0,160.3465259770447,251.24786102164936,-0.34
-0.33,0.04,51.0,1.0,1.0,160.4181333681921,251.24786103499787,-0.33
-0.32,0.04,51.0,1.0,1.0,160.50332350940892,251.24786103021296,-0.32
-0.31,0.04,51.0,1.0,1.0,160.58938681991935,251.24786102476637,-0.31
-0.3,0.04,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,0.04,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,0.04,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,0.04,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
-0.26,0.04,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,0.04,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,0.04,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,0.04,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,0.04,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,0.04,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,0.04,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,0.04,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,0.04,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,0.04,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,0.04,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,0.04,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
-0.14,0.04,51.0,1.0,1.0,160.63380577078308,251.2465343384059,-0.14
-0.13,0.04,51.0,1.0,1.0,160.63380577078314,251.24643386510272,-0.13
-0.12,0.04,51.0,1.0,1.0,160.63380577078325,251.24360962358728,-0.12
-0.11,0.04,51.0,1.0,1.0,160.6338057707832,251.23905632647381,-0.11
-0.1,0.04,51.0,1.0,1.0,160.6338057707831,251.23209372604282,-0.1
-0.09,0.04,51.0,1.0,1.0,160.6338057707831,251.22146341780592,-0.09
-0.08,0.04,51.0,1.0,1.0,160.63380577078317,251.2052338588424,-0.08
-0.07,0.04,51.0,1.0,1.0,160.63380577078323,251.18041433959226,-0.07
-0.06,0.04,51.0,1.0,1.0,160.63380577078317,251.14230267497655,-0.06
-0.05,0.04,51.0,1.0,1.0,160.63380577078314,251.1388177018827,-0.05
-0.04,0.04,51.0,1.0,1.0,160.6338057707831,251.1388177018827,-0.04
-0.03,0.04,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.03
-0.02,0.04,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.02
-0.01,0.04,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.01
0.0,0.04,51.0,1.0,1.0,160.63380577078317,251.1388177018827,0.0
-1.0,0.05,50.515857032087254,0.9905070006291619,0.8322193363904891,154.67190378279264,271.99054676682545,-1.0
-0.99,0.05,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74935228340263,271.99060689172205,-0.99
-0.98,0.05,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83222793217058,271.99064962720325,-0.98
-0.97,0.05,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91529089447357,271.9906798301002,-0.97
-0.96,0.05,50.58512821131122,0.9918652590453181,0.8553666691131823,154.9985368622525,271.99070105289337,-0.96
-0.95,0.05,50.602415456499,0.9922042246372353,0.8611535022938555,155.0819617687227,271.9907158786098,-0.95
-0.94,0.05,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15969698969533,271.9907261741804,-0.94
-0.93,0.05,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24345922537057,271.99073328085046,-0.93
-0.92,0.05,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32738586357544,271.99073815635234,-0.92
-0.91,0.05,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41147205668162,271.99074148037056,-0.91
-0.9,0.05,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49571709977945,271.9907437322686,-0.9
-0.89,0.05,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008768804763,271.99074524800096,-0.89
-0.88,0.05,50.72308449538315,0.9945702842231989,0.9016613345585685,155.6582177752356,271.9907462615136,-0.88
-0.87,0.05,50.74028042699917,0.9949074593529249,0.9074481677392415,155.7430424574043,271.9907469346608,-0.87
-0.86,0.05,50.75746605189812,0.9952444323901593,0.9132350009199148,155.828044300168,271.99074737868244,-0.86
-0.85,0.05,50.774638985454914,0.9955811565775473,0.919021834100588,155.913193590116,271.9907476695193,-0.85
-0.84,0.05,50.79179921527229,0.9959176316720058,0.9248086672812615,155.9984881671958,271.99074785865963,-0.84
-0.83,0.05,50.808946722960826,0.9962538573129573,0.9305955004619346,156.07675032316197,271.99074798076964,-0.83
-0.82,0.05,50.82608148129713,0.9965898329666104,0.936382333642608,156.1623157505885,271.9907480590231,-0.82
-0.81,0.05,50.843203449442996,0.9969255578322156,0.9421691668232811,156.24802212986197,271.99074810879824,-0.81
-0.8,0.05,50.860312564709396,0.9972610306805764,0.9479560000039545,156.3338692648336,271.9907481402241,-0.8
-0.79,0.05,50.87740872834448,0.997596249575382,0.953742833184628,156.41985019926352,271.99074815991986,-0.79
-0.78,0.05,50.89449178148165,0.9979312114016009,0.9595296663653011,156.5059618718129,271.9907481721752,-0.78
-0.77,0.05,50.91156146650667,0.9982659111079739,0.9653164995459741,156.58436671971506,271.99074817974304,-0.77
-0.76,0.05,50.92861737220489,0.9986003406314684,0.9711033327266476,156.6707113667229,271.99074818436924,-0.76
-0.75,0.05,50.9456588789833,0.998934487823202,0.9768901659073207,156.7571728115957,271.99074818714087,-0.75
-0.74,0.05,50.962685176024365,0.9992683367847914,0.9826769990879943,156.84374385145813,271.99074818872475,-0.74
-0.73,0.05,50.9796955242296,0.9996018730241097,0.9884638322686674,156.93041893001603,271.99074818954057,-0.73
-0.72,0.05,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01719977608641,271.9907481898895,-0.72
-0.71,0.05,51.0,1.0,1.0,157.09577981539158,271.99074819000543,-0.71
-0.7,0.05,51.0,1.0,1.0,157.18281793118064,271.9907481900359,-0.7
-0.69,0.05,51.0,1.0,1.0,157.27000575570796,271.99074819004295,-0.69
-0.68,0.05,51.0,1.0,1.0,157.35734351249053,271.9907481900446,-0.68
-0.67,0.05,51.0,1.0,1.0,157.44480910200622,271.9907481900451,-0.67
-0.66,0.05,51.0,1.0,1.0,157.5323876394251,271.9907481900452,-0.66
-0.65,0.05,51.0,1.0,1.0,157.62003426694844,271.9907481900453,-0.65
-0.64,0.05,51.0,1.0,1.0,157.6993366753468,271.99074819004534,-0.64
-0.63,0.05,51.0,1.0,1.0,157.78723477528627,271.99074819004534,-0.63
-0.62,0.05,51.0,1.0,1.0,157.87524899059244,271.99074819004534,-0.62
-0.61,0.05,51.0,1.0,1.0,157.96337881553694,271.99074819004534,-0.61
-0.6,0.05,51.0,1.0,1.0,158.0516242021337,271.99074819004534,-0.6
-0.59,0.05,51.0,1.0,1.0,158.13998551230296,271.99074819004534,-0.59
-0.58,0.05,51.0,1.0,1.0,158.2283998073247,271.99074819004534,-0.58
-0.57,0.05,51.0,1.0,1.0,158.3088384219583,271.99074819004534,-0.57
-0.56,0.05,51.0,1.0,1.0,158.39751155718264,271.99074819004534,-0.56
-0.55,0.05,51.0,1.0,1.0,158.48630819538147,271.99074819004534,-0.55
-0.54,0.05,51.0,1.0,1.0,158.5752300704683,271.99074819004534,-0.54
-0.53,0.05,51.0,1.0,1.0,158.66427920246088,271.99074819004534,-0.53
-0.52,0.05,51.0,1.0,1.0,158.7534579056446,271.99074819004534,-0.52
-0.51,0.05,51.0,1.0,1.0,158.84276879318438,271.99074819004534,-0.51
-0.5,0.05,51.0,1.0,1.0,158.92592191866405,271.99074819004534,-0.5
-0.49,0.05,51.0,1.0,1.0,159.0154121056732,271.99074819004534,-0.49
-0.48,0.05,51.0,1.0,1.0,159.10502564196182,271.99074819004534,-0.48
-0.47,0.05,51.0,1.0,1.0,159.19476029660453,271.99074819004534,-0.47
-0.46,0.05,51.0,1.0,1.0,159.28461343529221,271.99074819004534,-0.46
-0.45,0.05,51.0,1.0,1.0,159.37458219389626,271.99074819004534,-0.45
-0.44,0.05,51.0,1.0,1.0,159.46466383094395,271.99074819004534,-0.44
-0.43,0.05,51.0,1.0,1.0,159.55482191238917,271.99074819004534,-0.43
-0.42,0.05,51.0,1.0,1.0,159.64232065068373,271.99074819004534,-0.42
-0.41,0.05,51.0,1.0,1.0,159.73139308471562,271.99074819004534,-0.41
-0.4,0.05,51.0,1.0,1.0,159.82041430813396,271.99074819004534,-0.4
-0.39,0.05,51.0,1.0,1.0,159.90940370148698,271.99074819004534,-0.39
-0.38,0.05,51.0,1.0,1.0,159.99841099542607,271.99074819004534,-0.38
-0.37,0.05,51.0,1.0,1.0,160.0875439778292,271.99074819004534,-0.37
-0.36,0.05,51.0,1.0,1.0,160.17704640284134,271.99074819004534,-0.36
-0.35,0.05,51.0,1.0,1.0,160.26770295148384,271.99074819004534,-0.35
-0.34,0.05,51.0,1.0,1.0,160.34652597704465,271.99074819004534,-0.34
-0.33,0.05,51.0,1.0,1.0,160.4181333681921,271.99074819004534,-0.33
-0.32,0.05,51.0,1.0,1.0,160.50332350940892,271.99074819004534,-0.32
-0.31,0.05,51.0,1.0,1.0,160.58938681991935,271.99074819004534,-0.31
-0.3,0.05,51.0,1.0,1.0,160.63380577078317,271.99074819004534,-0.3
-0.29,0.05,51.0,1.0,1.0,160.6338057707831,271.99074819004534,-0.29
-0.28,0.05,51.0,1.0,1.0,160.63380577078317,271.99074819004534,-0.28
-0.27,0.05,51.0,1.0,1.0,160.63380577078314,271.99074819004534,-0.27
-0.26,0.05,51.0,1.0,1.0,160.6338057707832,271.99074819004534,-0.26
-0.25,0.05,51.0,1.0,1.0,160.63380577078317,271.99074819004534,-0.25
-0.24,0.05,51.0,1.0,1.0,160.6338057707832,271.99074819004534,-0.24
-0.23,0.05,51.0,1.0,1.0,160.63380577078314,271.99074819004534,-0.23
-0.22,0.05,51.0,1.0,1.0,160.6338057707832,271.99074819004534,-0.22
-0.21,0.05,51.0,1.0,1.0,160.6338057707832,271.99074819004534,-0.21
-0.2,0.05,51.0,1.0,1.0,160.63380577078317,271.99074819004534,-0.2
-0.19,0.05,51.0,1.0,1.0,160.63380577078323,271.99074819004534,-0.19
-0.18,0.05,51.0,1.0,1.0,160.63380577078317,271.99074819004534,-0.18
-0.17,0.05,51.0,1.0,1.0,160.63380577078317,271.99074819004534,-0.17
-0.16,0.05,51.0,1.0,1.0,160.6338057707832,271.99074819004534,-0.16
-0.15,0.05,51.0,1.0,1.0,160.6338057707832,271.99074819004534,-0.15
-0.14,0.05,51.0,1.0,1.0,160.63380577078308,271.99074819004534,-0.14
-0.13,0.05,51.0,1.0,1.0,160.63380577078314,271.99074819004534,-0.13
-0.12,0.05,51.0,1.0,1.0,160.63380577078325,271.99074819004534,-0.12
-0.11,0.05,51.0,1.0,1.0,160.6338057707832,271.99074819004534,-0.11
-0.1,0.05,51.0,1.0,1.0,160.6338057707831,271.99074819004534,-0.1
-0.09,0.05,51.0,1.0,1.0,160.6338057707831,271.99074819004534,-0.09
-0.08,0.05,51.0,1.0,1.0,160.63380577078317,271.99074819004534,-0.08
-0.07,0.05,51.0,1.0,1.0,160.63380577078323,271.99074819004534,-0.07
-0.06,0.05,51.0,1.0,1.0,160.63380577078317,271.99074819004534,-0.06
-0.05,0.05,51.0,1.0,1.0,160.63380577078314,271.99074819004534,-0.05
-0.04,0.05,51.0,1.0,1.0,160.6338057707831,271.99074819004534,-0.04
-0.03,0.05,51.0,1.0,1.0,160.6338057707832,271.99074819004534,-0.03
-0.02,0.05,51.0,1.0,1.0,160.6338057707832,271.99074819004534,-0.02
-0.01,0.05,51.0,1.0,1.0,160.6338057707832,271.99074819004534,-0.01
