MagCAPShock,Bond_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.21,26.0,51.0,1.0,1.0,160.6338057707832,284.69984659206807,-0.21
-0.2,26.0,51.0,1.0,1.0,160.63380577078317,284.69984659206807,-0.2
-0.19,26.0,51.0,1.0,1.0,160.63380577078323,284.69984659206807,-0.19
-0.18,26.0,51.0,1.0,1.0,160.63380577078317,284.69984659206807,-0.18
-0.17,26.0,51.0,1.0,1.0,160.63380577078317,284.69984659206807,-0.17
-0.16,26.0,51.0,1.0,1.0,160.6338057707832,284.69984659206807,-0.16
-0.15,26.0,51.0,1.0,1.0,160.6338057707832,284.69984659206807,-0.15
-0.14,26.0,51.0,1.0,1.0,160.63380577078308,284.69984659206807,-0.14
-0.13,26.0,51.0,1.0,1.0,160.63380577078314,284.69984659206807,-0.13
-0.12,26.0,51.0,1.0,1.0,160.63380577078325,284.69984659206807,-0.12
-0.11,26.0,51.0,1.0,1.0,160.6338057707832,284.69984659206807,-0.11
-0.1,26.0,51.0,1.0,1.0,160.6338057707831,284.69984659206807,-0.1
-0.09,26.0,51.0,1.0,1.0,160.6338057707831,284.69984659206807,-0.09
-0.08,26.0,51.0,1.0,1.0,160.63380577078317,284.69984659206807,-0.08
-0.07,26.0,51.0,1.0,1.0,160.63380577078323,284.69984659206807,-0.07
-0.06,26.0,51.0,1.0,1.0,160.63380577078317,284.69984659206807,-0.06
-0.05,26.0,51.0,1.0,1.0,160.63380577078314,284.69984659206807,-0.05
-0.04,26.0,51.0,1.0,1.0,160.6338057707831,284.69984659206807,-0.04
-0.03,26.0,51.0,1.0,1.0,160.6338057707832,284.69984659206807,-0.03
-0.02,26.0,51.0,1.0,1.0,160.6338057707832,284.69984659206807,-0.02
-0.01,26.0,51.0,1.0,1.0,160.6338057707832,284.69984659206807,-0.01
0.0,26.0,51.0,1.0,1.0,160.63380577078317,284.69984659206807,0.0
-1.0,27.0,50.44612435759326,0.9891396932861424,0.8088435738005069,154.0732479393001,289.221614990457,-1.0
-0.99,27.0,50.462640082793705,0.9894635310351707,0.8143410653221465,154.14849172869464,289.22162098324196,-0.99
-0.98,27.0,50.47914450085483,0.9897871470755849,0.8198385568437861,154.22974498135832,289.2216259034176,-0.98
-0.97,27.0,50.495637622137565,0.9901105416105405,0.8253360483654257,154.31122138080613,289.2216299361675,-0.97
-0.96,27.0,50.51211945695642,0.9904337148422827,0.8308335398870654,154.39287228612625,289.22163323594447,-0.96
-0.95,27.0,50.52859001551434,0.9907566669708694,0.836331031408705,154.47464664436026,289.22163593135053,-0.95
-0.94,27.0,50.54504930783137,0.9910793981927719,0.8418285229303445,154.5501919514798,289.22163812927903,-0.94
-0.93,27.0,50.56149734366673,0.9914019086993476,0.8473260144519842,154.6323474700568,289.22163991842484,-0.93
-0.92,27.0,50.57793413243344,0.9917241986751655,0.8528235059736239,154.71467500237222,289.22164137225434,-0.92
-0.91,27.0,50.594359683104926,0.992046268296175,0.8583209974952634,154.79717077051123,289.2216425515132,-0.91
-0.9,27.0,50.6107740041129,0.9923681177277038,0.863818489016903,154.87983102678157,289.2216435063405,-0.9
-0.89,27.0,50.627177103235724,0.9926897471222691,0.8693159805385424,154.95558161016007,289.2216442780471,-0.89
-0.88,27.0,50.643568987476506,0.9930111566171864,0.8748134720601823,155.03854960506092,289.22164490060896,-0.88
-0.87,27.0,50.659949662930245,0.9933323463319655,0.8803109635818219,155.12166898429066,289.2216454019195,-0.87
-0.86,27.0,50.67631913463923,0.993653316365475,0.8858084551034615,155.20493604470363,289.22164580483644,-0.86
-0.85,27.0,50.69267740643599,0.9939740667928626,0.891305946625101,155.28835143127952,289.22164612805716,-0.85
-0.84,27.0,50.709024480773216,0.99429459766222,0.8968034381467407,155.37051589790028,289.2216463868475,-0.84
-0.83,27.0,50.72536035854001,0.9946149089909806,0.9023009296683802,155.44813074914504,289.22164659364836,-0.83
