MagCAPShock,ProjYears,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.51,1.0,50.30748036615694,0.986421183650136,0.6231188467156389,180.52211184947447,564.5311944761338,-0.51
-0.5,1.0,50.305100808805435,0.9863745256628517,0.6250697936254502,180.0412924134086,563.0527191429386,-0.5
-0.49,1.0,50.3027835510797,0.9863290892368568,0.6270170941184551,179.5748493175932,561.5339024853449,-0.49
-0.48,1.0,50.300528357033805,0.9862848697457609,0.6289608795464134,179.1216364689045,560.0022918789264,-0.48
-0.47,1.0,50.298335061599204,0.9862418639529256,0.6309013017300513,178.6806472083279,558.5096646725402,-0.47
-0.46,1.0,50.29620356751284,0.9862000699512322,0.6328385300267898,178.25101689610054,557.1369021073019,-0.46
-0.45,1.0,50.2941338427902,0.9861594871135334,0.6347727491661481,177.83201712395532,555.9918355073985,-0.45
-0.44,1.0,50.29212591888676,0.9861201160566031,0.6367041577938133,177.42304545975358,555.1953903549121,-0.44
-0.43,1.0,50.290179889748686,0.9860819586225232,0.6386329677194239,177.02361320402244,554.8556635065462,-0.43
-0.42,1.0,50.28829591201648,0.9860450178826761,0.6405594039124478,176.63333268180338,555.0378489716912,-0.42
-0.41,1.0,50.286474206707666,0.9860092981707386,0.6424837053387069,176.25190496213452,555.7442367326918,-0.41
-0.4,1.0,50.2847150627702,0.9859748051523569,0.6403089359972195,175.87910849054288,556.9152137994581,-0.4
-0.39,1.0,50.283018842953275,0.9859415459402603,0.6366919011898484,175.51478886122348,558.4499075334296,-0.39
-0.38,1.0,50.281390379707915,0.9859096152883905,0.6331419129304959,175.15899716147473,560.2359821505223,-0.38
-0.37,1.0,50.27983103824327,0.9858790399655544,0.6296596819346427,174.81171574579142,562.1693915946738,-0.37
-0.36,1.0,50.27833646295932,0.9858497345678298,0.6262427387518205,174.47277249386687,564.1667877764459,-0.36
-0.35,1.0,50.27689580353789,0.9858214863438802,0.6228851407394471,174.14165336569394,566.1842859399975,-0.35
-0.34,1.0,50.27742951513666,0.9858319512771894,0.6215753632304168,174.4596646835574,568.1420381523558,-0.34
-0.33,1.0,50.278538213389155,0.9858536904586108,0.6208394259133553,174.95414347332652,569.9991528737969,-0.33
-0.32,1.0,50.279690312319374,0.9858762806337132,0.620146433131736,175.45925645357144,571.797227806083,-0.32
-0.31,1.0,50.28088939605489,0.9858997920795076,0.6194986919359873,175.97521562298382,573.531503510111,-0.31
-0.3,1.0,50.282138737630916,0.9859242889731552,0.6188983445418309,176.50221669504683,575.2014650262739,-0.3
-0.29,1.0,50.28344167651248,0.9859498367943624,0.6183475679395936,177.04045410586065,576.80866029168,-0.29
-0.28,1.0,50.28480875809181,0.9859766423155257,0.6178505226618632,177.5912798552519,578.3567341739998,-0.28
-0.27,1.0,50.28624206091003,0.9860047462923535,0.6174093560136252,178.15458190139304,579.8476428875408,-0.27
-0.26,1.0,50.28774090205822,0.9860341353344748,0.61702534990044,178.7297897190315,581.2829253817273,-0.26
-0.25,1.0,50.28455840449117,0.9859717334213955,0.6167012026870694,179.31710336604175,582.664631241552,-0.25
-0.24,1.0,50.28117181499401,0.9859053297057649,0.6164397326310469,179.9167204075965,583.994424875912,-0.24
-0.23,1.0,50.277992874442745,0.985842997538093,0.6162438155543661,180.52883062410066,585.2736224023797,-0.23
-0.22,1.0,50.27503742829315,0.9857850476135912,0.6161163134855211,181.1536112037592,586.5032631781928,-0.22
-0.21,1.0,50.27232116948147,0.9857317876368916,0.6160599889316952,181.79122185906778,587.6842000080824,-0.21
-0.2,1.0,50.26985906811133,0.9856835111394379,0.6160774075881054,182.4418000167905,588.8171960748859,-0.2
-0.19,1.0,50.267665223457,0.9856404945775883,0.616172129662201,183.1074559645387,589.9050971990059,-0.19
-0.18,1.0,50.265753434681656,0.9856030085231697,0.6163454345655941,183.7865607205241,590.9465161567772,-0.18
-0.17,1.0,50.26413286921492,0.9855712327297043,0.6165986341128427,184.4789634782058,591.9422590440315,-0.17
-0.16,1.0,50.26280966031959,0.9855452874572469,0.6169325711487547,185.18468050832777,592.8935688199034,-0.16
-0.15,1.0,50.35873254332405,0.9874261283004716,0.6770914577447562,194.13927299805292,589.0165075826781,-0.15
-0.14,1.0,50.68432297056938,0.9938102543248899,0.8146056389073205,195.1937680715078,564.8387820631996,-0.14
-0.13,1.0,50.822933056390376,0.9965280991449094,0.880554318422311,211.22431103992446,599.5934180883738,-0.13
-0.12,1.0,50.431152990697214,0.9888461370724944,0.6243712156482542,195.58641016966112,587.3321519577736,-0.12
-0.11,1.0,50.385519618046544,0.9879513650597361,0.6843107954248309,214.1334618526757,569.7234682535683,-0.11
-0.1,1.0,50.64279682612552,0.9929960161985396,0.805009985204533,219.38920250446657,539.2384193367499,-0.1
-0.09,1.0,50.828521239085,0.9966376713546078,0.9273910958372171,217.26479509729216,582.2873044213811,-0.09
-0.08,1.0,50.496743346287616,0.9901322224762278,0.6427596376170781,206.73229090232775,591.7410483641936,-0.08
-0.07,1.0,50.489041001325575,0.989981196104423,0.7339200404883004,224.92821327763298,535.4408096141042,-0.07
-0.06,1.0,50.60578039125724,0.992270203750142,0.858292645203584,214.94568805781893,590.030304752624,-0.06
-0.05,1.0,50.96910252420089,0.999394167141194,0.9835466002765234,214.89911585622016,568.4236758159326,-0.05
-0.04,1.0,50.52348690530517,0.9906566059863758,0.6893328518270974,224.0253942108867,570.2282432316691,-0.04
-0.03,1.0,50.56196562830178,0.9914110907510153,0.8052450357063744,220.1269294475942,573.1384856324555,-0.03
-0.02,1.0,50.903550794829044,0.998108839114295,0.9414930323392652,214.3767901048355,545.5023852863184,-0.02
-0.01,1.0,50.598268781542835,0.9921229172851537,0.6926417922458291,216.42211895551188,572.9817735340997,-0.01
0.0,1.0,50.651485354043025,0.9931663794910397,0.8058170557070817,219.21439776031664,557.369282795461,0.0
-1.0,2.0,51.0,1.0,1.0,161.1759679886479,545.9343064026986,-1.0
-0.99,2.0,51.0,1.0,1.0,161.23661798192302,547.4017350200785,-0.99
-0.98,2.0,51.0,1.0,1.0,161.2980446508043,548.6177598767177,-0.98
-0.97,2.0,51.0,1.0,1.0,161.36036745965788,549.5106290324458,-0.97
-0.96,2.0,51.0,1.0,1.0,161.42377176804087,549.988959633571,-0.96
-0.95,2.0,51.0,1.0,1.0,161.48854736457903,549.9337010788468,-0.95
-0.94,2.0,51.0,1.0,1.0,161.5551573238634,549.1883000490525,-0.94
-0.93,2.0,51.0,1.0,1.0,161.62436697764971,547.5500550275545,-0.93
-0.92,2.0,51.0,1.0,1.0,161.69749900111123,544.784064214173,-0.92
-0.91,2.0,51.0,1.0,1.0,161.77697069745224,540.7785034058708,-0.91
-0.9,2.0,51.0,1.0,1.0,161.8675104581219,536.3421024627917,-0.9
-0.89,2.0,51.0,1.0,1.0,161.97914490730005,534.9464507798757,-0.89
-0.88,2.0,51.0,1.0,1.0,162.13518176883048,539.1487066166928,-0.88
-0.87,2.0,51.0,1.0,1.0,162.39485945808096,544.9333657024342,-0.87
-0.86,2.0,51.0,1.0,1.0,162.90930313424246,550.462717688342,-0.86
-0.85,2.0,51.0,1.0,1.0,173.023557506464,555.8777358270366,-0.85
-0.84,2.0,51.0,1.0,1.0,162.29346329299202,568.9271407468285,-0.84
-0.83,2.0,51.0,1.0,1.0,162.21688421160655,569.3214480068617,-0.83
-0.82,2.0,51.0,1.0,1.0,162.29909492534267,571.1215442286153,-0.82
-0.81,2.0,51.0,1.0,1.0,172.58445102860932,582.6466361322268,-0.81
-0.8,2.0,51.0,1.0,1.0,188.97576893085557,599.0936664443952,-0.8
-0.79,2.0,51.0,1.0,1.0,182.93210375481894,603.7755330970875,-0.79
-0.78,2.0,51.0,1.0,1.0,181.9645446416913,600.8443268146514,-0.78
-0.77,2.0,51.0,1.0,1.0,180.92249011391203,597.8362166478099,-0.77
-0.76,2.0,51.0,1.0,1.0,179.8482052046325,594.8555847391509,-0.76
-0.75,2.0,50.98489086237558,0.9997037423995212,0.9848908623755762,178.78884234648257,592.0055521855793,-0.75
-0.74,2.0,50.96084690152697,0.9992322921868033,0.9608469015269703,177.79043475408906,589.3760392651853,-0.74
-0.73,2.0,50.9401376054515,0.9988262275578725,0.9401376054514992,176.89213245259114,587.034682163772,-0.73
-0.72,2.0,50.92277244175776,0.998485734152113,0.9227724417577622,176.12214638062346,585.0223688084375,-0.72
-0.71,2.0,50.90856835631203,0.9982072226727849,0.9085683563120354,175.49616785569097,583.3536321510901,-0.71
-0.7,2.0,50.8972204443027,0.9979847145941705,0.8972204443026974,175.01813929014804,582.0207934011987,-0.7
-0.69,2.0,50.88836451687268,0.9978110689582878,0.8883645168726751,174.68261507279237,581.0000824651806,-0.69
-0.68,2.0,50.88162433233127,0.9976789084770837,0.8816243323312666,174.4777656070859,580.2580370958285,-0.68
-0.67,2.0,50.87664254209158,0.9975812263155212,0.8766425420915805,174.38825556951844,579.757014773435,-0.67
-0.66,2.0,50.87309209608145,0.9975116097270873,0.8730920960814504,174.3987145293495,579.490198517205,-0.66
-0.65,2.0,50.87069950938543,0.9974646962624595,0.8706995093854348,174.4921417853813,579.3984848508094,-0.65
-0.64,2.0,50.86923205599325,0.9974359226665344,0.8692320559932533,174.65354818735503,579.443895964262,-0.64
-0.63,2.0,50.86849670362196,0.9974215039925874,0.8684967036219534,174.87003971915962,579.5996560240206,-0.63
-0.62,2.0,50.86833658118827,0.9974183643370248,0.8683365811882647,175.1306883201188,579.8434264391555,-0.62
-0.61,2.0,50.86862563272847,0.9974240320142836,0.868625632728463,175.42644631186232,580.1569368134831,-0.61
-0.6,2.0,50.86926341842853,0.9974365376162457,0.8692634184285288,175.74995310467799,580.5254695411743,-0.6
-0.59,2.0,50.87017041652826,0.997454321892711,0.8701704165282609,176.0952998122077,580.9373084040851,-0.59
-0.58,2.0,50.871283965082505,0.9974761561780884,0.8712839650825059,176.45779116176308,581.3832137825285,-0.58
-0.57,2.0,50.871734764823124,0.9974849953886887,0.8717347648231262,176.91273247615598,581.8672039104831,-0.57
-0.56,2.0,50.86956842276162,0.997442518093365,0.869568422761615,177.6925436730561,582.496667709823,-0.56
-0.55,2.0,50.86748980868947,0.9974017609546955,0.867489808689466,178.48001960940394,583.1328868284428,-0.55
-0.54,2.0,50.86548194877322,0.9973623911524161,0.8654819487732212,179.2738365870103,583.7734871892507,-0.54
-0.53,2.0,50.86353121948754,0.9973241415585793,0.8635312194875423,180.07293726255276,584.4166013890997,-0.53
-0.52,2.0,50.86162669694088,0.9972867979792329,0.8616266969408828,180.87647832830618,585.0607643762669,-0.52
-0.51,2.0,50.859759630119854,0.9972501888258795,0.8597596301198521,181.68378786589273,585.7048297241797,-0.51
-0.5,2.0,50.85792301573957,0.9972141767792073,0.8579230157395739,182.49433077677617,586.3479027366203,-0.5
-0.49,2.0,50.85254570830809,0.99710873937859,0.8561112559342897,183.30768087689918,586.989287185043,-0.49
-0.48,2.0,50.84502414542341,0.9969612577534002,0.8543198831953259,184.12349844027256,587.6284430123513,-0.48
