MagCAPShock,Choice_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.38,0.03,51.0,1.0,1.0,333.4856696432248,395.698236249185,-0.38
-0.37,0.03,51.0,1.0,1.0,333.48566964322487,395.68339796626316,-0.37
-0.36,0.03,51.0,1.0,1.0,333.48566964322487,395.6682866700445,-0.36
-0.35,0.03,51.0,1.0,1.0,333.48566964322487,395.6528911996342,-0.35
-0.34,0.03,51.0,1.0,1.0,333.4856696432248,395.6350811184099,-0.34
-0.33,0.03,51.0,1.0,1.0,333.485669643225,395.6167436042368,-0.33
-0.32,0.03,51.0,1.0,1.0,333.4856696432248,395.59786272972576,-0.32
-0.31,0.03,51.0,1.0,1.0,333.485669643225,395.57840923445724,-0.31
-0.3,0.03,51.0,1.0,1.0,333.48566964322487,395.5582934807285,-0.3
-0.29,0.03,51.0,1.0,1.0,333.48566964322487,395.53746044329176,-0.29
-0.28,0.03,51.0,1.0,1.0,333.48566964322464,395.5156025249367,-0.28
-0.27,0.03,51.0,1.0,1.0,333.48566964322475,395.4900122565986,-0.27
-0.26,0.03,51.0,1.0,1.0,333.4856696432248,395.4599026404025,-0.26
-0.25,0.03,51.0,1.0,1.0,333.48566964322487,395.4218522236106,-0.25
-0.24,0.03,51.0,1.0,1.0,333.48566964322487,395.3694369426585,-0.24
-0.23,0.03,51.0,1.0,1.0,333.4856696432248,395.2770687331588,-0.23
-0.22,0.03,51.0,1.0,1.0,333.4856696432249,395.0859948925386,-0.22
-0.21,0.03,51.0,1.0,1.0,333.4856696432249,394.7505986632028,-0.21
-0.2,0.03,51.0,1.0,1.0,333.4856696432248,394.11456094334613,-0.2
-0.19,0.03,51.0,1.0,1.0,333.48566964322475,392.6318373549468,-0.19
-0.18,0.03,51.0,1.0,1.0,333.48566964322464,387.91434085851824,-0.18
-0.17,0.03,51.0,1.0,1.0,333.4856696432249,389.1340681409368,-0.17
-0.16,0.03,51.0,1.0,1.0,333.48566964322487,390.3251748185032,-0.16
-0.15,0.03,51.0,1.0,1.0,333.48566964322475,390.95962894001855,-0.15
-0.14,0.03,51.0,1.0,1.0,333.485669643225,391.2332901712047,-0.14
-0.13,0.03,51.0,1.0,1.0,333.4856696432248,391.5069700131796,-0.13
-0.12,0.03,51.0,1.0,1.0,333.485669643225,391.78066757242414,-0.12
