MagCAPShock,IF_sens_s,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.08,9.062250240634778,51.0,1.0,1.0,215.15598515925893,560.9361593760195,-0.08
-0.07,9.062250240634778,51.0,1.0,1.0,213.5618947416865,571.2774949398644,-0.07
-0.06,9.062250240634778,51.0,1.0,1.0,217.99775790894427,545.5282947979947,-0.06
-0.05,9.062250240634778,51.0,1.0,1.0,217.11280034999473,594.2632282569006,-0.05
-0.04,9.062250240634778,51.0,1.0,1.0,220.5369780605323,546.0800164672412,-0.04
-0.03,9.062250240634778,51.0,1.0,1.0,222.36886240636673,597.2304908648628,-0.03
-0.02,9.062250240634778,51.0,1.0,1.0,222.94515156902477,576.4596335226958,-0.02
-0.01,9.062250240634778,51.0,1.0,1.0,219.67879321262978,577.0834338864639,-0.01
0.0,9.062250240634778,51.0,1.0,1.0,215.1520167148783,576.1383132456161,0.0
-1.0,9.834531060761668,51.0,1.0,1.0,200.00735906773932,597.0443460557802,-1.0
-0.99,9.834531060761668,51.0,1.0,1.0,200.0785539735684,597.4004206284175,-0.99
-0.98,9.834531060761668,51.0,1.0,1.0,200.15323004869225,597.7018731702702,-0.98
-0.97,9.834531060761668,51.0,1.0,1.0,200.25284157435243,595.640034002934,-0.97
-0.96,9.834531060761668,51.0,1.0,1.0,200.33915077413997,593.5398596467875,-0.96
-0.95,9.834531060761668,51.0,1.0,1.0,200.42143322821866,591.410279009592,-0.95
-0.94,9.834531060761668,51.0,1.0,1.0,200.50362329424144,589.2593918688265,-0.94
-0.93,9.834531060761668,51.0,1.0,1.0,200.5688800661764,587.0936076288864,-0.93
-0.92,9.834531060761668,51.0,1.0,1.0,200.63262816011147,584.917175365628,-0.92
-0.91,9.834531060761668,51.0,1.0,1.0,200.6912061900493,582.7266375900557,-0.91
-0.9,9.834531060761668,51.0,1.0,1.0,200.74153383751369,580.5279329753865,-0.9
-0.89,9.834531060761668,51.0,1.0,1.0,200.79208723626732,578.3189051980652,-0.89
-0.88,9.834531060761668,51.0,1.0,1.0,200.8424244427818,576.096424260317,-0.88
-0.87,9.834531060761668,51.0,1.0,1.0,200.89245920450625,573.8555839220865,-0.87
-0.86,9.834531060761668,51.0,1.0,1.0,200.94215298122288,571.5898953539072,-0.86
-0.85,9.834531060761668,51.0,1.0,1.0,200.99148605604452,569.1612678322792,-0.85
-0.84,9.834531060761668,51.0,1.0,1.0,201.0404537718264,566.6073098253702,-0.84
-0.83,9.834531060761668,51.0,1.0,1.0,201.0890640172164,563.916552876625,-0.83
-0.82,9.834531060761668,51.0,1.0,1.0,201.137335282591,561.0758775368363,-0.82
-0.81,9.834531060761668,51.0,1.0,1.0,201.1852977075836,558.1160008181831,-0.81
-0.8,9.834531060761668,51.0,1.0,1.0,201.23299977817405,555.1648834602639,-0.8
-0.79,9.834531060761668,51.0,1.0,1.0,201.28052768273915,552.5033824815816,-0.79
-0.78,9.834531060761668,51.0,1.0,1.0,201.32806993486005,550.5402598526158,-0.78
-0.77,9.834531060761668,51.0,1.0,1.0,201.37638905276125,549.6154181752736,-0.77
-0.76,9.834531060761668,51.0,1.0,1.0,201.42248354162462,549.7525641367583,-0.76
-0.75,9.834531060761668,51.0,1.0,1.0,201.4702773545987,550.6528813255201,-0.75
-0.74,9.834531060761668,51.0,1.0,1.0,201.51914329975244,551.886790833972,-0.74
-0.73,9.834531060761668,51.0,1.0,1.0,201.55156227090026,553.2468916975444,-0.73
-0.72,9.834531060761668,51.0,1.0,1.0,201.59233881180072,554.6285984782032,-0.72
-0.71,9.834531060761668,51.0,1.0,1.0,201.62566702535074,556.004598734537,-0.71
-0.7,9.834531060761668,51.0,1.0,1.0,201.71914525186688,557.3780989938792,-0.7
-0.69,9.834531060761668,51.0,1.0,1.0,201.74645773496655,558.7547120118248,-0.69
-0.68,9.834531060761668,51.0,1.0,1.0,201.77868389409738,560.1329550548177,-0.68
-0.67,9.834531060761668,51.0,1.0,1.0,201.8557436413843,561.5049408394282,-0.67
-0.66,9.834531060761668,51.0,1.0,1.0,201.80701869474598,562.8585414499483,-0.66
-0.65,9.834531060761668,51.0,1.0,1.0,201.79068356087302,564.1783228041647,-0.65
-0.64,9.834531060761668,51.0,1.0,1.0,201.8396220646744,565.4455033984765,-0.64
-0.63,9.834531060761668,51.0,1.0,1.0,201.85691679069586,565.2562988727221,-0.63
-0.62,9.834531060761668,51.0,1.0,1.0,201.8559625358772,564.1569476358028,-0.62
-0.61,9.834531060761668,51.0,1.0,1.0,201.8631833237814,563.0072747753754,-0.61
-0.6,9.834531060761668,51.0,1.0,1.0,201.97821753170538,561.8207004307051,-0.6
-0.59,9.834531060761668,51.0,1.0,1.0,202.05823462827854,560.6087224470498,-0.59
-0.58,9.834531060761668,51.0,1.0,1.0,202.02266478086221,559.3810565460283,-0.58
-0.57,9.834531060761668,51.0,1.0,1.0,202.0491248926829,558.1459620876453,-0.57
-0.56,9.834531060761668,51.0,1.0,1.0,202.0704911523145,556.9105321392334,-0.56
-0.55,9.834531060761668,51.0,1.0,1.0,202.10186615756191,555.680959449054,-0.55
-0.54,9.834531060761668,51.0,1.0,1.0,202.07724600532305,554.4635076221846,-0.54
-0.53,9.834531060761668,51.0,1.0,1.0,202.09931119754611,553.2679235157608,-0.53
-0.52,9.834531060761668,51.0,1.0,1.0,202.11930814482292,552.1157400119574,-0.52
-0.51,9.834531060761668,51.0,1.0,1.0,202.14472069190307,551.0536660726591,-0.51
-0.5,9.834531060761668,51.0,1.0,1.0,202.177661979229,550.1667548191697,-0.5
-0.49,9.834531060761668,51.0,1.0,1.0,202.21863902040508,549.5795494226737,-0.49
-0.48,9.834531060761668,51.0,1.0,1.0,202.2454028075998,549.4291731458286,-0.48
-0.47,9.834531060761668,51.0,1.0,1.0,202.2701923110966,549.8016521591537,-0.47
-0.46,9.834531060761668,51.0,1.0,1.0,202.29634523042253,550.6896945379189,-0.46
-0.45,9.834531060761668,51.0,1.0,1.0,202.32431759230775,552.0178448436315,-0.45
-0.44,9.834531060761668,51.0,1.0,1.0,202.35415186146946,553.6237424967535,-0.44
-0.43,9.834531060761668,51.0,1.0,1.0,202.38553368407392,555.3464101942642,-0.43
-0.42,9.834531060761668,51.0,1.0,1.0,202.4183324357565,557.0637248815118,-0.42
-0.41,9.834531060761668,51.0,1.0,1.0,202.4524678181631,558.699740747074,-0.41
-0.4,9.834531060761668,51.0,1.0,1.0,202.48787943206648,560.21531603934,-0.4
-0.39,9.834531060761668,51.0,1.0,1.0,202.5245155684953,561.5952683268573,-0.39
-0.38,9.834531060761668,51.0,1.0,1.0,202.5623282548768,562.838054140207,-0.38
-0.37,9.834531060761668,51.0,1.0,1.0,202.6012709940672,563.9491837872137,-0.37
-0.36,9.834531060761668,51.0,1.0,1.0,202.64129785531873,564.9374701283582,-0.36
-0.35,9.834531060761668,51.0,1.0,1.0,202.6823632682842,565.8130757045957,-0.35
-0.34,9.834531060761668,51.0,1.0,1.0,202.72422192458805,566.5865631369718,-0.34
-0.33,9.834531060761668,51.0,1.0,1.0,202.76506459216387,567.2684585519648,-0.33
-0.32,9.834531060761668,51.0,1.0,1.0,202.8069066634208,567.869056771234,-0.32
-0.31,9.834531060761668,51.0,1.0,1.0,202.8497004833347,568.3983299020142,-0.31
-0.3,9.834531060761668,51.0,1.0,1.0,202.89339805940656,568.8658745590341,-0.3
-0.29,9.834531060761668,51.0,1.0,1.0,202.93795264874353,569.280871043729,-0.29
-0.28,9.834531060761668,51.0,1.0,1.0,202.98331996628224,569.6520461567098,-0.28
-0.27,9.834531060761668,51.0,1.0,1.0,203.02945905886614,569.9811765334264,-0.27
-0.26,9.834531060761668,51.0,1.0,1.0,203.07633289529278,570.2755559702057,-0.26
-0.25,9.834531060761668,51.0,1.0,1.0,203.12390872157775,570.5511313827827,-0.25
-0.24,9.834531060761668,51.0,1.0,1.0,203.17215822712294,570.8140636846365,-0.24
-0.23,9.834531060761668,51.0,1.0,1.0,203.22105756232332,571.0700524719277,-0.23
-0.22,9.834531060761668,51.0,1.0,1.0,203.2705872429888,571.3243289683571,-0.22
-0.21,9.834531060761668,51.0,1.0,1.0,203.32073197180725,571.5816623555608,-0.21
-0.2,9.834531060761668,51.0,1.0,1.0,203.3714804024019,571.8463768677025,-0.2
-0.19,9.834531060761668,51.0,1.0,1.0,203.4160374480062,573.2452794515698,-0.19
-0.18,9.834531060761668,51.0,1.0,1.0,203.46627540331212,573.9018880849375,-0.18
-0.17,9.834531060761668,51.0,1.0,1.0,203.52600199096744,573.1761883585729,-0.17
-0.16,9.834531060761668,51.0,1.0,1.0,203.59754841395426,570.7155017133517,-0.16
-0.15,9.834531060761668,51.0,1.0,1.0,204.6177997270704,580.164146154088,-0.15
-0.14,9.834531060761668,51.0,1.0,1.0,204.73753337882843,616.9759556336443,-0.14
-0.13,9.834531060761668,51.0,1.0,1.0,207.86155689956396,537.032925014677,-0.13
-0.12,9.834531060761668,51.0,1.0,1.0,209.3505555220315,559.6676176924009,-0.12
-0.11,9.834531060761668,51.0,1.0,1.0,210.76359470376724,540.2514676261592,-0.11
-0.1,9.834531060761668,51.0,1.0,1.0,211.43823378416423,543.4226161051612,-0.1
-0.09,9.834531060761668,51.0,1.0,1.0,213.0152849637891,584.5338855305442,-0.09
-0.08,9.834531060761668,51.0,1.0,1.0,213.71563107942023,543.2981312687346,-0.08
-0.07,9.834531060761668,51.0,1.0,1.0,215.74254297227765,546.1433787251495,-0.07
-0.06,9.834531060761668,51.0,1.0,1.0,217.11363394286616,601.494492564181,-0.06
-0.05,9.834531060761668,51.0,1.0,1.0,214.36203771801445,557.6326167081049,-0.05
-0.04,9.834531060761668,51.0,1.0,1.0,214.06800191454417,583.0086405622201,-0.04
-0.03,9.834531060761668,51.0,1.0,1.0,222.10004958929557,556.6237264887703,-0.03
-0.02,9.834531060761668,51.0,1.0,1.0,212.81922447200785,594.42293995926,-0.02
-0.01,9.834531060761668,51.0,1.0,1.0,213.952883579287,592.6568893252032,-0.01
0.0,9.834531060761668,51.0,1.0,1.0,214.4996741309821,590.6191288358277,0.0
-1.0,10.672625299112381,51.0,1.0,1.0,200.40062197319926,582.1758769671479,-1.0
-0.99,10.672625299112381,51.0,1.0,1.0,200.38545882692452,577.69801987039,-0.99
-0.98,10.672625299112381,51.0,1.0,1.0,200.38851964079498,573.3056533970288,-0.98
-0.97,10.672625299112381,51.0,1.0,1.0,200.39427987117514,568.27286073508,-0.97
-0.96,10.672625299112381,51.0,1.0,1.0,200.3942724690273,562.711478352691,-0.96
-0.95,10.672625299112381,51.0,1.0,1.0,200.39557385258,556.8131752839478,-0.95
-0.94,10.672625299112381,51.0,1.0,1.0,200.39751064835156,553.1674014790394,-0.94
-0.93,10.672625299112381,51.0,1.0,1.0,200.39826073719894,555.6311824923569,-0.93
-0.92,10.672625299112381,51.0,1.0,1.0,200.39560564779575,562.050907324493,-0.92
-0.91,10.672625299112381,51.0,1.0,1.0,200.35993832428636,568.9944509663529,-0.91
-0.9,10.672625299112381,51.0,1.0,1.0,200.28876811158892,575.451789289747,-0.9
-0.89,10.672625299112381,51.0,1.0,1.0,200.1915461309624,581.328020029421,-0.89
-0.88,10.672625299112381,51.0,1.0,1.0,200.14605590338184,586.6278617687549,-0.88
-0.87,10.672625299112381,51.0,1.0,1.0,200.08440619242776,591.5316933748169,-0.87
-0.86,10.672625299112381,51.0,1.0,1.0,200.0260343816502,596.3174151271847,-0.86
-0.85,10.672625299112381,51.0,1.0,1.0,199.6247412202465,601.1067491840889,-0.85
-0.84,10.672625299112381,51.0,1.0,1.0,199.2926019004982,605.8248495601765,-0.84
-0.83,10.672625299112381,51.0,1.0,1.0,199.18947032605791,610.280025523987,-0.83
-0.82,10.672625299112381,51.0,1.0,1.0,199.09642355427167,615.7064541278484,-0.82
-0.81,10.672625299112381,51.0,1.0,1.0,199.09062817282685,623.4297844366529,-0.81
-0.8,10.672625299112381,51.0,1.0,1.0,199.09215733606638,627.3678751351968,-0.8
-0.79,10.672625299112381,51.0,1.0,1.0,199.05705944596892,628.4905021401532,-0.79
-0.78,10.672625299112381,51.0,1.0,1.0,199.05567952908743,627.5381060799953,-0.78
-0.77,10.672625299112381,51.0,1.0,1.0,199.03808529882826,626.6425714591909,-0.77
-0.76,10.672625299112381,51.0,1.0,1.0,199.03492419529337,625.8066400181635,-0.76
-0.75,10.672625299112381,51.0,1.0,1.0,199.04303206012807,625.0323975340834,-0.75
-0.74,10.672625299112381,51.0,1.0,1.0,199.05551613394655,624.3208450565634,-0.74
-0.73,10.672625299112381,51.0,1.0,1.0,199.07137175412606,623.6719984165939,-0.73
-0.72,10.672625299112381,51.0,1.0,1.0,199.08954839338386,623.0849123911112,-0.72
-0.71,10.672625299112381,51.0,1.0,1.0,199.10986910934804,622.5577693108993,-0.71
-0.7,10.672625299112381,51.0,1.0,1.0,199.13473337462167,622.0880431141154,-0.7
-0.69,10.672625299112381,51.0,1.0,1.0,199.16318173879566,621.6728314062942,-0.69
-0.68,10.672625299112381,51.0,1.0,1.0,199.1790367990157,621.4381407040765,-0.68
-0.67,10.672625299112381,51.0,1.0,1.0,199.2523135503656,621.4199196357513,-0.67
-0.66,10.672625299112381,51.0,1.0,1.0,199.2885893433225,621.4016888179455,-0.66
-0.65,10.672625299112381,51.0,1.0,1.0,199.3190357806187,621.3834481236771,-0.65
-0.64,10.672625299112381,51.0,1.0,1.0,199.4213752733467,621.3651974172476,-0.64
-0.63,10.672625299112381,51.0,1.0,1.0,199.46840130191353,621.3469365537012,-0.63
-0.62,10.672625299112381,51.0,1.0,1.0,199.4917042981458,621.3286653782162,-0.62
-0.61,10.672625299112381,51.0,1.0,1.0,199.56538898947932,621.3103837253398,-0.61
-0.6,10.672625299112381,51.0,1.0,1.0,199.68822874433636,621.2920914179335,-0.6
-0.59,10.672625299112381,51.0,1.0,1.0,199.79692226819796,621.2737882654756,-0.59
-0.58,10.672625299112381,51.0,1.0,1.0,199.83765573744395,621.2554740608698,-0.58
-0.57,10.672625299112381,51.0,1.0,1.0,199.869253715524,621.2371485729705,-0.57
-0.56,10.672625299112381,51.0,1.0,1.0,199.88998201568052,621.2188115222925,-0.56
-0.55,10.672625299112381,51.0,1.0,1.0,199.967812294072,621.200462361926,-0.55
-0.54,10.672625299112381,51.0,1.0,1.0,200.05592175362037,620.5942887124029,-0.54
-0.53,10.672625299112381,51.0,1.0,1.0,200.13370983047045,619.5872006269109,-0.53
-0.52,10.672625299112381,51.0,1.0,1.0,200.19052546061224,618.5814538217206,-0.52
-0.51,10.672625299112381,51.0,1.0,1.0,200.22496685141786,617.5770529040456,-0.51
-0.5,10.672625299112381,51.0,1.0,1.0,200.2380110183204,616.5740017181195,-0.5
-0.49,10.672625299112381,51.0,1.0,1.0,200.25055805828595,615.5721281745147,-0.49
-0.48,10.672625299112381,51.0,1.0,1.0,200.2719503059361,614.5714267513108,-0.48
-0.47,10.672625299112381,51.0,1.0,1.0,200.3099712289291,613.5720338192173,-0.47
-0.46,10.672625299112381,51.0,1.0,1.0,200.39878971397957,612.5739509442362,-0.46
-0.45,10.672625299112381,51.0,1.0,1.0,200.498284202903,611.577178986777,-0.45
-0.44,10.672625299112381,51.0,1.0,1.0,200.5072591136122,610.5536310525488,-0.44
-0.43,10.672625299112381,51.0,1.0,1.0,200.64545753422615,609.5079713377175,-0.43
-0.42,10.672625299112381,51.0,1.0,1.0,200.86160646559105,608.450345666012,-0.42
-0.41,10.672625299112381,51.0,1.0,1.0,200.81040328657357,607.3778823331329,-0.41
-0.4,10.672625299112381,51.0,1.0,1.0,200.981052763959,606.2874367414431,-0.4
-0.39,10.672625299112381,51.0,1.0,1.0,201.26419877022965,605.175785096923,-0.39
-0.38,10.672625299112381,51.0,1.0,1.0,201.2700508010205,604.0399787598892,-0.38
-0.37,10.672625299112381,51.0,1.0,1.0,201.30955095895698,602.877928936827,-0.37
-0.36,10.672625299112381,51.0,1.0,1.0,201.63041811147264,601.689301514946,-0.36
-0.35,10.672625299112381,51.0,1.0,1.0,201.8115729003102,600.4767959985286,-0.35
-0.34,10.672625299112381,51.0,1.0,1.0,201.83659682654704,599.2478417841919,-0.34
-0.33,10.672625299112381,51.0,1.0,1.0,201.9503425819107,598.0166427519935,-0.33
-0.32,10.672625299112381,51.0,1.0,1.0,201.99179771901402,596.8063109768643,-0.32
-0.31,10.672625299112381,51.0,1.0,1.0,201.99697494172332,595.6505498920525,-0.31
-0.3,10.672625299112381,51.0,1.0,1.0,202.08154277767028,594.594040786294,-0.3
-0.29,10.672625299112381,51.0,1.0,1.0,202.1693333801875,593.6905285621345,-0.29
-0.28,10.672625299112381,51.0,1.0,1.0,202.2331343695637,592.7156899058841,-0.28
-0.27,10.672625299112381,51.0,1.0,1.0,202.34163144034068,590.9440144259615,-0.27
-0.26,10.672625299112381,51.0,1.0,1.0,202.38858024219473,589.118153178267,-0.26
-0.25,10.672625299112381,51.0,1.0,1.0,202.441014220977,587.2343086642995,-0.25
-0.24,10.672625299112381,51.0,1.0,1.0,202.51979235233932,585.293020966283,-0.24
-0.23,10.672625299112381,51.0,1.0,1.0,202.62391232643338,583.2988589967546,-0.23
-0.22,10.672625299112381,51.0,1.0,1.0,202.73904559611498,581.259190088572,-0.22
-0.21,10.672625299112381,51.0,1.0,1.0,202.79970050616984,579.1825322885443,-0.21
-0.2,10.672625299112381,51.0,1.0,1.0,202.86777720881778,577.0769554445393,-0.2
-0.19,10.672625299112381,51.0,1.0,1.0,202.93956076916226,574.9487906304984,-0.19
-0.18,10.672625299112381,51.0,1.0,1.0,203.0076360172838,572.8020007329013,-0.18
-0.17,10.672625299112381,51.0,1.0,1.0,203.07621713325975,570.6346271837779,-0.17
-0.16,10.672625299112381,51.0,1.0,1.0,203.1323681744467,568.4451246714873,-0.16
-0.15,10.672625299112381,51.0,1.0,1.0,204.24266720834024,556.1348892482025,-0.15
-0.14,10.672625299112381,51.0,1.0,1.0,205.99555904953806,544.1579844187218,-0.14
-0.13,10.672625299112381,51.0,1.0,1.0,207.19000083657465,563.2084555598253,-0.13
-0.12,10.672625299112381,51.0,1.0,1.0,208.65142567848335,570.4998093251003,-0.12
-0.11,10.672625299112381,51.0,1.0,1.0,210.18854555623545,548.530266340438,-0.11
-0.1,10.672625299112381,51.0,1.0,1.0,210.76259983467997,568.3885711730422,-0.1
-0.09,10.672625299112381,51.0,1.0,1.0,212.32006534267705,575.8314353261,-0.09
-0.08,10.672625299112381,51.0,1.0,1.0,214.61421317943032,559.4755241631852,-0.08
-0.07,10.672625299112381,51.0,1.0,1.0,212.34820842085844,573.0516732709652,-0.07
-0.06,10.672625299112381,51.0,1.0,1.0,212.57680895214347,556.4202066574959,-0.06
-0.05,10.672625299112381,51.0,1.0,1.0,217.05059511113458,605.6557559328062,-0.05
-0.04,10.672625299112381,51.0,1.0,1.0,219.588890464831,546.1671118992807,-0.04
-0.03,10.672625299112381,51.0,1.0,1.0,217.37992207744765,572.516339867661,-0.03
-0.02,10.672625299112381,51.0,1.0,1.0,213.97963590071905,599.2747490518801,-0.02
-0.01,10.672625299112381,51.0,1.0,1.0,214.2046158271472,572.0752232091459,-0.01
0.0,10.672625299112381,51.0,1.0,1.0,215.89424626164583,554.9054014466802,0.0
-1.0,11.582141545082669,51.0,1.0,1.0,199.5987352106397,563.9595524752795,-1.0
-0.99,11.582141545082669,51.0,1.0,1.0,199.63210679666795,565.5330969518537,-0.99
-0.98,11.582141545082669,51.0,1.0,1.0,199.66653223870816,566.9789106202221,-0.98
-0.97,11.582141545082669,51.0,1.0,1.0,199.70198690869745,568.2417928849526,-0.97
-0.96,11.582141545082669,51.0,1.0,1.0,199.73785603636122,569.3994041337008,-0.96
-0.95,11.582141545082669,51.0,1.0,1.0,199.77473218385958,570.4663820406122,-0.95
-0.94,11.582141545082669,51.0,1.0,1.0,199.8126726807264,571.4454187992674,-0.94
-0.93,11.582141545082669,51.0,1.0,1.0,199.85163311039136,572.3398826601674,-0.93
-0.92,11.582141545082669,51.0,1.0,1.0,199.89156521300694,573.1537265815876,-0.92
-0.91,11.582141545082669,51.0,1.0,1.0,199.93241879339686,573.8914227062021,-0.91
-0.9,11.582141545082669,51.0,1.0,1.0,199.9741433857512,574.5579011693193,-0.9
-0.89,11.582141545082669,51.0,1.0,1.0,200.01668965960985,575.1584822517674,-0.89
-0.88,11.582141545082669,51.0,1.0,1.0,200.0600105631104,575.6987983832516,-0.88
-0.87,11.582141545082669,51.0,1.0,1.0,200.1040622069681,576.1847073313825,-0.87
-0.86,11.582141545082669,51.0,1.0,1.0,200.14880449999808,576.6222005172443,-0.86
-0.85,11.582141545082669,51.0,1.0,1.0,200.19420155524145,577.0173113234312,-0.85
-0.84,11.582141545082669,51.0,1.0,1.0,200.2402218937624,577.3760280607326,-0.84
-0.83,11.582141545082669,51.0,1.0,1.0,200.28683847964615,577.7042154182828,-0.83
-0.82,11.582141545082669,51.0,1.0,1.0,200.33402862351087,578.0075471049794,-0.82
-0.81,11.582141545082669,51.0,1.0,1.0,200.3817737924896,578.2914512424629,-0.81
-0.8,11.582141545082669,51.0,1.0,1.0,200.4300593622849,578.5610690417316,-0.8
-0.79,11.582141545082669,51.0,1.0,1.0,200.47887434212734,578.8212264547471,-0.79
-0.78,11.582141545082669,51.0,1.0,1.0,200.52821109758258,579.076417868313,-0.78
-0.77,11.582141545082669,51.0,1.0,1.0,200.57806508976762,579.3308004881384,-0.77
-0.76,11.582141545082669,51.0,1.0,1.0,200.6284346440689,579.5881978260439,-0.76
-0.75,11.582141545082669,51.0,1.0,1.0,200.67894897375433,580.3294086897776,-0.75
-0.74,11.582141545082669,51.0,1.0,1.0,200.73166893313427,581.1936284329203,-0.74
-0.73,11.582141545082669,51.0,1.0,1.0,200.78885965686774,580.7944832841064,-0.73
-0.72,11.582141545082669,51.0,1.0,1.0,200.852561890904,578.7359970205885,-0.72
-0.71,11.582141545082669,51.0,1.0,1.0,200.92663085016997,574.8998398002292,-0.71
-0.7,11.582141545082669,51.0,1.0,1.0,201.01314734148855,569.4675271431634,-0.7
-0.69,11.582141545082669,51.0,1.0,1.0,201.1084803694923,562.0162170786938,-0.69
-0.68,11.582141545082669,51.0,1.0,1.0,201.21291565163003,552.9787428936671,-0.68
-0.67,11.582141545082669,51.0,1.0,1.0,201.32082094199964,549.6082336766282,-0.67
-0.66,11.582141545082669,51.0,1.0,1.0,201.36817333528103,555.0646727126258,-0.66
-0.65,11.582141545082669,51.0,1.0,1.0,201.40314155550945,561.1757855173691,-0.65
-0.64,11.582141545082669,51.0,1.0,1.0,201.40535932948157,566.7402682127698,-0.64
-0.63,11.582141545082669,51.0,1.0,1.0,201.47439332793368,572.1898888572218,-0.63
-0.62,11.582141545082669,51.0,1.0,1.0,201.52511183141132,577.1595503810165,-0.62
-0.61,11.582141545082669,51.0,1.0,1.0,201.70753636916118,571.80079351436,-0.61
-0.6,11.582141545082669,51.0,1.0,1.0,201.90171083995384,566.0921601782749,-0.6
-0.59,11.582141545082669,51.0,1.0,1.0,202.05687459846106,558.8196788126713,-0.59
-0.58,11.582141545082669,51.0,1.0,1.0,202.12531515678202,550.4683552271214,-0.58
-0.57,11.582141545082669,51.0,1.0,1.0,202.16977728399544,555.5085921035716,-0.57
-0.56,11.582141545082669,51.0,1.0,1.0,202.2189584739278,565.9490706906255,-0.56
-0.55,11.582141545082669,51.0,1.0,1.0,202.2736036343188,574.5888130496645,-0.55
-0.54,11.582141545082669,51.0,1.0,1.0,202.33467304330077,582.9157757886508,-0.54
-0.53,11.582141545082669,51.0,1.0,1.0,202.28256220284732,586.4879148227222,-0.53
-0.52,11.582141545082669,51.0,1.0,1.0,202.04546495873942,580.9184103343979,-0.52
-0.51,11.582141545082669,51.0,1.0,1.0,201.91086055909997,578.2173174043261,-0.51
-0.5,11.582141545082669,51.0,1.0,1.0,201.87358263735402,579.2118215501469,-0.5
-0.49,11.582141545082669,51.0,1.0,1.0,201.88471421101855,582.0580993843197,-0.49
-0.48,11.582141545082669,51.0,1.0,1.0,201.90329575493357,584.8969999304821,-0.48
-0.47,11.582141545082669,51.0,1.0,1.0,201.9013263999307,583.6157113116884,-0.47
-0.46,11.582141545082669,51.0,1.0,1.0,201.9020116210659,582.1448305539968,-0.46
-0.45,11.582141545082669,51.0,1.0,1.0,201.90503310609674,580.6358527895045,-0.45
-0.44,11.582141545082669,51.0,1.0,1.0,201.9106604241339,579.1090810938673,-0.44
-0.43,11.582141545082669,51.0,1.0,1.0,201.91977605014108,577.6005265779714,-0.43
-0.42,11.582141545082669,51.0,1.0,1.0,201.9341618824279,576.1815746050371,-0.42
-0.41,11.582141545082669,51.0,1.0,1.0,201.95669592532883,575.0030766782605,-0.41
-0.4,11.582141545082669,51.0,1.0,1.0,201.99100799034966,574.2321394035948,-0.4
-0.39,11.582141545082669,51.0,1.0,1.0,202.04240867841122,574.0243404203949,-0.39
-0.38,11.582141545082669,51.0,1.0,1.0,202.11041487258564,574.3880674058374,-0.38
-0.37,11.582141545082669,51.0,1.0,1.0,202.20108211974005,575.3530957890405,-0.37
-0.36,11.582141545082669,51.0,1.0,1.0,202.31794202214073,576.8544282074108,-0.36
-0.35,11.582141545082669,51.0,1.0,1.0,202.45476246982759,578.8438664707032,-0.35
-0.34,11.582141545082669,51.0,1.0,1.0,202.56834368060225,579.804291157795,-0.34
-0.33,11.582141545082669,51.0,1.0,1.0,202.55949984694666,575.316006857568,-0.33
-0.32,11.582141545082669,51.0,1.0,1.0,202.54215238975655,570.8391130180963,-0.32
-0.31,11.582141545082669,51.0,1.0,1.0,202.53144850333186,566.461089240271,-0.31
-0.3,11.582141545082669,51.0,1.0,1.0,202.52544069216063,561.8872005558976,-0.3
-0.29,11.582141545082669,51.0,1.0,1.0,202.52221550435343,556.7165899065241,-0.29
-0.28,11.582141545082669,51.0,1.0,1.0,202.51988697298117,550.944934533926,-0.28
-0.27,11.582141545082669,51.0,1.0,1.0,202.5179572318373,545.7347357092194,-0.27
-0.26,11.582141545082669,51.0,1.0,1.0,202.5101065694995,545.322542707036,-0.26
-0.25,11.582141545082669,51.0,1.0,1.0,202.49419753677535,550.5961972610512,-0.25
-0.24,11.582141545082669,51.0,1.0,1.0,202.43753923044295,557.4713782003174,-0.24
-0.23,11.582141545082669,51.0,1.0,1.0,202.35465671658585,563.8562974634239,-0.23
-0.22,11.582141545082669,51.0,1.0,1.0,202.23092369172298,569.466384528876,-0.22
-0.21,11.582141545082669,51.0,1.0,1.0,202.1490501930424,574.4619303946862,-0.21
-0.2,11.582141545082669,51.0,1.0,1.0,202.12690299901433,579.1732787570701,-0.2
-0.19,11.582141545082669,51.0,1.0,1.0,202.0753259188435,583.8524316400955,-0.19
-0.18,11.582141545082669,51.0,1.0,1.0,201.81167136354458,588.5239741889271,-0.18
-0.17,11.582141545082669,51.0,1.0,1.0,201.4553468902878,593.0429556005435,-0.17
-0.16,11.582141545082669,51.0,1.0,1.0,201.34053320680806,597.1782167259224,-0.16
-0.15,11.582141545082669,51.0,1.0,1.0,201.93153193786804,617.5756786338901,-0.15
-0.14,11.582141545082669,51.0,1.0,1.0,205.5000005674183,545.0907037748415,-0.14
-0.13,11.582141545082669,51.0,1.0,1.0,206.9107913932404,540.5250837266891,-0.13
-0.12,11.582141545082669,51.0,1.0,1.0,208.48381752827504,568.2408028884811,-0.12
-0.11,11.582141545082669,51.0,1.0,1.0,208.57190728384924,588.8601634521034,-0.11
-0.1,11.582141545082669,51.0,1.0,1.0,211.14410972455477,543.1038859684706,-0.1
-0.09,11.582141545082669,51.0,1.0,1.0,213.2712312856965,588.8411845561164,-0.09
-0.08,11.582141545082669,51.0,1.0,1.0,212.07035407770823,571.3956787143627,-0.08
