MagCAPShock,DSCR,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.49,1.52,51.0,1.0,1.0,159.0154121056732,245.92546274122162,-0.49
-0.48,1.52,51.0,1.0,1.0,159.10502564196182,245.5367767631127,-0.48
-0.47,1.52,51.0,1.0,1.0,159.19476029660453,245.2109863453599,-0.47
-0.46,1.52,51.0,1.0,1.0,159.28461343529221,244.94991249012256,-0.46
-0.45,1.52,51.0,1.0,1.0,159.3745821938963,244.75310775474827,-0.45
-0.44,1.52,51.0,1.0,1.0,159.46466383094395,244.6175847177318,-0.44
-0.43,1.52,51.0,1.0,1.0,159.55482191238914,244.53632704045253,-0.43
-0.42,1.52,51.0,1.0,1.0,159.64232065068379,244.493161757342,-0.42
-0.41,1.52,51.0,1.0,1.0,159.73139308471562,244.48660624706926,-0.41
-0.4,1.52,51.0,1.0,1.0,159.82041430813396,244.51061117905525,-0.4
-0.39,1.52,51.0,1.0,1.0,159.90940370148698,244.55646312990106,-0.39
-0.38,1.52,51.0,1.0,1.0,159.99841099542607,244.61588700556544,-0.38
-0.37,1.52,51.0,1.0,1.0,160.0875439778292,244.6816272553443,-0.37
-0.36,1.52,51.0,1.0,1.0,160.17704640284134,244.74759078712327,-0.36
-0.35,1.52,51.0,1.0,1.0,160.26770295148387,244.80845573607812,-0.35
-0.34,1.52,51.0,1.0,1.0,160.3465259770447,244.78361747338832,-0.34
-0.33,1.52,51.0,1.0,1.0,160.4181333681921,244.70267353549363,-0.33
-0.32,1.52,51.0,1.0,1.0,160.50332350940892,244.56285005235972,-0.32
-0.31,1.52,51.0,1.0,1.0,160.58938681991935,244.3636447922471,-0.31
-0.3,1.52,51.0,1.0,1.0,160.63380577078317,244.09779961861938,-0.3
-0.29,1.52,51.0,1.0,1.0,160.6338057707831,243.73488226708537,-0.29
-0.28,1.52,51.0,1.0,1.0,160.63380577078317,243.21283948866002,-0.28
-0.27,1.52,51.0,1.0,1.0,160.63380577078314,242.38571235889916,-0.27
-0.26,1.52,51.0,1.0,1.0,160.6338057707832,240.70990332667122,-0.26
-0.25,1.52,51.0,1.0,1.0,160.63380577078317,237.63074091233068,-0.25
-0.24,1.52,51.0,1.0,1.0,160.6338057707832,239.45741422396824,-0.24
-0.23,1.52,51.0,1.0,1.0,160.63380577078314,240.08656474552365,-0.23
-0.22,1.52,51.0,1.0,1.0,160.6338057707832,240.74479526793868,-0.22
-0.21,1.52,51.0,1.0,1.0,160.6338057707832,241.3662834132614,-0.21
-0.2,1.52,51.0,1.0,1.0,160.63380577078317,241.97395624775007,-0.2
-0.19,1.52,51.0,1.0,1.0,160.63380577078323,242.57509358451264,-0.19
-0.18,1.52,51.0,1.0,1.0,160.63380577078317,243.17268121301169,-0.18
-0.17,1.52,51.0,1.0,1.0,160.63380577078317,243.7681563680992,-0.17
-0.16,1.52,51.0,1.0,1.0,160.6338057707832,244.36229141954178,-0.16
-0.15,1.52,51.0,1.0,1.0,160.6338057707832,245.0876448636268,-0.15
-0.14,1.52,51.0,1.0,1.0,160.63380577078308,245.84134662091432,-0.14
-0.13,1.52,51.0,1.0,1.0,160.63380577078314,246.5344085526788,-0.13
-0.12,1.52,51.0,1.0,1.0,160.63380577078325,247.34326563876124,-0.12
-0.11,1.52,51.0,1.0,1.0,160.6338057707832,248.15184165492957,-0.11
-0.1,1.52,51.0,1.0,1.0,160.6338057707831,248.9602249622476,-0.1
-0.09,1.52,51.0,1.0,1.0,160.6338057707831,249.7684865145823,-0.09
-0.08,1.52,51.0,1.0,1.0,160.63380577078317,250.5766789349649,-0.08
-0.07,1.52,51.0,1.0,1.0,160.63380577078323,251.38484109250604,-0.07
-0.06,1.52,51.0,1.0,1.0,160.63380577078317,252.1930020545644,-0.06
-0.05,1.52,51.0,1.0,1.0,160.63380577078314,252.25202901995075,-0.05
-0.04,1.52,51.0,1.0,1.0,160.6338057707831,252.25202901995075,-0.04
-0.03,1.52,51.0,1.0,1.0,160.6338057707832,252.2520290199508,-0.03
