MagCAPShock,Goal_l,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.26,1.0,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,1.0,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,1.0,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,1.0,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,1.0,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,1.0,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,1.0,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,1.0,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,1.0,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,1.0,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,1.0,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,1.0,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
-0.14,1.0,51.0,1.0,1.0,160.63380577078308,251.2465343384059,-0.14
-0.13,1.0,51.0,1.0,1.0,160.63380577078314,251.24643386510272,-0.13
-0.12,1.0,51.0,1.0,1.0,160.63380577078325,251.24360962358728,-0.12
-0.11,1.0,51.0,1.0,1.0,160.6338057707832,251.23905632647381,-0.11
-0.1,1.0,51.0,1.0,1.0,160.6338057707831,251.23209372604282,-0.1
-0.09,1.0,51.0,1.0,1.0,160.6338057707831,251.22146341780592,-0.09
-0.08,1.0,51.0,1.0,1.0,160.63380577078317,251.2052338588424,-0.08
-0.07,1.0,51.0,1.0,1.0,160.63380577078323,251.18041433959226,-0.07
-0.06,1.0,51.0,1.0,1.0,160.63380577078317,251.14230267497655,-0.06
-0.05,1.0,51.0,1.0,1.0,160.63380577078314,251.1388177018827,-0.05
-0.04,1.0,51.0,1.0,1.0,160.6338057707831,251.1388177018827,-0.04
-0.03,1.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.03
-0.02,1.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.02
-0.01,1.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.01
0.0,1.0,51.0,1.0,1.0,160.63380577078317,251.1388177018827,0.0
-1.0,1.01,50.48406634333354,0.9898836537908536,0.8322193363904891,156.88401424290896,253.01264292694188,-1.0
-0.99,1.01,50.50189580561059,0.9902332510904037,0.8380061695711624,156.99082703451495,252.29740168515642,-0.99
-0.98,1.01,50.51969374707408,0.9905822303347859,0.8437930027518356,157.0905743232272,251.66420440112137,-0.98
-0.97,1.01,50.53745886716341,0.9909305660228119,0.8495798359325089,157.1976987837358,251.13601860429324,-0.97
-0.96,1.01,50.555190133783015,0.9912782379173141,0.8553666691131823,157.30498117732793,250.72702811806548,-0.96
-0.95,1.01,50.57288683619217,0.9916252320821993,0.8611535022938555,157.41241965463038,250.44107007592325,-0.95
-0.94,1.01,50.59054865439619,0.9919715422430625,0.8669403354745288,157.52001249019867,250.27126878211692,-0.94
-0.93,1.01,50.60817575570681,0.9923171716805257,0.8727271686552021,157.6240886507457,250.2015928822053,-0.93
-0.92,1.01,50.625768963322805,0.9926621365357413,0.8785140018358751,157.7276382410389,250.2100338572219,-0.92
-0.91,1.01,50.64333008219836,0.9930064721999678,0.8843008350165485,157.83567648343026,250.27294291268544,-0.91
-0.9,1.01,50.660862336439436,0.9933502418909693,0.8900876681972218,157.94386959306942,250.36778053271325,-0.9
-0.89,1.01,50.678371904857286,0.9936935667619076,0.895874501377895,158.0522296949872,250.47878784783634,-0.89
-0.88,1.01,50.695862952746225,0.9940365284852201,0.9016613345585685,158.16075110210716,250.59373476929903,-0.88
-0.87,1.01,50.71337615994861,0.9943799247048747,0.9074481677392415,158.26066883244766,250.70369860471558,-0.87
-0.86,1.01,50.730892346058255,0.9947233793344756,0.9132350009199148,158.36951879085487,250.8035346198707,-0.86
-0.85,1.01,50.74840967641784,0.9950668564003499,0.919021834100588,158.47853685755103,250.89071937220714,-0.85
-0.84,1.01,50.76594217060568,0.9954106307961899,0.9248086672812615,158.58772900120172,250.9645951625234,-0.84
-0.83,1.01,50.78334055015081,0.9957517754931532,0.9305955004619346,158.6971022907161,251.02571899068775,-0.83
-0.82,1.01,50.80074124439693,0.9960929655764105,0.936382333642608,158.80660312083702,251.07533341114296,-0.82
-0.81,1.01,50.818193879573116,0.9964351741092767,0.9421691668232811,158.90688164710488,251.11499359655465,-0.81
-0.8,1.01,50.8357164208021,0.9967787533490607,0.9479560000039545,159.01682215726055,251.14632385674724,-0.8
-0.79,1.01,50.85332831935343,0.9971240846932045,0.953742833184628,159.12698348135135,251.1708726925496,-0.79
-0.78,1.01,50.871050916050315,0.9974715865892219,0.9592376909737865,159.2373810513452,251.19003763460617,-0.78
-0.77,1.01,50.888907106930475,0.9978217079790289,0.9647219109442354,159.3480339442444,251.2050347457833,-0.77
-0.76,1.01,50.90692093161303,0.9981749202277065,0.9702028688715885,159.45896618758098,251.2168576091859,-0.76
-0.75,1.01,50.92511713613846,0.9985317085517346,0.9756815938400734,159.55977918711028,251.2262986535956,-0.75
-0.74,1.01,50.9435206815093,0.9988925623825352,0.9811592843211391,159.67124767798913,251.23402439384157,-0.74
-0.73,1.01,50.96215624633743,0.9992579656144593,0.9866373412176719,159.7831011705956,251.24028130527532,-0.73
-0.72,1.01,50.9796449201409,0.9996008807870764,0.9921173881760649,159.8954181996737,251.24501695669045,-0.72
-0.71,1.01,50.99645080244551,0.9999304078910884,0.9976012286049998,160.0083241154993,251.24786628950423,-0.71
-0.7,1.01,51.0,1.0,1.0,160.1220421017542,251.24786435672524,-0.7
-0.69,1.01,51.0,1.0,1.0,160.22903804458386,251.2478625753613,-0.69
-0.68,1.01,51.0,1.0,1.0,160.34146932855776,251.24786108166742,-0.68
-0.67,1.01,51.0,1.0,1.0,160.44965574922787,251.24786107810104,-0.67
-0.66,1.01,51.0,1.0,1.0,160.5505279423891,251.24786107810104,-0.66
-0.65,1.01,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.65
-0.64,1.01,51.0,1.0,1.0,160.6338057707831,251.24786107810104,-0.64
-0.63,1.01,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.63
-0.62,1.01,51.0,1.0,1.0,160.63380577078323,251.24786107810104,-0.62
-0.61,1.01,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.61
-0.6,1.01,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.6
-0.59,1.01,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.59
-0.58,1.01,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.58
-0.57,1.01,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.57
-0.56,1.01,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.56
-0.55,1.01,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.55
-0.54,1.01,51.0,1.0,1.0,160.63380577078323,251.24786107810104,-0.54
-0.53,1.01,51.0,1.0,1.0,160.6338057707831,251.24786107810104,-0.53
-0.52,1.01,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.52
-0.51,1.01,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.51
-0.5,1.01,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.5
-0.49,1.01,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.49
-0.48,1.01,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.48
-0.47,1.01,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.47
-0.46,1.01,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.46
-0.45,1.01,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.45
-0.44,1.01,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.44
-0.43,1.01,51.0,1.0,1.0,160.63380577078308,251.24786107810104,-0.43
-0.42,1.01,51.0,1.0,1.0,160.6338057707831,251.24786107810104,-0.42
-0.41,1.01,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.41
-0.4,1.01,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.4
-0.39,1.01,51.0,1.0,1.0,160.63380577078323,251.24786107810104,-0.39
-0.38,1.01,51.0,1.0,1.0,160.6338057707831,251.2478610780994,-0.38
-0.37,1.01,51.0,1.0,1.0,160.6338057707831,251.24786107807356,-0.37
-0.36,1.01,51.0,1.0,1.0,160.6338057707832,251.24786107804587,-0.36
-0.35,1.01,51.0,1.0,1.0,160.63380577078314,251.24786106475844,-0.35
-0.34,1.01,51.0,1.0,1.0,160.63380577078317,251.2478610394273,-0.34
-0.33,1.01,51.0,1.0,1.0,160.6338057707832,251.24786103531838,-0.33
-0.32,1.01,51.0,1.0,1.0,160.63380577078314,251.24786103021296,-0.32
-0.31,1.01,51.0,1.0,1.0,160.63380577078323,251.24786102476637,-0.31
-0.3,1.01,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,1.01,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,1.01,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,1.01,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
-0.26,1.01,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,1.01,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,1.01,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,1.01,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,1.01,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,1.01,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,1.01,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,1.01,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,1.01,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,1.01,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,1.01,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,1.01,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
-0.14,1.01,51.0,1.0,1.0,160.63380577078308,251.2465343384059,-0.14
-0.13,1.01,51.0,1.0,1.0,160.63380577078314,251.24643386510272,-0.13
-0.12,1.01,51.0,1.0,1.0,160.63380577078325,251.24360962358728,-0.12
-0.11,1.01,51.0,1.0,1.0,160.6338057707832,251.23905632647381,-0.11
-0.1,1.01,51.0,1.0,1.0,160.6338057707831,251.23209372604282,-0.1
-0.09,1.01,51.0,1.0,1.0,160.6338057707831,251.22146341780592,-0.09
-0.08,1.01,51.0,1.0,1.0,160.63380577078317,251.2052338588424,-0.08
-0.07,1.01,51.0,1.0,1.0,160.63380577078323,251.18041433959226,-0.07
-0.06,1.01,51.0,1.0,1.0,160.63380577078317,251.14230267497655,-0.06
-0.05,1.01,51.0,1.0,1.0,160.63380577078314,251.1388177018827,-0.05
-0.04,1.01,51.0,1.0,1.0,160.6338057707831,251.1388177018827,-0.04
-0.03,1.01,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.03
-0.02,1.01,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.02
-0.01,1.01,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.01
0.0,1.01,51.0,1.0,1.0,160.63380577078317,251.1388177018827,0.0
-1.0,1.02,50.49653101271968,0.9901280590729349,0.8322193363904891,156.73900293156112,254.51999311418805,-1.0
-0.99,1.02,50.514232720381514,0.9904751513800297,0.8380061695711624,156.84431295841645,253.68849183669155,-0.99
-0.98,1.02,50.53190559302992,0.9908216782947042,0.8437930027518356,156.94976278115539,252.90208788821917,-0.98
-0.97,1.02,50.549548584465164,0.9911676193032385,0.8495798359325089,157.04827119933861,252.18622282149266,-0.97
-0.96,1.02,50.567160776150104,0.9915129563951001,0.8553666691131823,157.15405285399598,251.56375437008688,-0.96
-0.95,1.02,50.58474140318996,0.9918576745723522,0.8611535022938555,157.25999037979815,251.05302246452854,-0.95
-0.94,1.02,50.60228988992905,0.9922017625476284,0.8669403354745288,157.36608152587402,250.66504716997372,-0.94
-0.93,1.02,50.619805901210725,0.9925452137492299,0.8727271686552021,157.47228005788998,250.40101175226158,-0.93
-0.92,1.02,50.63728943379331,0.9928880281135943,0.8785140018358751,157.57079668248605,250.25127557702598,-0.92
-0.91,1.02,50.65474099751279,0.9932302156375057,0.8843008350165485,157.67732712589333,250.1970554205869,-0.91
-0.9,1.02,50.67216187079618,0.9935718013881604,0.8900876681972218,157.78400857152542,250.2142595668212,-0.9
-0.89,1.02,50.689555121403636,0.9939128455177183,0.895874501377895,157.89085246593206,250.28119032286676,-0.89
-0.88,1.02,50.70692242419571,0.9942533808665825,0.9016613345585685,157.9978523963615,250.37959485656614,-0.88
-0.87,1.02,50.72426985743523,0.9945935266163771,0.9074481677392415,158.09635063925484,250.4924496808842,-0.87
-0.86,1.02,50.74159971621764,0.9949333277689734,0.9132350009199148,158.20366687336724,250.6075719571491,-0.86
-0.85,1.02,50.75891669203776,0.9952728763144658,0.919021834100588,158.31114101166077,250.71677794351467,-0.85
-0.84,1.02,50.776227989477114,0.9956123135191591,0.9248086672812615,158.4187773352539,250.81527175806474,-0.84
-0.83,1.02,50.79354238079061,0.9959518113880512,0.9305955004619346,158.52658101001256,250.9008601706984,-0.83
-0.82,1.02,50.810870357202944,0.9962915756314302,0.936382333642608,158.6345582076519,250.97314049064917,-0.82
-0.81,1.02,50.82822425857,0.9966318482072549,0.9421691668232811,158.73329869465,251.0328332043323,-0.81
-0.8,1.02,50.84561862347412,0.996972914185767,0.9479560000039545,158.8416197547652,251.0812813428795,-0.8
-0.79,1.02,50.862915525008134,0.9973120691178066,0.953742833184628,158.95013808356327,251.12010276437996,-0.79
-0.78,1.02,50.87972285743605,0.9976416246556088,0.9595296663653011,159.05886476797733,251.15096606863364,-0.78
-0.77,1.02,50.896523786603666,0.9979710546392876,0.9652186657767281,159.16781314763213,251.175455700753,-0.77
-0.76,1.02,50.913320346470826,0.9983003989504083,0.9707019567773253,159.2769993725316,251.19498868726458,-0.76
-0.75,1.02,50.930114811094214,0.9986297021783179,0.976181359517666,159.37626894406324,251.21072778040028,-0.75
-0.74,1.02,50.94690970356152,0.998959013795324,0.9816578034369654,159.48590769891226,251.22337751361067,-0.74
-0.73,1.02,50.963707814713594,0.999288388523796,0.9871324129520178,159.59584631458202,251.23351826754913,-0.73
-0.72,1.02,50.98051221572819,0.9996178865829057,0.9926065570726103,159.70612481487157,251.24108971554188,-0.72
-0.71,1.02,50.99728870217725,0.9999468372975931,0.9980818360369287,159.81679989922216,251.24604780897403,-0.71
-0.7,1.02,51.0,1.0,1.0,159.92795762300818,251.24786776832863,-0.7
-0.69,1.02,51.0,1.0,1.0,160.03961674780595,251.24786575047443,-0.69
-0.68,1.02,51.0,1.0,1.0,160.14003374201786,251.2478638721481,-0.68
-0.67,1.02,51.0,1.0,1.0,160.25358974220123,251.24786214721533,-0.67
-0.66,1.02,51.0,1.0,1.0,160.37006688905714,251.2478610781181,-0.66
-0.65,1.02,51.0,1.0,1.0,160.47272264538245,251.24786107810104,-0.65
-0.64,1.02,51.0,1.0,1.0,160.57354116734552,251.24786107810104,-0.64
-0.63,1.02,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.63
-0.62,1.02,51.0,1.0,1.0,160.63380577078323,251.24786107810104,-0.62
-0.61,1.02,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.61
-0.6,1.02,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.6
-0.59,1.02,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.59
-0.58,1.02,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.58
-0.57,1.02,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.57
-0.56,1.02,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.56
-0.55,1.02,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.55
-0.54,1.02,51.0,1.0,1.0,160.63380577078323,251.24786107810104,-0.54
-0.53,1.02,51.0,1.0,1.0,160.6338057707831,251.24786107810104,-0.53
-0.52,1.02,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.52
-0.51,1.02,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.51
-0.5,1.02,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.5
-0.49,1.02,51.0,1.0,1.0,160.6338057707832,251.24786107810104,-0.49
-0.48,1.02,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.48
-0.47,1.02,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.47
-0.46,1.02,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.46
-0.45,1.02,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.45
-0.44,1.02,51.0,1.0,1.0,160.63380577078317,251.24786107810104,-0.44
-0.43,1.02,51.0,1.0,1.0,160.63380577078308,251.24786107810104,-0.43
-0.42,1.02,51.0,1.0,1.0,160.6338057707831,251.24786107810104,-0.42
-0.41,1.02,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.41
-0.4,1.02,51.0,1.0,1.0,160.63380577078314,251.24786107810104,-0.4
-0.39,1.02,51.0,1.0,1.0,160.63380577078323,251.24786107810104,-0.39
-0.38,1.02,51.0,1.0,1.0,160.6338057707831,251.2478610780994,-0.38
-0.37,1.02,51.0,1.0,1.0,160.6338057707831,251.24786107807356,-0.37
-0.36,1.02,51.0,1.0,1.0,160.6338057707832,251.24786107804587,-0.36
-0.35,1.02,51.0,1.0,1.0,160.63380577078314,251.24786106475844,-0.35
-0.34,1.02,51.0,1.0,1.0,160.63380577078317,251.2478610394273,-0.34
-0.33,1.02,51.0,1.0,1.0,160.6338057707832,251.24786103531838,-0.33
-0.32,1.02,51.0,1.0,1.0,160.63380577078314,251.24786103021296,-0.32
-0.31,1.02,51.0,1.0,1.0,160.63380577078323,251.24786102476637,-0.31
-0.3,1.02,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,1.02,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,1.02,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,1.02,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
-0.26,1.02,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,1.02,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,1.02,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,1.02,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,1.02,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,1.02,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,1.02,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,1.02,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,1.02,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,1.02,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,1.02,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,1.02,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
-0.14,1.02,51.0,1.0,1.0,160.63380577078308,251.2465343384059,-0.14
-0.13,1.02,51.0,1.0,1.0,160.63380577078314,251.24643386510272,-0.13
-0.12,1.02,51.0,1.0,1.0,160.63380577078325,251.24360962358728,-0.12
-0.11,1.02,51.0,1.0,1.0,160.6338057707832,251.23905632647381,-0.11
-0.1,1.02,51.0,1.0,1.0,160.6338057707831,251.23209372604282,-0.1
-0.09,1.02,51.0,1.0,1.0,160.6338057707831,251.22146341780592,-0.09
-0.08,1.02,51.0,1.0,1.0,160.63380577078317,251.2052338588424,-0.08
-0.07,1.02,51.0,1.0,1.0,160.63380577078323,251.18041433959226,-0.07
-0.06,1.02,51.0,1.0,1.0,160.63380577078317,251.14230267497655,-0.06
-0.05,1.02,51.0,1.0,1.0,160.63380577078314,251.1388177018827,-0.05
-0.04,1.02,51.0,1.0,1.0,160.6338057707831,251.1388177018827,-0.04
