MagCAPShock,Impl_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.58,4.0,51.0,1.0,1.0,158.23318907331273,250.77720914684377,-0.58
-0.57,4.0,51.0,1.0,1.0,158.31720307036286,250.86434290088772,-0.57
-0.56,4.0,51.0,1.0,1.0,158.40579397552852,250.94009746215806,-0.56
-0.55,4.0,51.0,1.0,1.0,158.49451644535395,251.0042542556628,-0.55
-0.54,4.0,51.0,1.0,1.0,158.58337047467006,251.05742612297016,-0.54
-0.53,4.0,51.0,1.0,1.0,158.67235592660413,251.10069585473005,-0.53
-0.52,4.0,51.0,1.0,1.0,158.7614725008929,251.13535810748843,-0.52
-0.51,4.0,51.0,1.0,1.0,158.850719682198,251.16274695631407,-0.51
-0.5,4.0,51.0,1.0,1.0,158.94011591500285,251.1841293018744,-0.5
-0.49,4.0,51.0,1.0,1.0,159.02962339174903,251.20064602092936,-0.49
-0.48,4.0,51.0,1.0,1.0,159.11925839376187,251.2132859411805,-0.48
-0.47,4.0,51.0,1.0,1.0,159.2090191292419,251.2228811591744,-0.47
-0.46,4.0,51.0,1.0,1.0,159.29890355582958,251.2301152914779,-0.46
-0.45,4.0,51.0,1.0,1.0,159.38890958413705,251.23553874892247,-0.45
-0.44,4.0,51.0,1.0,1.0,159.4790354683231,251.23958704412834,-0.44
-0.43,4.0,51.0,1.0,1.0,159.56871854304666,251.2425995633137,-0.43
-0.42,4.0,51.0,1.0,1.0,159.65791694055358,251.2448372552949,-0.42
-0.41,4.0,51.0,1.0,1.0,159.7470909906414,251.24649840100994,-0.41
-0.4,4.0,51.0,1.0,1.0,159.83624503431562,251.24773211474016,-0.4
-0.39,4.0,51.0,1.0,1.0,159.92540187458303,251.24786774631193,-0.39
-0.38,4.0,51.0,1.0,1.0,160.01085773689488,251.24786595906218,-0.38
-0.37,4.0,51.0,1.0,1.0,160.09557611021887,251.24786428848273,-0.37
-0.36,4.0,51.0,1.0,1.0,160.1811262754309,251.24786274666207,-0.36
-0.35,4.0,51.0,1.0,1.0,160.26831643238617,251.24786132504002,-0.35
-0.34,4.0,51.0,1.0,1.0,160.346499793704,251.24786102164475,-0.34
-0.33,4.0,51.0,1.0,1.0,160.4180828147994,251.2478610349978,-0.33
-0.32,4.0,51.0,1.0,1.0,160.5032523223214,251.24786103021296,-0.32
-0.31,4.0,51.0,1.0,1.0,160.58929846340433,251.24786102476637,-0.31
-0.3,4.0,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,4.0,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,4.0,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,4.0,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
