MagCAPShock,Bond_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.12,6.0,51.0,1.0,1.0,200.86524759393023,634.8507084149394,-0.12
-0.11,6.0,51.0,1.0,1.0,203.95319948626477,571.554836880489,-0.11
-0.1,6.0,51.0,1.0,1.0,206.32011447223647,552.1702442994714,-0.1
-0.09,6.0,51.0,1.0,1.0,208.58441138105056,553.9479608686131,-0.09
-0.08,6.0,51.0,1.0,1.0,206.88237314637547,634.7257069547633,-0.08
-0.07,6.0,51.0,1.0,1.0,207.69049158537103,609.6698723541539,-0.07
-0.06,6.0,51.0,1.0,1.0,211.92885737232362,550.175262442688,-0.06
-0.05,6.0,51.0,1.0,1.0,212.71338802126274,627.9270848130158,-0.05
-0.04,6.0,51.0,1.0,1.0,210.96922393663252,634.9076871428024,-0.04
-0.03,6.0,51.0,1.0,1.0,214.0801345801456,618.202571338478,-0.03
-0.02,6.0,51.0,1.0,1.0,216.45720986088753,571.2405930558963,-0.02
-0.01,6.0,51.0,1.0,1.0,205.40190651807546,641.1447842404151,-0.01
0.0,6.0,51.0,1.0,1.0,217.94410458258662,602.4983799545957,0.0
-1.0,7.0,51.0,1.0,1.0,193.23798364097968,654.9670603379385,-1.0
-0.99,7.0,51.0,1.0,1.0,193.33329425328998,652.5660990537401,-0.99
-0.98,7.0,51.0,1.0,1.0,193.41485490334068,650.3161680293583,-0.98
-0.97,7.0,51.0,1.0,1.0,193.49502302619285,648.0684460363404,-0.97
-0.96,7.0,51.0,1.0,1.0,193.57220235697773,645.8224516545525,-0.96
-0.95,7.0,51.0,1.0,1.0,193.65428994325367,643.5780122441842,-0.95
-0.94,7.0,51.0,1.0,1.0,193.74417312366774,641.3354011163217,-0.94
-0.93,7.0,51.0,1.0,1.0,193.82212364852288,639.0955097317723,-0.93
-0.92,7.0,51.0,1.0,1.0,193.89852667259785,636.8600581378456,-0.92
-0.91,7.0,51.0,1.0,1.0,193.9722220571689,634.6318440864013,-0.91
-0.9,7.0,51.0,1.0,1.0,194.04607300755777,632.4150264527633,-0.9
-0.89,7.0,51.0,1.0,1.0,194.12207284614388,630.2154310803276,-0.89
-0.88,7.0,51.0,1.0,1.0,194.20149334493573,628.0408565933094,-0.88
-0.87,7.0,51.0,1.0,1.0,194.27659101052294,625.9013441894084,-0.87
-0.86,7.0,51.0,1.0,1.0,194.34604878772754,623.8093601491476,-0.86
-0.85,7.0,51.0,1.0,1.0,194.41561271940395,621.7798256265407,-0.85
-0.84,7.0,51.0,1.0,1.0,194.48464309308645,619.8299200931042,-0.84
-0.83,7.0,51.0,1.0,1.0,194.55352346719917,617.9785892520063,-0.83
-0.82,7.0,51.0,1.0,1.0,194.62291284457663,616.2457122911542,-0.82
-0.81,7.0,51.0,1.0,1.0,194.6933885538647,614.650931295407,-0.81
-0.8,7.0,51.0,1.0,1.0,194.7634161805422,613.2122150496176,-0.8
-0.79,7.0,51.0,1.0,1.0,194.824400103036,611.9443078163321,-0.79
-0.78,7.0,51.0,1.0,1.0,194.8865944381009,610.8572785760235,-0.78
-0.77,7.0,51.0,1.0,1.0,194.94903639709466,609.9554114558415,-0.77
-0.76,7.0,51.0,1.0,1.0,195.01155605395948,609.2366448045956,-0.76
-0.75,7.0,51.0,1.0,1.0,195.07417234285168,608.6926744820815,-0.75
-0.74,7.0,51.0,1.0,1.0,195.13198743267816,608.3097091916338,-0.74
-0.73,7.0,51.0,1.0,1.0,195.18609637707183,608.0697403397377,-0.73
-0.72,7.0,51.0,1.0,1.0,195.2388256422795,607.952103439775,-0.72
-0.71,7.0,51.0,1.0,1.0,195.2921240639826,607.9350835684711,-0.71
-0.7,7.0,51.0,1.0,1.0,195.34568048646744,607.9973514548567,-0.7
-0.69,7.0,51.0,1.0,1.0,195.3993965769885,608.1190885045735,-0.69
-0.68,7.0,51.0,1.0,1.0,195.45322713182625,608.2827417567473,-0.68
-0.67,7.0,51.0,1.0,1.0,195.50714856252606,608.4734202323,-0.67
-0.66,7.0,51.0,1.0,1.0,195.56114806548624,608.6789907846388,-0.66
-0.65,7.0,51.0,1.0,1.0,195.61521893639534,608.8899527537832,-0.65
-0.64,7.0,51.0,1.0,1.0,195.66935825717704,609.099171726232,-0.64
-0.63,7.0,51.0,1.0,1.0,195.72356565120327,609.3015412508809,-0.63
-0.62,7.0,51.0,1.0,1.0,195.77784257301028,609.4936245709484,-0.62
-0.61,7.0,51.0,1.0,1.0,195.83219188949488,609.6733113492753,-0.61
-0.6,7.0,51.0,1.0,1.0,195.88661763468716,609.8395097937466,-0.6
-0.59,7.0,51.0,1.0,1.0,195.94112487989844,609.9918835792693,-0.59
-0.58,7.0,51.0,1.0,1.0,195.99571969310932,610.1306215829696,-0.58
-0.57,7.0,51.0,1.0,1.0,196.0504091824608,610.2562051232283,-0.57
-0.56,7.0,51.0,1.0,1.0,196.10520163828411,610.3695397614212,-0.56
-0.55,7.0,51.0,1.0,1.0,196.1601068157421,610.4715565203359,-0.55
-0.54,7.0,51.0,1.0,1.0,196.2151364526424,610.5632455955631,-0.54
-0.53,7.0,51.0,1.0,1.0,196.2703052373437,610.6456039385034,-0.53
-0.52,7.0,51.0,1.0,1.0,196.32563276590454,610.7195994356803,-0.52
-0.51,7.0,51.0,1.0,1.0,196.38114809455263,610.7861476855983,-0.51
-0.5,7.0,51.0,1.0,1.0,196.43690329453088,610.8460981340684,-0.5
-0.49,7.0,51.0,1.0,1.0,196.49304570967269,610.9002270052938,-0.49
-0.48,7.0,51.0,1.0,1.0,196.54797412625499,610.9492350411136,-0.48
-0.47,7.0,51.0,1.0,1.0,196.60222752286919,610.9937485339879,-0.47
-0.46,7.0,51.0,1.0,1.0,196.65667405677831,611.0343225192868,-0.46
-0.45,7.0,51.0,1.0,1.0,196.7113267266716,611.0714452916513,-0.45
-0.44,7.0,51.0,1.0,1.0,196.7661984338054,611.1055436419698,-0.44
-0.43,7.0,51.0,1.0,1.0,196.82130210026315,611.1369883885692,-0.43
-0.42,7.0,51.0,1.0,1.0,196.87665079771145,611.166099909592,-0.42
-0.41,7.0,51.0,1.0,1.0,196.93225791498358,611.193153482735,-0.41
-0.4,7.0,51.0,1.0,1.0,196.9881374083887,611.2183843112216,-0.4
-0.39,7.0,51.0,1.0,1.0,197.04430421114213,611.241992167318,-0.39
-0.38,7.0,51.0,1.0,1.0,197.10077495299143,611.2641456218122,-0.38
-0.37,7.0,51.0,1.0,1.0,197.15756933163368,611.2849858534211,-0.37
-0.36,7.0,51.0,1.0,1.0,197.21471304155634,611.3046300491369,-0.36
-0.35,7.0,51.0,1.0,1.0,197.2722452641541,611.32317441726,-0.35
-0.34,7.0,51.0,1.0,1.0,197.3302454755885,611.3406968410632,-0.34
-0.33,7.0,51.0,1.0,1.0,197.3886729062978,611.3572592039985,-0.33
-0.32,7.0,51.0,1.0,1.0,197.44490411672265,611.3729094180538,-0.32
-0.31,7.0,51.0,1.0,1.0,197.50156454190122,611.3876831860478,-0.31
-0.3,7.0,51.0,1.0,1.0,197.55865128371346,611.4016055268805,-0.3
-0.29,7.0,51.0,1.0,1.0,197.6161625339127,611.4146920903711,-0.29
-0.28,7.0,51.0,1.0,1.0,197.6740974678058,611.426950285713,-0.28
-0.27,7.0,51.0,1.0,1.0,197.73245613964704,611.438380244879,-0.27
-0.26,7.0,51.0,1.0,1.0,197.79123937523215,611.4489756397213,-0.26
-0.25,7.0,51.0,1.0,1.0,197.8504486603704,611.4587243691288,-0.25
-0.24,7.0,51.0,1.0,1.0,197.91008602616276,611.4676091305021,-0.24
-0.23,7.0,51.0,1.0,1.0,197.9701539336071,611.4756078879893,-0.23
-0.22,7.0,51.0,1.0,1.0,198.0306551608951,611.4758054544803,-0.22
-0.21,7.0,51.0,1.0,1.0,198.09159269686302,611.4733496302395,-0.21
-0.2,7.0,51.0,1.0,1.0,198.15296964377518,611.4681885706885,-0.2
