MagCAPShock,IF_thresh_l,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.65,0.17,51.0,1.0,1.0,196.5446820712567,559.821102625669,-0.65
-0.64,0.17,51.0,1.0,1.0,195.55676896522976,564.9103522973284,-0.64
-0.63,0.17,51.0,1.0,1.0,196.78319773494633,547.3760295101389,-0.63
-0.62,0.17,51.0,1.0,1.0,196.47215978493048,524.605565638638,-0.62
-0.61,0.17,51.0,1.0,1.0,196.0823036254384,551.4122496228573,-0.61
-0.6,0.17,51.0,1.0,1.0,196.98510028677447,582.0296965189816,-0.6
-0.59,0.17,51.0,1.0,1.0,198.41953669409634,598.6654368053306,-0.59
-0.58,0.17,51.0,1.0,1.0,199.35153998216882,603.8228013639324,-0.58
-0.57,0.17,51.0,1.0,1.0,197.15808389091185,599.6991827565146,-0.57
-0.56,0.17,51.0,1.0,1.0,197.26451205160913,592.360985774944,-0.56
-0.55,0.17,51.0,1.0,1.0,197.40175782415565,583.8245720383659,-0.55
-0.54,0.17,51.0,1.0,1.0,197.44946571108272,587.1421662794132,-0.54
-0.53,0.17,51.0,1.0,1.0,197.47175475090415,591.1281514342357,-0.53
-0.52,0.17,51.0,1.0,1.0,197.75692212931656,595.0422116170538,-0.52
-0.51,0.17,51.0,1.0,1.0,199.58692191567766,598.6419725719757,-0.51
-0.5,0.17,51.0,1.0,1.0,200.85265148532824,602.0156282462956,-0.5
-0.49,0.17,51.0,1.0,1.0,200.15906152218528,605.1353735925584,-0.49
-0.48,0.17,51.0,1.0,1.0,199.51537762365925,607.9560544786132,-0.48
-0.47,0.17,51.0,1.0,1.0,199.44381830381826,607.7091658719015,-0.47
-0.46,0.17,51.0,1.0,1.0,199.53628324871082,606.6568385858659,-0.46
-0.45,0.17,51.0,1.0,1.0,199.604439833153,605.6463066237466,-0.45
-0.44,0.17,51.0,1.0,1.0,199.6460355178703,604.6780530682112,-0.44
-0.43,0.17,51.0,1.0,1.0,199.66003071786122,603.7524914258416,-0.43
-0.42,0.17,51.0,1.0,1.0,199.6467670345225,602.8699301158794,-0.42
-0.41,0.17,51.0,1.0,1.0,199.60801740568928,602.0305381260855,-0.41
-0.4,0.17,51.0,1.0,1.0,199.54689797858373,601.2343144112627,-0.4
-0.39,0.17,51.0,1.0,1.0,199.53211124282777,600.1167248214575,-0.39
-0.38,0.17,51.0,1.0,1.0,199.53888805202365,598.8150182420048,-0.38
-0.37,0.17,51.0,1.0,1.0,199.54440334489547,597.5177761148716,-0.37
-0.36,0.17,51.0,1.0,1.0,199.54987994995673,596.2496874662774,-0.36
-0.35,0.17,51.0,1.0,1.0,199.5564643078463,595.034044450705,-0.35
-0.34,0.17,51.0,1.0,1.0,199.56517020087236,593.8915754003535,-0.34
-0.33,0.17,51.0,1.0,1.0,199.57684335466215,592.8396604701788,-0.33
-0.32,0.17,51.0,1.0,1.0,199.59214557742402,591.8919249771928,-0.32
-0.31,0.17,51.0,1.0,1.0,199.61155494382723,591.0581587732096,-0.31
-0.3,0.17,51.0,1.0,1.0,199.63537760916483,590.344485904503,-0.3
-0.29,0.17,51.0,1.0,1.0,199.66376689401358,589.7537038790084,-0.29
-0.28,0.17,51.0,1.0,1.0,199.69674593573788,589.2857197892455,-0.28
-0.27,0.17,51.0,1.0,1.0,199.73423111511275,589.0995877359686,-0.27
-0.26,0.17,51.0,1.0,1.0,199.77605438508047,589.0583529152813,-0.26
-0.25,0.17,51.0,1.0,1.0,199.82198341297808,589.0259834306886,-0.25
-0.24,0.17,51.0,1.0,1.0,199.871739042624,589.0020339202302,-0.24
-0.23,0.17,51.0,1.0,1.0,199.9250099896153,588.9860375320677,-0.23
-0.22,0.17,51.0,1.0,1.0,199.9814649317029,588.9775150619098,-0.22
-0.21,0.17,51.0,1.0,1.0,200.04076228530928,589.0438402719102,-0.21
-0.2,0.17,51.0,1.0,1.0,200.10255800660806,589.3538834535152,-0.2
-0.19,0.17,51.0,1.0,1.0,200.16651175186942,589.7249071381483,-0.19
-0.18,0.17,51.0,1.0,1.0,200.2064107917719,589.6133705027737,-0.18
-0.17,0.17,51.0,1.0,1.0,200.0399810902782,588.9228309418778,-0.17
-0.16,0.17,51.0,1.0,1.0,200.01772730481207,588.9478912456384,-0.16
-0.15,0.17,51.0,1.0,1.0,200.95492674546864,591.3893961871247,-0.15
-0.14,0.17,51.0,1.0,1.0,203.52610191924842,577.5934411174142,-0.14
-0.13,0.17,51.0,1.0,1.0,205.54597874887176,522.8370613731498,-0.13
-0.12,0.17,51.0,1.0,1.0,207.21344308408925,554.0906950527619,-0.12
-0.11,0.17,51.0,1.0,1.0,206.36580840329293,586.9702220277696,-0.11
-0.1,0.17,51.0,1.0,1.0,209.32502209100582,575.3008384186325,-0.1
-0.09,0.17,51.0,1.0,1.0,210.57058433928984,512.9042377735295,-0.09
-0.08,0.17,51.0,1.0,1.0,211.99527168107846,583.2158652536153,-0.08
-0.07,0.17,51.0,1.0,1.0,213.96055895559806,517.4242239977873,-0.07
-0.06,0.17,51.0,1.0,1.0,215.11082903897645,540.279121400996,-0.06
-0.05,0.17,51.0,1.0,1.0,216.78692695470477,515.1084237075412,-0.05
-0.04,0.17,51.0,1.0,1.0,217.75435610389513,544.9228280085696,-0.04
-0.03,0.17,51.0,1.0,1.0,211.27772842196632,557.6642514213054,-0.03
-0.02,0.17,51.0,1.0,1.0,220.96542621542883,516.5430770282263,-0.02
-0.01,0.17,51.0,1.0,1.0,221.8689757813161,555.851067674496,-0.01
0.0,0.17,51.0,1.0,1.0,223.30792403149823,521.222593592312,0.0
-1.0,0.18,51.0,1.0,1.0,193.40361680608163,569.8647678891209,-1.0
-0.99,0.18,51.0,1.0,1.0,193.4904224102002,569.9867753604702,-0.99
-0.98,0.18,51.0,1.0,1.0,193.567713658967,570.1396055120823,-0.98
-0.97,0.18,51.0,1.0,1.0,193.63967501440638,570.3252558054409,-0.97
-0.96,0.18,51.0,1.0,1.0,193.7092119818919,570.5457702093195,-0.96
-0.95,0.18,51.0,1.0,1.0,193.7792053791512,570.8032280238668,-0.95
-0.94,0.18,51.0,1.0,1.0,193.851360046165,571.0997326976858,-0.94
-0.93,0.18,51.0,1.0,1.0,193.92718642200046,571.4374006521576,-0.93
-0.92,0.18,51.0,1.0,1.0,194.007635408474,571.8183500708473,-0.92
-0.91,0.18,51.0,1.0,1.0,194.09299823472452,572.2446896771387,-0.91
-0.9,0.18,51.0,1.0,1.0,194.18314178592337,572.7185075191857,-0.9
-0.89,0.18,51.0,1.0,1.0,194.27592209109295,573.2418597708069,-0.89
-0.88,0.18,51.0,1.0,1.0,194.36778156308202,573.8167596276031,-0.88
-0.87,0.18,51.0,1.0,1.0,194.453272715852,574.4451663158309,-0.87
-0.86,0.18,51.0,1.0,1.0,194.14358428845935,576.8403791322561,-0.86
-0.85,0.18,51.0,1.0,1.0,194.3511545088957,581.9811041376946,-0.85
-0.84,0.18,51.0,1.0,1.0,194.33155710606903,585.337309398127,-0.84
-0.83,0.18,51.0,1.0,1.0,194.45105816647967,582.9233871948501,-0.83
-0.82,0.18,51.0,1.0,1.0,194.59244319610005,580.5679429227879,-0.82
-0.81,0.18,51.0,1.0,1.0,194.2860655633682,580.5677722889418,-0.81
-0.8,0.18,51.0,1.0,1.0,194.47209808245145,572.4446769153504,-0.8
-0.79,0.18,51.0,1.0,1.0,195.38120335552364,532.117690782757,-0.79
-0.78,0.18,51.0,1.0,1.0,195.11313657898114,586.4290909095245,-0.78
-0.77,0.18,51.0,1.0,1.0,195.6935732708052,594.0631981764539,-0.77
-0.76,0.18,51.0,1.0,1.0,195.94825560901947,588.3476915530962,-0.76
-0.75,0.18,51.0,1.0,1.0,195.81299897899396,558.3698762468962,-0.75
-0.74,0.18,51.0,1.0,1.0,195.65321470543415,560.2958496879622,-0.74
-0.73,0.18,51.0,1.0,1.0,195.7033114033029,565.7653261668161,-0.73
-0.72,0.18,51.0,1.0,1.0,195.72879588339268,564.0020270513439,-0.72
-0.71,0.18,51.0,1.0,1.0,195.70882128103173,562.2657061873041,-0.71
-0.7,0.18,51.0,1.0,1.0,195.73825518221705,560.5482847605386,-0.7
-0.69,0.18,51.0,1.0,1.0,195.75360043336815,558.7369587960695,-0.69
-0.68,0.18,51.0,1.0,1.0,195.82250081143974,556.8467538060416,-0.68
-0.67,0.18,51.0,1.0,1.0,195.8977118374731,554.7525750257662,-0.67
-0.66,0.18,51.0,1.0,1.0,196.00101373770872,552.3446090656104,-0.66
-0.65,0.18,51.0,1.0,1.0,196.125764865938,550.4004309489055,-0.65
-0.64,0.18,51.0,1.0,1.0,196.3002625133699,552.0484163138708,-0.64
-0.63,0.18,51.0,1.0,1.0,196.61230359241688,558.5927825828114,-0.63
-0.62,0.18,51.0,1.0,1.0,195.5889435142204,564.469598990106,-0.62
-0.61,0.18,51.0,1.0,1.0,196.8544986382275,545.233395808988,-0.61
-0.6,0.18,51.0,1.0,1.0,196.61616039901423,518.5464579844848,-0.6
-0.59,0.18,51.0,1.0,1.0,196.82291163982623,563.90935557063,-0.59
-0.58,0.18,51.0,1.0,1.0,197.0129847434534,589.6762481856226,-0.58
-0.57,0.18,51.0,1.0,1.0,198.81942009558878,599.8648687449593,-0.57
-0.56,0.18,51.0,1.0,1.0,200.8064518372471,604.3366620050183,-0.56
-0.55,0.18,51.0,1.0,1.0,197.20730846234417,597.6357309417549,-0.55
-0.54,0.18,51.0,1.0,1.0,197.32076397919968,588.9835912728545,-0.54
-0.53,0.18,51.0,1.0,1.0,197.45732388623782,585.397484082609,-0.53
-0.52,0.18,51.0,1.0,1.0,197.42727216176763,589.4479813725972,-0.52
-0.51,0.18,51.0,1.0,1.0,197.67580690720388,593.4337612433329,-0.51
-0.5,0.18,51.0,1.0,1.0,199.93078387351622,597.2614432189995,-0.5
-0.49,0.18,51.0,1.0,1.0,201.03844819987992,600.8339033896092,-0.49
-0.48,0.18,51.0,1.0,1.0,200.3067082776937,604.1960618043581,-0.48
-0.47,0.18,51.0,1.0,1.0,199.62030116657138,607.3091505827556,-0.47
-0.46,0.18,51.0,1.0,1.0,199.5539598665819,607.1419351444305,-0.46
-0.45,0.18,51.0,1.0,1.0,199.6730648087466,606.0693972329716,-0.45
-0.44,0.18,51.0,1.0,1.0,199.7729012305411,605.0386055922744,-0.44
-0.43,0.18,51.0,1.0,1.0,199.85071440131105,604.0499574361116,-0.43
-0.42,0.18,51.0,1.0,1.0,199.9046335466656,603.1038053658259,-0.42
-0.41,0.18,51.0,1.0,1.0,199.933865049255,602.2004241768243,-0.41
-0.4,0.18,51.0,1.0,1.0,199.93881866760256,601.3399773046198,-0.4
-0.39,0.18,51.0,1.0,1.0,199.92113563828275,600.522485428383,-0.39
-0.38,0.18,51.0,1.0,1.0,199.88360411349788,599.7477995700415,-0.38
-0.37,0.18,51.0,1.0,1.0,199.8299680857474,599.0155806171845,-0.37
-0.36,0.18,51.0,1.0,1.0,199.7646552083904,598.325286615241,-0.36
-0.35,0.18,51.0,1.0,1.0,199.7574963369894,597.3098074418299,-0.35
-0.34,0.18,51.0,1.0,1.0,199.77015709254786,596.1842108148936,-0.34
-0.33,0.18,51.0,1.0,1.0,199.78369484439563,595.1082195544167,-0.33
-0.32,0.18,51.0,1.0,1.0,199.798987302258,594.1000029923182,-0.32
-0.31,0.18,51.0,1.0,1.0,199.81677129645843,593.1748298415785,-0.31
-0.3,0.18,51.0,1.0,1.0,199.83762768105075,592.3446898430418,-0.3
-0.29,0.18,51.0,1.0,1.0,199.861979693421,591.6181938753612,-0.29
-0.28,0.18,51.0,1.0,1.0,199.89010136317663,591.0006937128077,-0.28
-0.27,0.18,51.0,1.0,1.0,199.92213249756483,590.4945562433068,-0.27
-0.26,0.18,51.0,1.0,1.0,199.95809720333082,590.0995313715752,-0.26
-0.25,0.18,51.0,1.0,1.0,199.99792357597883,589.8131632645371,-0.25
-0.24,0.18,51.0,1.0,1.0,200.04146289888072,589.6312071426046,-0.24
-0.23,0.18,51.0,1.0,1.0,200.08850732628238,589.5480258835639,-0.23
-0.22,0.18,51.0,1.0,1.0,200.13880552113866,589.5569508883184,-0.22
-0.21,0.18,51.0,1.0,1.0,200.19207607253009,589.6505994783636,-0.21
-0.2,0.18,51.0,1.0,1.0,200.24801874487684,589.8211466193618,-0.2
-0.19,0.18,51.0,1.0,1.0,200.30632373983758,590.0605523463502,-0.19
-0.18,0.18,51.0,1.0,1.0,200.36667921007646,590.3607483448952,-0.18
-0.17,0.18,51.0,1.0,1.0,200.42877727653766,590.7137881436431,-0.17
-0.16,0.18,51.0,1.0,1.0,200.46581284227238,590.549753348562,-0.16
-0.15,0.18,51.0,1.0,1.0,201.07203951045994,590.1660887047849,-0.15
-0.14,0.18,51.0,1.0,1.0,203.68361001166824,578.8707699147109,-0.14
-0.13,0.18,51.0,1.0,1.0,205.64845509745072,521.6539779078428,-0.13
-0.12,0.18,51.0,1.0,1.0,207.51059037145683,556.6473681579118,-0.12
-0.11,0.18,51.0,1.0,1.0,205.8457404263767,588.656560601369,-0.11
-0.1,0.18,51.0,1.0,1.0,209.6268917697837,568.379736624182,-0.1
-0.09,0.18,51.0,1.0,1.0,210.4368128525385,517.1235493419193,-0.09
-0.08,0.18,51.0,1.0,1.0,212.05650605824854,570.1361106483532,-0.08
-0.07,0.18,51.0,1.0,1.0,214.0861610483602,516.7659042063283,-0.07
-0.06,0.18,51.0,1.0,1.0,214.64697297763203,544.4650311701914,-0.06
-0.05,0.18,51.0,1.0,1.0,216.87889341281456,513.2414654788738,-0.05
-0.04,0.18,51.0,1.0,1.0,218.013071024566,546.7502635498971,-0.04
-0.03,0.18,51.0,1.0,1.0,211.80428128510832,553.830813762761,-0.03
-0.02,0.18,51.0,1.0,1.0,220.99372221110616,515.6791485199205,-0.02
-0.01,0.18,51.0,1.0,1.0,221.604622175303,558.7457881518426,-0.01
0.0,0.18,51.0,1.0,1.0,224.4668693133137,515.7613474184284,0.0
-1.0,0.19,51.0,1.0,1.0,192.9808218782772,569.0135595097432,-1.0
-0.99,0.19,51.0,1.0,1.0,193.08055973009976,569.0668318905809,-0.99
-0.98,0.19,51.0,1.0,1.0,193.15699404769663,569.149761221648,-0.98
-0.97,0.19,51.0,1.0,1.0,193.26268654443032,569.264399867059,-0.97
-0.96,0.19,51.0,1.0,1.0,193.38921981948528,569.4128481216188,-0.96
-0.95,0.19,51.0,1.0,1.0,193.50022059920252,569.5972433133006,-0.95
-0.94,0.19,51.0,1.0,1.0,193.5998323505471,569.8197488050998,-0.94
-0.93,0.19,51.0,1.0,1.0,193.69084247924323,570.0825428813046,-0.93
-0.92,0.19,51.0,1.0,1.0,193.7750677180479,570.3878074844932,-0.92
-0.91,0.19,51.0,1.0,1.0,193.85359538864557,570.7377168028315,-0.91
-0.9,0.19,51.0,1.0,1.0,193.92686519943032,571.1344257607607,-0.9
-0.89,0.19,51.0,1.0,1.0,193.99460172501347,571.5800584366965,-0.89
-0.88,0.19,51.0,1.0,1.0,194.05553558927988,572.076696475322,-0.88
-0.87,0.19,51.0,1.0,1.0,194.10694121577066,572.6263675629184,-0.87
-0.86,0.19,51.0,1.0,1.0,194.14353985090466,573.2310340845398,-0.86
-0.85,0.19,51.0,1.0,1.0,194.15539577689938,573.8925820029015,-0.85
-0.84,0.19,51.0,1.0,1.0,194.06377367318512,575.4652930634824,-0.84
-0.83,0.19,51.0,1.0,1.0,194.34018054738365,581.0916964176043,-0.83
-0.82,0.19,51.0,1.0,1.0,194.70871307453476,584.4424344752244,-0.82
-0.81,0.19,51.0,1.0,1.0,194.76616887904515,582.0714762947006,-0.81
-0.8,0.19,51.0,1.0,1.0,194.80513389375002,579.5239718799081,-0.8
-0.79,0.19,51.0,1.0,1.0,194.76949051940113,578.2824502219553,-0.79
-0.78,0.19,51.0,1.0,1.0,194.61047189613586,581.3231801082092,-0.78
-0.77,0.19,51.0,1.0,1.0,195.48748183213772,545.5502999060205,-0.77
-0.76,0.19,51.0,1.0,1.0,195.37680778134157,580.9068211197658,-0.76
-0.75,0.19,51.0,1.0,1.0,195.26734880825921,598.4587108467673,-0.75
-0.74,0.19,51.0,1.0,1.0,195.2561910193116,597.8757193703083,-0.74
-0.73,0.19,51.0,1.0,1.0,195.79739870771627,555.9734662844568,-0.73
-0.72,0.19,51.0,1.0,1.0,195.95702501525463,559.5846161539773,-0.72
-0.71,0.19,51.0,1.0,1.0,195.996840084426,564.2589799123418,-0.71
-0.7,0.19,51.0,1.0,1.0,196.05944835928094,562.4677440875649,-0.7
-0.69,0.19,51.0,1.0,1.0,196.0701103396942,560.7047777712479,-0.69
-0.68,0.19,51.0,1.0,1.0,195.92451310339257,558.9861368907075,-0.68
-0.67,0.19,51.0,1.0,1.0,196.01629396897442,557.1638486975031,-0.67
-0.66,0.19,51.0,1.0,1.0,196.0256837955566,555.2756465878485,-0.66
-0.65,0.19,51.0,1.0,1.0,196.02160901501838,553.2010347330254,-0.65
-0.64,0.19,51.0,1.0,1.0,196.0463464452389,550.7964448822985,-0.64
-0.63,0.19,51.0,1.0,1.0,196.16958554974443,548.7312253203794,-0.63
-0.62,0.19,51.0,1.0,1.0,196.33227329050715,550.2492684071171,-0.62
-0.61,0.19,51.0,1.0,1.0,196.68347978961026,557.0354596277901,-0.61
-0.6,0.19,51.0,1.0,1.0,196.08082394927806,564.6810489876929,-0.6
-0.59,0.19,51.0,1.0,1.0,196.92925865086173,543.6823912641695,-0.59
-0.58,0.19,51.0,1.0,1.0,196.80416636047087,513.0633014696485,-0.58
-0.57,0.19,51.0,1.0,1.0,197.11376390773546,573.800744722738,-0.57
-0.56,0.19,51.0,1.0,1.0,200.58643554171272,594.3405767576647,-0.56
-0.55,0.19,51.0,1.0,1.0,199.49113065581733,600.0197355963479,-0.55
-0.54,0.19,51.0,1.0,1.0,201.48678778670273,603.809995593148,-0.54
-0.53,0.19,51.0,1.0,1.0,197.26200557795255,595.3926458977629,-0.53
-0.52,0.19,51.0,1.0,1.0,197.40868382171442,585.8269333519353,-0.52
-0.51,0.19,51.0,1.0,1.0,197.37123455553376,587.6722875930398,-0.51
-0.5,0.19,51.0,1.0,1.0,197.57381671761286,591.7197052030056,-0.5
-0.49,0.19,51.0,1.0,1.0,200.21939798210505,595.6993112412138,-0.49
-0.48,0.19,51.0,1.0,1.0,201.26391576776598,599.4443069095211,-0.48
-0.47,0.19,51.0,1.0,1.0,200.49672983512602,603.0060632888683,-0.47
-0.46,0.19,51.0,1.0,1.0,199.77147558968832,606.36068097172,-0.46
-0.45,0.19,51.0,1.0,1.0,199.6482590177864,606.567033060427,-0.45
-0.44,0.19,51.0,1.0,1.0,199.78767054100894,605.4728528350516,-0.44
-0.43,0.19,51.0,1.0,1.0,199.91264406771472,604.4204281792682,-0.43
-0.42,0.19,51.0,1.0,1.0,200.02019292398487,603.4100634981171,-0.42
-0.41,0.19,51.0,1.0,1.0,200.10795536654834,602.4420419432284,-0.41
-0.4,0.19,51.0,1.0,1.0,200.1743688307133,601.5165952166578,-0.4
-0.39,0.19,51.0,1.0,1.0,200.2188193912366,600.6338715390776,-0.39
-0.38,0.19,51.0,1.0,1.0,200.24173476631313,599.7939041809968,-0.38
-0.37,0.19,51.0,1.0,1.0,200.24459685646286,598.996582917487,-0.37
-0.36,0.19,51.0,1.0,1.0,200.22986320283914,598.2416304987598,-0.36
-0.35,0.19,51.0,1.0,1.0,200.20080290772714,597.5285857661087,-0.35
-0.34,0.19,51.0,1.0,1.0,200.16126737887728,596.8567944436076,-0.34
-0.33,0.19,51.0,1.0,1.0,200.11542603151892,596.2254079795049,-0.33
-0.32,0.19,51.0,1.0,1.0,200.06749984223612,595.6333901740865,-0.32
-0.31,0.19,51.0,1.0,1.0,200.02152169500533,595.0795307818897,-0.31
-0.3,0.19,51.0,1.0,1.0,200.03544312488117,594.2613923794919,-0.3
-0.29,0.19,51.0,1.0,1.0,200.05875224768295,593.4539441044681,-0.29
-0.28,0.19,51.0,1.0,1.0,200.0845923520997,592.7323185918942,-0.28
-0.27,0.19,51.0,1.0,1.0,200.1133337079149,592.1039921393455,-0.27
-0.26,0.19,51.0,1.0,1.0,200.14521851295294,591.5735655257782,-0.26
-0.25,0.19,51.0,1.0,1.0,200.18037249792013,591.1429843136502,-0.25
-0.24,0.19,51.0,1.0,1.0,200.2188199339794,590.811848156229,-0.24
-0.23,0.19,51.0,1.0,1.0,200.26050005103616,590.5777659077659,-0.23
-0.22,0.19,51.0,1.0,1.0,200.30528341672186,590.4367229020229,-0.22
-0.21,0.19,51.0,1.0,1.0,200.3529873272633,590.3834364655827,-0.21
-0.2,0.19,51.0,1.0,1.0,200.40338967073635,590.4116842793296,-0.2
-0.19,0.19,51.0,1.0,1.0,200.456241026278,590.514597032353,-0.19
-0.18,0.19,51.0,1.0,1.0,200.51701692283424,590.6295139025502,-0.18
-0.17,0.19,51.0,1.0,1.0,200.64499657441664,590.4411196546963,-0.17
-0.16,0.19,51.0,1.0,1.0,200.78113154097824,590.2673548756305,-0.16
-0.15,0.19,51.0,1.0,1.0,201.20322326440643,588.8957575049619,-0.15
-0.14,0.19,51.0,1.0,1.0,203.80805695002914,580.1115045998713,-0.14
-0.13,0.19,51.0,1.0,1.0,205.79906144085547,520.8868088752318,-0.13
-0.12,0.19,51.0,1.0,1.0,207.78882450693885,558.9236908948877,-0.12
-0.11,0.19,51.0,1.0,1.0,205.32901904876627,590.3554353318178,-0.11
-0.1,0.19,51.0,1.0,1.0,209.93534046800195,560.7760446888947,-0.1
-0.09,0.19,51.0,1.0,1.0,210.20753350778378,525.2399556337582,-0.09
-0.08,0.19,51.0,1.0,1.0,212.0671561454947,573.6079509270301,-0.08
-0.07,0.19,51.0,1.0,1.0,214.2416640977969,515.9929874156198,-0.07
-0.06,0.19,51.0,1.0,1.0,210.1311176445071,552.2345015603181,-0.06
-0.05,0.19,51.0,1.0,1.0,216.95144612396646,512.6423926104246,-0.05
-0.04,0.19,51.0,1.0,1.0,218.35930772933654,548.6833835237793,-0.04
-0.03,0.19,51.0,1.0,1.0,212.43532062404668,549.5646610920155,-0.03
-0.02,0.19,51.0,1.0,1.0,221.03327073583068,514.7234119015543,-0.02
-0.01,0.19,51.0,1.0,1.0,221.90747577693156,553.6480444922776,-0.01
0.0,0.19,51.0,1.0,1.0,223.29859172307266,514.0620910428204,0.0
-1.0,0.2,51.0,1.0,1.0,193.09149102153785,568.1968878503448,-1.0
-0.99,0.2,51.0,1.0,1.0,193.11897176481827,568.1802699592836,-0.99
-0.98,0.2,51.0,1.0,1.0,193.15260589324825,568.1921323771847,-0.98
-0.97,0.2,51.0,1.0,1.0,193.1944133338616,568.2345797973463,-0.97
-0.96,0.2,51.0,1.0,1.0,193.24399577061797,568.3097670531333,-0.96
-0.95,0.2,51.0,1.0,1.0,193.2991526582995,568.4198887348883,-0.95
-0.94,0.2,51.0,1.0,1.0,193.35705052715682,568.5671685682503,-0.94
-0.93,0.2,51.0,1.0,1.0,193.41613489723966,568.7538485068602,-0.93
-0.92,0.2,51.0,1.0,1.0,193.4759967122119,568.9821775156146,-0.92
-0.91,0.2,51.0,1.0,1.0,193.53689936499262,569.2544000443281,-0.91
-0.9,0.2,51.0,1.0,1.0,193.5994063896836,569.5727442179144,-0.9
-0.89,0.2,51.0,1.0,1.0,193.6641416800033,569.9394097947095,-0.89
-0.88,0.2,51.0,1.0,1.0,193.7317279631593,570.3565559686434,-0.88
-0.87,0.2,51.0,1.0,1.0,193.80284509927654,570.8262891142456,-0.87
-0.86,0.2,51.0,1.0,1.0,193.87815602836255,571.3506505912094,-0.86
-0.85,0.2,51.0,1.0,1.0,193.9580327600248,571.9316047404133,-0.85
-0.84,0.2,51.0,1.0,1.0,194.0427310308798,572.5710272101222,-0.84
-0.83,0.2,51.0,1.0,1.0,194.13336116757438,573.270693752516,-0.83
-0.82,0.2,51.0,1.0,1.0,194.25765893319388,574.1118875181445,-0.82
-0.81,0.2,51.0,1.0,1.0,194.6201114173534,580.2428019935473,-0.81
-0.8,0.2,51.0,1.0,1.0,194.60917197616374,583.3938784343464,-0.8
-0.79,0.2,51.0,1.0,1.0,194.26254620811653,581.0615948157333,-0.79
-0.78,0.2,51.0,1.0,1.0,194.31286436200023,578.4722019361416,-0.78
-0.77,0.2,51.0,1.0,1.0,195.09813768953353,576.4620122276841,-0.77
-0.76,0.2,51.0,1.0,1.0,194.91957709602198,579.0046519695575,-0.76
-0.75,0.2,51.0,1.0,1.0,195.49286686610677,556.3103618856418,-0.75
-0.74,0.2,51.0,1.0,1.0,195.79901569256896,570.8400762136852,-0.74
-0.73,0.2,51.0,1.0,1.0,195.12634078073842,602.4593423019818,-0.73
-0.72,0.2,51.0,1.0,1.0,195.0636219139322,604.1513093588757,-0.72
-0.71,0.2,51.0,1.0,1.0,195.81288481351856,553.2444628262591,-0.71
-0.7,0.2,51.0,1.0,1.0,196.10939178060846,558.856545797925,-0.7
-0.69,0.2,51.0,1.0,1.0,196.17824898713124,562.6751637274895,-0.69
-0.68,0.2,51.0,1.0,1.0,196.19908501385416,560.8589714179038,-0.68
-0.67,0.2,51.0,1.0,1.0,196.2315945911934,559.0711237723186,-0.67
-0.66,0.2,51.0,1.0,1.0,196.28833123766336,557.3303190543764,-0.66
-0.65,0.2,51.0,1.0,1.0,196.32376140723792,555.5189374941598,-0.65
-0.64,0.2,51.0,1.0,1.0,196.34901487183924,553.6339570634399,-0.64
-0.63,0.2,51.0,1.0,1.0,196.35023333236975,551.5825837353855,-0.63
-0.62,0.2,51.0,1.0,1.0,196.23910130222404,549.1954070758117,-0.62
-0.61,0.2,51.0,1.0,1.0,196.20957020624635,547.0037744648242,-0.61
-0.6,0.2,51.0,1.0,1.0,196.37023764868746,548.3279109298282,-0.6
-0.59,0.2,51.0,1.0,1.0,196.75001826419455,555.2778086448484,-0.59
-0.58,0.2,51.0,1.0,1.0,196.50820444183444,564.3207668372875,-0.58
-0.57,0.2,51.0,1.0,1.0,197.00399661671474,542.5098533029932,-0.57
-0.56,0.2,51.0,1.0,1.0,196.8471323800142,514.5361628555634,-0.56
-0.55,0.2,51.0,1.0,1.0,196.83255530841336,582.1777724649154,-0.55
-0.54,0.2,51.0,1.0,1.0,199.544673636767,594.1235562341892,-0.54
-0.53,0.2,51.0,1.0,1.0,200.66670045351964,599.9960918715989,-0.53
-0.52,0.2,51.0,1.0,1.0,201.62151736138114,602.8160950419051,-0.52
-0.51,0.2,51.0,1.0,1.0,197.3406812003561,593.142036725627,-0.51
-0.5,0.2,51.0,1.0,1.0,197.37350249275744,585.9102050027547,-0.5
-0.49,0.2,51.0,1.0,1.0,197.48718951781612,589.9932835187747,-0.49
-0.48,0.2,51.0,1.0,1.0,200.47247611574807,594.0284637507152,-0.48
-0.47,0.2,51.0,1.0,1.0,201.5143883673905,597.9463274357519,-0.47
-0.46,0.2,51.0,1.0,1.0,200.7143185332151,601.6666713062774,-0.46
-0.45,0.2,51.0,1.0,1.0,199.95386081571988,605.2152179186547,-0.45
-0.44,0.2,51.0,1.0,1.0,199.73473859900218,605.9722615878495,-0.44
-0.43,0.2,51.0,1.0,1.0,199.88842323659617,604.8558816547743,-0.43
-0.42,0.2,51.0,1.0,1.0,200.0321376747582,603.7813196622126,-0.42
-0.41,0.2,51.0,1.0,1.0,200.16281866112783,602.7487803214933,-0.41
-0.4,0.2,51.0,1.0,1.0,200.27785760317659,601.7584678280367,-0.4
-0.39,0.2,51.0,1.0,1.0,200.37522981399835,600.8105593499527,-0.39
-0.38,0.2,51.0,1.0,1.0,200.4536289902246,599.9051753329907,-0.38
-0.37,0.2,51.0,1.0,1.0,200.51257997717894,599.0423488373683,-0.37
-0.36,0.2,51.0,1.0,1.0,200.55250467477987,598.2219962136658,-0.36
