MagCAPShock,Conserv_Sens,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.32,0.03,51.0,1.0,1.0,333.4856696432248,395.0878362307069,-0.32
-0.31,0.03,51.0,1.0,1.0,333.485669643225,395.0690767904244,-0.31
-0.3,0.03,51.0,1.0,1.0,333.48566964322487,395.04968061582423,-0.3
-0.29,0.03,51.0,1.0,1.0,333.48566964322487,395.02960224307304,-0.29
-0.28,0.03,51.0,1.0,1.0,333.48566964322464,395.0087264373653,-0.28
-0.27,0.03,51.0,1.0,1.0,333.48566964322475,394.9845637445525,-0.27
-0.26,0.03,51.0,1.0,1.0,333.4856696432248,394.95643131858,-0.26
-0.25,0.03,51.0,1.0,1.0,333.48566964322487,394.92147390232265,-0.25
-0.24,0.03,51.0,1.0,1.0,333.48566964322487,394.87422322913824,-0.24
-0.23,0.03,51.0,1.0,1.0,333.4856696432248,394.79186300599696,-0.23
-0.22,0.03,51.0,1.0,1.0,333.4856696432249,394.6225236329721,-0.22
-0.21,0.03,51.0,1.0,1.0,333.4856696432249,394.33011456838534,-0.21
-0.2,0.03,51.0,1.0,1.0,333.4856696432248,393.7930738059628,-0.2
-0.19,0.03,51.0,1.0,1.0,333.48566964322475,392.65487861713626,-0.19
-0.18,0.03,51.0,1.0,1.0,333.48566964322464,386.35995054956425,-0.18
-0.17,0.03,51.0,1.0,1.0,333.4856696432249,387.04853915558635,-0.17
-0.16,0.03,51.0,1.0,1.0,333.48566964322487,388.2326291327483,-0.16
-0.15,0.03,51.0,1.0,1.0,333.48566964322475,388.8635463383114,-0.15
-0.14,0.03,51.0,1.0,1.0,333.485669643225,389.1357033931851,-0.14
-0.13,0.03,51.0,1.0,1.0,333.4856696432248,389.4078874171681,-0.13
-0.12,0.03,51.0,1.0,1.0,333.485669643225,389.680095531457,-0.12
