MagCAPShock,ProjYears,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.61,1.0,51.0,1.0,1.0,156.8308147095005,249.7350350648184,-0.61
-0.6,1.0,51.0,1.0,1.0,156.9934466530085,249.74651942038687,-0.6
-0.59,1.0,51.0,1.0,1.0,157.15650644165558,249.9649325081765,-0.59
-0.58,1.0,51.0,1.0,1.0,157.3199493864029,250.24752985345788,-0.58
-0.57,1.0,51.0,1.0,1.0,157.48371486874643,250.51169104077613,-0.57
-0.56,1.0,51.0,1.0,1.0,157.6477238304821,250.7252778004106,-0.56
-0.55,1.0,51.0,1.0,1.0,157.81187612381987,250.88478124884668,-0.55
-0.54,1.0,51.0,1.0,1.0,157.97604776632144,250.99849945229542,-0.54
-0.53,1.0,51.0,1.0,1.0,158.14008815764578,251.07742502141983,-0.53
-0.52,1.0,51.0,1.0,1.0,158.303817327322,251.1314302244475,-0.52
-0.51,1.0,51.0,1.0,1.0,158.4670232940052,251.1681848273189,-0.51
-0.5,1.0,51.0,1.0,1.0,158.6294596262687,251.19322206517336,-0.5
-0.49,1.0,51.0,1.0,1.0,158.79084330258948,251.21036837056977,-0.49
-0.48,1.0,51.0,1.0,1.0,158.95085297387607,251.22220613081885,-0.48
-0.47,1.0,51.0,1.0,1.0,159.10912773640027,251.23045670747547,-0.47
-0.46,1.0,51.0,1.0,1.0,159.26526652791557,251.2362635473141,-0.46
-0.45,1.0,51.0,1.0,1.0,159.3594902154172,251.24038872142506,-0.45
-0.44,1.0,51.0,1.0,1.0,159.451832404557,251.2433442578012,-0.44
-0.43,1.0,51.0,1.0,1.0,159.54464123328054,251.24547794368513,-0.43
-0.42,1.0,51.0,1.0,1.0,159.63749490536566,251.24700152652218,-0.42
-0.41,1.0,51.0,1.0,1.0,159.72974973336395,251.24786926067878,-0.41
-0.4,1.0,51.0,1.0,1.0,159.8225673115753,251.2478673669662,-0.4
-0.39,1.0,51.0,1.0,1.0,159.91118410025203,251.24786558263057,-0.39
-0.38,1.0,51.0,1.0,1.0,160.00053635852026,251.24786392183796,-0.38
-0.37,1.0,51.0,1.0,1.0,160.09088239013536,251.2478623967404,-0.37
-0.36,1.0,51.0,1.0,1.0,160.18303234003318,251.24786108554764,-0.36
-0.35,1.0,51.0,1.0,1.0,160.2697796028404,251.24786106463154,-0.35
-0.34,1.0,51.0,1.0,1.0,160.34527745473034,251.2478610394273,-0.34
-0.33,1.0,51.0,1.0,1.0,160.41733985900916,251.24786103531838,-0.33
-0.32,1.0,51.0,1.0,1.0,160.50203052307515,251.24786103021296,-0.32
-0.31,1.0,51.0,1.0,1.0,160.58760129732931,251.24786102476637,-0.31
-0.3,1.0,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,1.0,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,1.0,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,1.0,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
-0.26,1.0,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,1.0,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,1.0,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,1.0,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,1.0,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,1.0,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,1.0,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,1.0,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,1.0,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,1.0,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,1.0,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,1.0,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
-0.14,1.0,51.0,1.0,1.0,160.63380577078308,251.2465343384059,-0.14
-0.13,1.0,51.0,1.0,1.0,160.63380577078314,251.24643386510272,-0.13
-0.12,1.0,51.0,1.0,1.0,160.63380577078325,251.24360962358728,-0.12
-0.11,1.0,51.0,1.0,1.0,160.6338057707832,251.23905632647381,-0.11
-0.1,1.0,51.0,1.0,1.0,160.6338057707831,251.23209372604282,-0.1
-0.09,1.0,51.0,1.0,1.0,160.6338057707831,251.22146341780592,-0.09
-0.08,1.0,51.0,1.0,1.0,160.63380577078317,251.2052338588424,-0.08
-0.07,1.0,51.0,1.0,1.0,160.63380577078323,251.18041433959226,-0.07
-0.06,1.0,51.0,1.0,1.0,160.63380577078317,251.14230267497655,-0.06
-0.05,1.0,51.0,1.0,1.0,160.63380577078314,251.1388177018827,-0.05
-0.04,1.0,51.0,1.0,1.0,160.6338057707831,251.1388177018827,-0.04
-0.03,1.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.03
-0.02,1.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.02
-0.01,1.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.01
0.0,1.0,51.0,1.0,1.0,160.63380577078317,251.1388177018827,0.0
-1.0,2.0,50.51556445539862,0.9905012638313454,0.8322193363904891,154.66566961066243,281.50082863423705,-1.0
-0.99,2.0,50.532895348615874,0.9908410852669779,0.8380061695711624,154.74363967647213,280.70167345278537,-0.99
-0.98,2.0,50.55021400661511,0.9911806667963746,0.8437930027518356,154.82659291680318,279.90234292213864,-0.98
-0.97,2.0,50.56752043654109,0.9915200085596292,0.8495798359325089,154.90973302712737,279.1027697483115,-0.97
-0.96,2.0,50.58481464492223,0.9918591106847496,0.8553666691131823,154.99305579952517,278.3028761881849,-0.96
-0.95,2.0,50.60209663753263,0.9921979732849536,0.8611535022938555,155.0765572574828,277.50257203201085,-0.95
-0.94,2.0,50.619366419241366,0.992536596455713,0.8669403354745288,155.15484975807905,276.7017536680832,-0.94
-0.93,2.0,50.63662399384784,0.9928749802715263,0.8727271686552021,155.2386897698815,275.9003024280046,-0.93
-0.92,2.0,50.6538693639023,0.9932131247823981,0.8785140018358751,155.32269436938793,275.09497857147164,-0.92
-0.91,2.0,50.671102530510424,0.9935510300100083,0.8843008350165485,155.40685889579663,274.2857558772705,-0.91
-0.9,2.0,50.68832349312105,0.9938886959435499,0.8900876681972218,155.4911826008915,273.4751314599973,-0.9
-0.89,2.0,50.70553224929638,0.9942261225352231,0.895874501377895,155.57566440642805,272.6628720820252,-0.89
-0.88,2.0,50.72272879446379,0.9945633096953684,0.9016613345585685,155.6543574796869,271.84869723080817,-0.88
-0.87,2.0,50.739919302009284,0.9949003784707703,0.9074481677392415,155.7392541676834,271.03066279618787,-0.87
-0.86,2.0,50.757099447605,0.9952372440706863,0.9132350009199148,155.82432594794608,270.2094157181939,-0.86
-0.85,2.0,50.77426689265344,0.9955738606402637,0.919021834100588,155.9095452691715,269.3850677676523,-0.85
-0.84,2.0,50.79142162313478,0.9959102279046036,0.9248086672812615,155.99491001642863,268.5570134645555,-0.84
-0.83,2.0,50.80856361887581,0.9962463454681532,0.9305955004619346,156.0737984563851,267.7244601898571,-0.83
-0.82,2.0,50.82569285076197,0.9965822127600386,0.936382333642608,156.15943620455488,266.88631106513895,-0.82
-0.81,2.0,50.84280927606467,0.9969178289424445,0.9421691668232811,156.24521491501662,266.04094784415565,-0.81
-0.8,2.0,50.85991283041376,0.997253192753211,0.9479560000039545,156.33113444047467,265.18582567596167,-0.8
-0.79,2.0,50.87700341397271,0.997588302234759,0.953742833184628,156.41718813877927,264.3167193635026,-0.79
-0.78,2.0,50.89408086807885,0.9979231542760559,0.9595296663653011,156.50337309237983,263.4263447799088,-0.78
-0.77,2.0,50.91114493777886,0.9982577438780168,0.9653164995459741,156.58244394560148,262.50193286681537,-0.77
-0.76,2.0,50.92819521874082,0.9985920631125651,0.9711033327266476,156.6688655092713,261.52130540482517,-0.76
-0.75,2.0,50.94523110449299,0.9989261000880978,0.9768901659073207,156.7554054409715,260.4477013846841,-0.75
-0.74,2.0,50.962251803896166,0.9992598392920817,0.9826769990879943,156.84205721813913,259.2268118421951,-0.74
-0.73,2.0,50.97925659750284,0.9995932666177028,0.9884638322686674,156.92881584917222,257.79822975154434,-0.73
-0.72,2.0,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01568289502507,256.1448271442366,-0.72
-0.71,2.0,51.0,1.0,1.0,157.09496720774345,254.38252780996018,-0.71
-0.7,2.0,51.0,1.0,1.0,157.1820921760831,252.7853521880067,-0.7
-0.69,2.0,51.0,1.0,1.0,157.26936379882403,251.59527402175024,-0.69
-0.68,2.0,51.0,1.0,1.0,157.35678211478768,250.86455400857272,-0.68
-0.67,2.0,51.0,1.0,1.0,157.44432781818944,250.4822370162507,-0.67
-0.66,2.0,51.0,1.0,1.0,157.5319880044935,250.31338908948587,-0.66
-0.65,2.0,51.0,1.0,1.0,157.61976416452674,250.26928555794458,-0.65
-0.64,2.0,51.0,1.0,1.0,157.69973617750514,250.29867112557665,-0.64
-0.63,2.0,51.0,1.0,1.0,157.7877206191181,250.37086268744335,-0.63
-0.62,2.0,51.0,1.0,1.0,157.87582222236392,250.46587069255432,-0.62
-0.61,2.0,51.0,1.0,1.0,157.96404081986807,250.5699824203566,-0.61
-0.6,2.0,51.0,1.0,1.0,158.05237668739505,250.67384224777467,-0.6
-0.59,2.0,51.0,1.0,1.0,158.14083049477168,250.77141790615036,-0.59
-0.58,2.0,51.0,1.0,1.0,158.2294032878397,250.85923405913852,-0.58
-0.57,2.0,51.0,1.0,1.0,158.31050970875447,250.9357075217014,-0.57
-0.56,2.0,51.0,1.0,1.0,158.39928537379623,251.0005714064813,-0.56
-0.55,2.0,51.0,1.0,1.0,158.4881873606194,251.0544036296483,-0.55
-0.54,2.0,51.0,1.0,1.0,158.57721762962376,251.09826528599706,-0.54
-0.53,2.0,51.0,1.0,1.0,158.6663784218236,251.13344054753668,-0.53
-0.52,2.0,51.0,1.0,1.0,158.75567226468192,251.16126148436257,-0.52
-0.51,2.0,51.0,1.0,1.0,158.84510197683474,251.18299878873336,-0.51
-0.5,2.0,51.0,1.0,1.0,158.92894487891635,251.1998006530526,-0.5
-0.49,2.0,51.0,1.0,1.0,159.0185469395746,251.2126649899331,-0.49
-0.48,2.0,51.0,1.0,1.0,159.10827175182948,251.2224334898228,-0.48
-0.47,2.0,51.0,1.0,1.0,159.1981165447412,251.22979903197296,-0.47
-0.46,2.0,51.0,1.0,1.0,159.28807821100258,251.23532045021062,-0.46
-0.45,2.0,51.0,1.0,1.0,159.3781536042168,251.2394405807366,-0.45
-0.44,2.0,51.0,1.0,1.0,159.4683400960693,251.24250495125915,-0.44
-0.43,2.0,51.0,1.0,1.0,159.5586365597792,251.24477950441926,-0.43
-0.42,2.0,51.0,1.0,1.0,159.64560845770333,251.24646647513742,-0.42
-0.41,2.0,51.0,1.0,1.0,159.73463105127723,251.24771803409652,-0.41
-0.4,2.0,51.0,1.0,1.0,159.823611702185,251.24786795394337,-0.4
-0.39,2.0,51.0,1.0,1.0,159.9125925083398,251.24786615163924,-0.39
-0.38,2.0,51.0,1.0,1.0,160.00166679365233,251.2478644653134,-0.38
-0.37,2.0,51.0,1.0,1.0,160.0910433338265,251.24786290744717,-0.37
-0.36,2.0,51.0,1.0,1.0,160.18134307540348,251.24786148820354,-0.36
-0.35,2.0,51.0,1.0,1.0,160.27024522555445,251.24786106188418,-0.35
-0.34,2.0,51.0,1.0,1.0,160.34570814357895,251.2478610393778,-0.34
-0.33,2.0,51.0,1.0,1.0,160.4179829620115,251.24786103531838,-0.33
-0.32,2.0,51.0,1.0,1.0,160.50290414127045,251.24786103021296,-0.32
-0.31,2.0,51.0,1.0,1.0,160.5887220550713,251.24786102476637,-0.31
-0.3,2.0,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,2.0,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,2.0,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,2.0,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
-0.26,2.0,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,2.0,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,2.0,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,2.0,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,2.0,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,2.0,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,2.0,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,2.0,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,2.0,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,2.0,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,2.0,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,2.0,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
-0.14,2.0,51.0,1.0,1.0,160.63380577078308,251.2465343384059,-0.14
-0.13,2.0,51.0,1.0,1.0,160.63380577078314,251.24643386510272,-0.13
-0.12,2.0,51.0,1.0,1.0,160.63380577078325,251.24360962358728,-0.12
-0.11,2.0,51.0,1.0,1.0,160.6338057707832,251.23905632647381,-0.11
-0.1,2.0,51.0,1.0,1.0,160.6338057707831,251.23209372604282,-0.1
-0.09,2.0,51.0,1.0,1.0,160.6338057707831,251.22146341780592,-0.09
-0.08,2.0,51.0,1.0,1.0,160.63380577078317,251.2052338588424,-0.08
-0.07,2.0,51.0,1.0,1.0,160.63380577078323,251.18041433959226,-0.07
-0.06,2.0,51.0,1.0,1.0,160.63380577078317,251.14230267497655,-0.06
-0.05,2.0,51.0,1.0,1.0,160.63380577078314,251.1388177018827,-0.05
-0.04,2.0,51.0,1.0,1.0,160.6338057707831,251.1388177018827,-0.04
-0.03,2.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.03
