MagCAPShock,Choice_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.34,0.02,32.020364546509924,0.6278502852256848,0.2801076487456343,171.48369627202206,479.2704337902028,-0.34
-0.33,0.02,32.04508494508187,0.6283349989231739,0.2801618672468606,171.1490507877598,479.221349437025,-0.33
-0.32,0.02,32.073356440849125,0.6288893419774338,0.2802161527342333,170.76140550440434,479.1536504374831,-0.32
-0.31,0.02,32.10440346344157,0.6294981071263053,0.28027050617514054,170.35109736666556,479.06380516534307,-0.31
-0.3,0.02,32.133295138801216,0.6300646105647297,0.2803249285449209,170.02117486611363,478.9674042520783,-0.3
-0.29,0.02,32.16003101964715,0.6305888435224931,0.2803794208270589,169.76262846678927,478.86574969513856,-0.29
-0.28,0.02,32.18559022800724,0.6310900044707303,0.28043398401339353,169.56164631849768,478.75491470692634,-0.28
-0.27,0.02,32.20808126782278,0.631531005251427,0.2804886191043733,169.44940171444568,478.6380938408225,-0.27
-0.26,0.02,32.22464726748982,0.6318558287743102,0.280543327109347,169.5124506569474,478.50752398519626,-0.26
-0.25,0.02,32.2252295984579,0.6318672470285863,0.2805981090469029,170.10288935673762,478.30602293920066,-0.25
-0.24,0.02,32.17656447130743,0.6309130288491653,0.28065296594524575,172.17706063691847,477.39981935510735,-0.24
-0.23,0.02,32.063379085487206,0.6286937075585727,0.28070789884262415,166.14549234407033,485.5817196104217,-0.23
-0.22,0.02,31.947408994924285,0.6264197842142016,0.28076290878781296,171.12323341042426,477.959694057566,-0.22
-0.21,0.02,31.97073330873346,0.6268771237006561,0.28080392104790003,164.2861632966202,478.154911055102,-0.21
-0.2,0.02,32.12406739615361,0.6298836744343845,0.2808074845333056,166.12408924037263,477.4049548025637,-0.2
-0.19,0.02,32.1318892475734,0.6300370440700667,0.28081110284457866,171.4048106509995,476.01030972379795,-0.19
-0.18,0.02,32.145237828850576,0.6302987809578544,0.28081478963394174,173.08429904187247,476.4879982091261,-0.18
-0.17,0.02,32.16070366422386,0.6306020326318403,0.280819044163174,173.84433919650692,477.49152299751006,-0.17
-0.16,0.02,32.177280988188905,0.6309270781997824,0.28082696836723575,173.42406232624444,478.4140743814765,-0.16
-0.15,0.02,32.08161643626143,0.6290513026717927,0.28110199051486434,176.09780562361294,486.9798073158044,-0.15
-0.14,0.02,32.06982269219314,0.6288200527881008,0.28179094306035846,172.4704853539923,487.02874791638305,-0.14
-0.13,0.02,31.95299511603094,0.6265293160006067,0.28188336648078166,173.92257529275733,487.1150417497793,-0.13
-0.12,0.02,31.77321117553054,0.6230041406966773,0.28184584028068604,167.7445012707743,486.44984705769883,-0.12
