MagCAPShock,Conserv_Sens,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.19,0.27,51.0,1.0,1.0,192.75859916613388,592.7536246089956,-0.19
-0.18,0.27,51.0,1.0,1.0,193.23511502390434,593.0266731853726,-0.18
-0.17,0.27,51.0,1.0,1.0,193.71119210833555,593.2896278486008,-0.17
-0.16,0.27,51.0,1.0,1.0,194.18683242463968,593.5431452275056,-0.16
-0.15,0.27,51.0,1.0,1.0,199.19876035205414,597.8903935374565,-0.15
-0.14,0.27,51.0,1.0,1.0,202.0577604608617,546.7570947044463,-0.14
-0.13,0.27,51.0,1.0,1.0,203.23791425016424,554.4577894492105,-0.13
-0.12,0.27,51.0,1.0,1.0,205.29037692878197,572.8126934733975,-0.12
-0.11,0.27,51.0,1.0,1.0,203.8982169395338,583.8337482467099,-0.11
-0.1,0.27,51.0,1.0,1.0,207.67297847594014,573.2625587535699,-0.1
-0.09,0.27,51.0,1.0,1.0,208.68558556742346,565.4404571396396,-0.09
-0.08,0.27,51.0,1.0,1.0,206.61383456717743,580.2088301111459,-0.08
-0.07,0.27,51.0,1.0,1.0,209.82902861542232,594.4380950930274,-0.07
-0.06,0.27,51.0,1.0,1.0,207.37066685159132,555.7921010379199,-0.06
-0.05,0.27,51.0,1.0,1.0,214.63128509758954,588.3717605740189,-0.05
-0.04,0.27,51.0,1.0,1.0,211.2309239271727,572.832314033146,-0.04
-0.03,0.27,51.0,1.0,1.0,207.3869688080178,566.6904033680177,-0.03
-0.02,0.27,51.0,1.0,1.0,218.26428032489144,587.651170364085,-0.02
-0.01,0.27,51.0,1.0,1.0,207.1264154187596,580.2333972009159,-0.01
0.0,0.27,51.0,1.0,1.0,217.96366627496923,529.3181558566328,0.0
-1.0,0.28,51.0,1.0,1.0,194.74635622191855,575.3184082025474,-1.0
-0.99,0.28,51.0,1.0,1.0,193.30160223116357,565.0941117257588,-0.99
-0.98,0.28,51.0,1.0,1.0,193.85051086048807,557.3205582165186,-0.98
-0.97,0.28,51.0,1.0,1.0,193.88675960372342,565.6926493111345,-0.97
-0.96,0.28,51.0,1.0,1.0,194.02924760238406,576.962601742444,-0.96
-0.95,0.28,51.0,1.0,1.0,193.83947335731864,585.8628381287307,-0.95
-0.94,0.28,51.0,1.0,1.0,193.74828228271974,593.3774197523431,-0.94
-0.93,0.28,51.0,1.0,1.0,194.03223272762804,600.6368946187623,-0.93
-0.92,0.28,51.0,1.0,1.0,197.33293058225163,607.7841131992119,-0.92
-0.91,0.28,51.0,1.0,1.0,193.9788515778605,600.625223772903,-0.91
-0.9,0.28,51.0,1.0,1.0,194.37040703480392,586.6716876526706,-0.9
-0.89,0.28,51.0,1.0,1.0,194.39152103356273,568.4171299693668,-0.89
-0.88,0.28,51.0,1.0,1.0,194.5100261178096,557.0007987208851,-0.88
-0.87,0.28,51.0,1.0,1.0,194.0667139473777,572.8120852465771,-0.87
-0.86,0.28,51.0,1.0,1.0,194.1087608183912,585.1622450782837,-0.86
-0.85,0.28,51.0,1.0,1.0,194.61045671564716,579.7097121044203,-0.85
-0.84,0.28,51.0,1.0,1.0,194.85796403184474,571.4649746629061,-0.84
-0.83,0.28,51.0,1.0,1.0,195.1198694882525,567.6386466182729,-0.83
-0.82,0.28,51.0,1.0,1.0,195.16137728845493,569.6621306771308,-0.82
-0.81,0.28,51.0,1.0,1.0,195.34100770784653,568.1502784346451,-0.81
-0.8,0.28,51.0,1.0,1.0,195.48055139422254,566.9618455161482,-0.8
-0.79,0.28,51.0,1.0,1.0,195.5782617404619,566.268108092174,-0.79
-0.78,0.28,51.0,1.0,1.0,195.59727681503975,566.4032390560662,-0.78
-0.77,0.28,51.0,1.0,1.0,195.79234443929315,567.5727738038405,-0.77
-0.76,0.28,51.0,1.0,1.0,195.9030115163703,569.6313916812327,-0.76
-0.75,0.28,51.0,1.0,1.0,196.16487499710811,572.1259103097286,-0.75
-0.74,0.28,51.0,1.0,1.0,197.3299199534667,574.6113612981155,-0.74
-0.73,0.28,51.0,1.0,1.0,197.74964248969087,576.287411761385,-0.73
-0.72,0.28,51.0,1.0,1.0,197.91922168213028,578.5962754492728,-0.72
-0.71,0.28,51.0,1.0,1.0,196.2782234748934,582.1036993525449,-0.71
-0.7,0.28,51.0,1.0,1.0,198.3158484301264,576.3041148964296,-0.7
-0.69,0.28,51.0,1.0,1.0,197.32719074677232,571.3071404317724,-0.69
-0.68,0.28,51.0,1.0,1.0,196.5815563168555,566.623988582796,-0.68
-0.67,0.28,51.0,1.0,1.0,196.48633000051043,560.2718715203567,-0.67
-0.66,0.28,51.0,1.0,1.0,196.48676493097253,553.1962677769205,-0.66
-0.65,0.28,51.0,1.0,1.0,196.61400815442377,550.8047914203469,-0.65
-0.64,0.28,51.0,1.0,1.0,196.67214520450906,558.2929369693811,-0.64
-0.63,0.28,51.0,1.0,1.0,196.8432890148129,568.1819001756942,-0.63
-0.62,0.28,51.0,1.0,1.0,197.038619742201,577.3665833206838,-0.62
-0.61,0.28,51.0,1.0,1.0,197.27659499165276,585.6724941881407,-0.61
-0.6,0.28,51.0,1.0,1.0,197.0471724562024,593.2539945408859,-0.6
-0.59,0.28,51.0,1.0,1.0,196.24643309103755,600.3127187000447,-0.59
-0.58,0.28,51.0,1.0,1.0,195.88993747948152,603.2461590025157,-0.58
-0.57,0.28,51.0,1.0,1.0,197.02022310183895,602.1492222689552,-0.57
-0.56,0.28,51.0,1.0,1.0,197.30679167125186,602.3121851464311,-0.56
-0.55,0.28,51.0,1.0,1.0,197.27397579063674,601.093679417203,-0.55
-0.54,0.28,51.0,1.0,1.0,197.1507229112471,599.6056566635945,-0.54
-0.53,0.28,51.0,1.0,1.0,197.0290505468643,599.0903024228974,-0.53
-0.52,0.28,51.0,1.0,1.0,196.91053048962922,598.6074706580268,-0.52
-0.51,0.28,51.0,1.0,1.0,196.79652473167138,598.1575325364751,-0.51
-0.5,0.28,51.0,1.0,1.0,196.15564115425795,597.5739775151609,-0.5
-0.49,0.28,51.0,1.0,1.0,195.314601825955,596.9636666893595,-0.49
-0.48,0.28,51.0,1.0,1.0,194.48658066160795,596.3924430311791,-0.48
-0.47,0.28,51.0,1.0,1.0,193.67858325486534,595.8579476306975,-0.47
-0.46,0.28,51.0,1.0,1.0,192.8972620038307,595.3538048445475,-0.46
-0.45,0.28,51.0,1.0,1.0,192.1490435583421,594.8693352440074,-0.45
-0.44,0.28,51.0,1.0,1.0,191.44018187783936,594.3908481945521,-0.44
-0.43,0.28,51.0,1.0,1.0,190.7767293911091,593.9048159356797,-0.43
-0.42,0.28,51.0,1.0,1.0,190.16443174286283,593.4020872340001,-0.42
-0.41,0.28,51.0,1.0,1.0,190.46432810465973,591.6414640482457,-0.41
-0.4,0.28,51.0,1.0,1.0,190.7452056254195,589.9848263384625,-0.4
-0.39,0.28,51.0,1.0,1.0,191.0012017858794,588.4596315562065,-0.39
-0.38,0.28,51.0,1.0,1.0,191.23088885717587,587.0885883133932,-0.38
-0.37,0.28,51.0,1.0,1.0,191.4334632382243,585.8915530550481,-0.37
-0.36,0.28,51.0,1.0,1.0,191.60880213627905,584.8830107310633,-0.36
-0.35,0.28,51.0,1.0,1.0,191.7574825651236,584.0709918078467,-0.35
-0.34,0.28,51.0,1.0,1.0,191.88076561126113,583.457144262122,-0.34
-0.33,0.28,51.0,1.0,1.0,191.9805762355986,583.0376647314549,-0.33
-0.32,0.28,51.0,1.0,1.0,192.27791147660022,582.2396940568245,-0.32
-0.31,0.28,51.0,1.0,1.0,192.37144702362954,583.1978259277905,-0.31
-0.3,0.28,51.0,1.0,1.0,192.46341153703386,584.1463645317592,-0.3
-0.29,0.28,51.0,1.0,1.0,192.55378411179333,585.0851511390663,-0.29
-0.28,0.28,51.0,1.0,1.0,192.64254530848117,586.0140021675236,-0.28
-0.27,0.28,51.0,1.0,1.0,192.72967724483237,586.932740834021,-0.27
-0.26,0.28,51.0,1.0,1.0,192.815163709337,587.8412278809377,-0.26
-0.25,0.28,51.0,1.0,1.0,192.89899029767557,588.7393898070891,-0.25
-0.24,0.28,51.0,1.0,1.0,192.98114457251512,589.6272431028794,-0.24
-0.23,0.28,51.0,1.0,1.0,193.06161624744433,590.5049131656626,-0.23
-0.22,0.28,51.0,1.0,1.0,193.14039739555196,591.3726468655225,-0.22
-0.21,0.28,51.0,1.0,1.0,193.21748268332598,592.2308181313749,-0.21
-0.2,0.28,51.0,1.0,1.0,193.29286963013777,593.0799264004244,-0.2
-0.19,0.28,51.0,1.0,1.0,193.6352259572796,593.5319401261814,-0.19
-0.18,0.28,51.0,1.0,1.0,194.11086459746892,593.7811075267277,-0.18
-0.17,0.28,51.0,1.0,1.0,194.58608299233805,594.0216494872695,-0.17
-0.16,0.28,51.0,1.0,1.0,195.06087988150261,594.2544207072551,-0.16
-0.15,0.28,51.0,1.0,1.0,199.43889396507376,598.3271709186461,-0.15
-0.14,0.28,51.0,1.0,1.0,202.18662261701354,541.9053580873725,-0.14
-0.13,0.28,51.0,1.0,1.0,203.35854427201107,554.5009515105916,-0.13
-0.12,0.28,51.0,1.0,1.0,205.3202487079812,566.742346468489,-0.12
-0.11,0.28,51.0,1.0,1.0,204.03487627313504,585.8717862258981,-0.11
-0.1,0.28,51.0,1.0,1.0,207.81420637568877,569.6612262205938,-0.1
-0.09,0.28,51.0,1.0,1.0,208.77723314891102,564.3320731583121,-0.09
-0.08,0.28,51.0,1.0,1.0,207.72512378147943,573.1562335597151,-0.08
-0.07,0.28,51.0,1.0,1.0,210.175710033627,593.2763798270764,-0.07
-0.06,0.28,51.0,1.0,1.0,208.00448336165482,552.9897221225498,-0.06
-0.05,0.28,51.0,1.0,1.0,215.32213982164788,590.2508978251988,-0.05
-0.04,0.28,51.0,1.0,1.0,212.50141355733646,564.0886611476124,-0.04
-0.03,0.28,51.0,1.0,1.0,207.53466352931858,567.6470093843652,-0.03
-0.02,0.28,51.0,1.0,1.0,218.2627973661023,588.6596239563434,-0.02
-0.01,0.28,51.0,1.0,1.0,208.6343951481312,580.9151212982193,-0.01
0.0,0.28,51.0,1.0,1.0,218.55359362789446,524.9335586724114,0.0
-1.0,0.29,51.0,1.0,1.0,193.53634934971197,563.8486814294052,-1.0
-0.99,0.29,51.0,1.0,1.0,193.81553023877703,556.0854498137935,-0.99
-0.98,0.29,51.0,1.0,1.0,193.86441215415098,564.5309265501372,-0.98
-0.97,0.29,51.0,1.0,1.0,194.01343998341528,575.6699564899077,-0.97
-0.96,0.29,51.0,1.0,1.0,193.95126403509968,584.3830801854707,-0.96
-0.95,0.29,51.0,1.0,1.0,193.8602255569578,591.8463507978242,-0.95
-0.94,0.29,51.0,1.0,1.0,193.94191353768616,599.1274494230537,-0.94
-0.93,0.29,51.0,1.0,1.0,196.7642736270427,606.2360061939966,-0.93
-0.92,0.29,51.0,1.0,1.0,194.0616785025537,598.3520990201087,-0.92
-0.91,0.29,51.0,1.0,1.0,194.4231739790165,584.5638255815214,-0.91
-0.9,0.29,51.0,1.0,1.0,194.39749068667524,566.456433555546,-0.9
-0.89,0.29,51.0,1.0,1.0,194.49897895257735,556.2098797902612,-0.89
-0.88,0.29,51.0,1.0,1.0,194.2459502888478,572.0652721348835,-0.88
-0.87,0.29,51.0,1.0,1.0,194.18651276868556,584.5896432451867,-0.87
-0.86,0.29,51.0,1.0,1.0,194.44093053415887,579.3088336580569,-0.86
-0.85,0.29,51.0,1.0,1.0,194.8703742340955,571.5076974547012,-0.85
-0.84,0.29,51.0,1.0,1.0,194.9901467982359,567.9545488908417,-0.84
-0.83,0.29,51.0,1.0,1.0,195.13209718031737,570.3382013968497,-0.83
-0.82,0.29,51.0,1.0,1.0,195.21659095482082,568.7634917553346,-0.82
-0.81,0.29,51.0,1.0,1.0,195.32733183768747,567.4481055157113,-0.81
-0.8,0.29,51.0,1.0,1.0,195.42617657345662,566.6272314234806,-0.8
-0.79,0.29,51.0,1.0,1.0,195.52557781034028,566.6270951133872,-0.79
-0.78,0.29,51.0,1.0,1.0,195.69122659289835,567.6266124655184,-0.78
-0.77,0.29,51.0,1.0,1.0,195.8108276097395,569.4952965980049,-0.77
-0.76,0.29,51.0,1.0,1.0,195.9330190113973,571.850081240784,-0.76
-0.75,0.29,51.0,1.0,1.0,196.13978615303014,574.1259747113767,-0.75
-0.74,0.29,51.0,1.0,1.0,196.49887440716856,575.8853790246114,-0.74
-0.73,0.29,51.0,1.0,1.0,196.3006300205114,578.3013808465788,-0.73
-0.72,0.29,51.0,1.0,1.0,196.0834906422099,582.1635727662425,-0.72
-0.71,0.29,51.0,1.0,1.0,196.35092267315827,575.7183905296861,-0.71
-0.7,0.29,51.0,1.0,1.0,196.45029835991133,570.6575959616362,-0.7
-0.69,0.29,51.0,1.0,1.0,196.37819770536498,566.0602961557406,-0.69
-0.68,0.29,51.0,1.0,1.0,196.40412291437073,559.7724234681181,-0.68
-0.67,0.29,51.0,1.0,1.0,196.4868787227974,552.6576579809399,-0.67
-0.66,0.29,51.0,1.0,1.0,196.5447270721037,549.4390275020257,-0.66
-0.65,0.29,51.0,1.0,1.0,196.63729069388714,556.2918576318629,-0.65
-0.64,0.29,51.0,1.0,1.0,196.72547976931114,566.1571443207587,-0.64
-0.63,0.29,51.0,1.0,1.0,196.90559403453727,575.3347153798634,-0.63
-0.62,0.29,51.0,1.0,1.0,197.26536179873622,583.5728425134051,-0.62
-0.61,0.29,51.0,1.0,1.0,197.10545555266185,591.0833359923178,-0.61
-0.6,0.29,51.0,1.0,1.0,197.86538466708177,598.4559949700719,-0.6
-0.59,0.29,51.0,1.0,1.0,196.20164335374906,603.7639160628869,-0.59
-0.58,0.29,51.0,1.0,1.0,197.06658466657655,602.5743139256411,-0.58
-0.57,0.29,51.0,1.0,1.0,197.35142251347366,603.3452249077743,-0.57
-0.56,0.29,51.0,1.0,1.0,197.3492987538013,602.9293308526227,-0.56
-0.55,0.29,51.0,1.0,1.0,197.2253565839495,599.9647172755394,-0.55
-0.54,0.29,51.0,1.0,1.0,197.1021490507785,599.445667232771,-0.54
-0.53,0.29,51.0,1.0,1.0,196.98142620867938,598.9586913086516,-0.53
-0.52,0.29,51.0,1.0,1.0,196.8647272556219,598.5040196158512,-0.52
-0.51,0.29,51.0,1.0,1.0,196.67656071594644,598.0581028191326,-0.51
-0.5,0.29,51.0,1.0,1.0,195.82917583221214,597.4393657876853,-0.5
-0.49,0.29,51.0,1.0,1.0,194.99368354750155,596.8599983690939,-0.49
-0.48,0.29,51.0,1.0,1.0,194.17756456612233,596.319122927126,-0.48
-0.47,0.29,51.0,1.0,1.0,193.38781617536276,595.8123117617532,-0.47
-0.46,0.29,51.0,1.0,1.0,192.63110176022738,595.3309726406663,-0.46
-0.45,0.29,51.0,1.0,1.0,191.9138283311557,594.8629939386282,-0.45
-0.44,0.29,51.0,1.0,1.0,191.48100739409443,594.0491192427348,-0.44
-0.43,0.29,51.0,1.0,1.0,191.8052867239547,592.2021822597901,-0.43
-0.42,0.29,51.0,1.0,1.0,192.10866687856375,590.4523034367687,-0.42
-0.41,0.29,51.0,1.0,1.0,192.38877856995975,588.8131883477964,-0.41
-0.4,0.29,51.0,1.0,1.0,192.64370605710408,587.3037949790645,-0.4
-0.39,0.29,51.0,1.0,1.0,192.8720712354624,585.9450398871164,-0.39
-0.38,0.29,51.0,1.0,1.0,193.0731119418791,584.7561044374572,-0.38
-0.37,0.29,51.0,1.0,1.0,193.24673561304004,583.7516207887159,-0.37
-0.36,0.29,51.0,1.0,1.0,193.3935377061477,582.9402137602352,-0.36
-0.35,0.29,51.0,1.0,1.0,193.5147863251664,582.32427319871,-0.35
-0.34,0.29,51.0,1.0,1.0,193.61240011868705,581.9006916083371,-0.34
-0.33,0.29,51.0,1.0,1.0,193.90908673324216,581.0591551655166,-0.33
-0.32,0.29,51.0,1.0,1.0,193.99801296987948,582.012606277949,-0.32
-0.31,0.29,51.0,1.0,1.0,194.0853365555443,582.9557375743249,-0.31
-0.3,0.29,51.0,1.0,1.0,194.17103484724848,583.8884439780253,-0.3
-0.29,0.29,51.0,1.0,1.0,194.25508689329973,584.8106188348747,-0.29
-0.28,0.29,51.0,1.0,1.0,194.33747353824302,585.7221856811412,-0.28
-0.27,0.29,51.0,1.0,1.0,194.41817755157268,586.623127561751,-0.27
-0.26,0.29,51.0,1.0,1.0,194.49718378081482,587.5135122817518,-0.26
-0.25,0.29,51.0,1.0,1.0,194.5744793295637,588.3935121898481,-0.25
-0.24,0.29,51.0,1.0,1.0,194.65005376134832,589.2634174205332,-0.24
-0.23,0.29,51.0,1.0,1.0,194.72389932969838,590.1236419511787,-0.23
-0.22,0.29,51.0,1.0,1.0,194.79601123505353,590.9747223268266,-0.22
-0.21,0.29,51.0,1.0,1.0,194.86638790885502,591.8173094211189,-0.21
-0.2,0.29,51.0,1.0,1.0,194.9350313252263,592.6521540774547,-0.2
-0.19,0.29,51.0,1.0,1.0,195.0019473403098,593.4800878604374,-0.19
-0.18,0.29,51.0,1.0,1.0,195.067146059248,594.3020004002269,-0.18
-0.17,0.29,51.0,1.0,1.0,195.43116241976836,594.6840390743814,-0.17
-0.16,0.29,51.0,1.0,1.0,195.90519095749852,594.9004038459498,-0.16
-0.15,0.29,51.0,1.0,1.0,199.70796259140553,598.7460295728234,-0.15
-0.14,0.29,51.0,1.0,1.0,202.30123688517793,537.4771755473124,-0.14
-0.13,0.29,51.0,1.0,1.0,203.4775018616249,554.2983724801953,-0.13
-0.12,0.29,51.0,1.0,1.0,205.3475516115718,560.7602630431594,-0.12
-0.11,0.29,51.0,1.0,1.0,204.1641418021159,588.0816090384039,-0.11
-0.1,0.29,51.0,1.0,1.0,207.94908293992302,566.3052942918832,-0.1
-0.09,0.29,51.0,1.0,1.0,208.92436886264218,563.2782912521207,-0.09
-0.08,0.29,51.0,1.0,1.0,207.99599036995994,571.2754186247852,-0.08
-0.07,0.29,51.0,1.0,1.0,210.49993395106216,592.1935823466497,-0.07
-0.06,0.29,51.0,1.0,1.0,208.59488738474408,550.6638390144449,-0.06
-0.05,0.29,51.0,1.0,1.0,215.08245747023673,591.992789578232,-0.05
-0.04,0.29,51.0,1.0,1.0,213.28096694618077,557.2414628932642,-0.04
-0.03,0.29,51.0,1.0,1.0,207.67297415834412,568.5743795691021,-0.03
-0.02,0.29,51.0,1.0,1.0,218.83508877327674,586.3782336453289,-0.02
-0.01,0.29,51.0,1.0,1.0,211.20220567282635,581.5429714521357,-0.01
0.0,0.29,51.0,1.0,1.0,219.00514037120544,522.1574879472317,0.0
-1.0,0.3,51.0,1.0,1.0,193.7848942890441,554.8526526064225,-1.0
-0.99,0.3,51.0,1.0,1.0,193.8443989918167,562.632465712,-0.99
-0.98,0.3,51.0,1.0,1.0,193.98392473154408,573.7659552819221,-0.98
-0.97,0.3,51.0,1.0,1.0,193.9429903276704,582.4263165078788,-0.97
-0.96,0.3,51.0,1.0,1.0,193.96513271296345,589.8869972908113,-0.96
-0.95,0.3,51.0,1.0,1.0,193.9933015173967,597.191710012245,-0.95
-0.94,0.3,51.0,1.0,1.0,194.20704033638532,604.2737775378421,-0.94
-0.93,0.3,51.0,1.0,1.0,194.05683472752787,596.9844580651202,-0.93
-0.92,0.3,51.0,1.0,1.0,194.42276382485196,583.4186868847682,-0.92
-0.91,0.3,51.0,1.0,1.0,194.4023102602214,565.8728919025525,-0.91
-0.9,0.3,51.0,1.0,1.0,194.48783732169284,554.6243328264758,-0.9
-0.89,0.3,51.0,1.0,1.0,194.48412859993505,570.3993220838494,-0.89
-0.88,0.3,51.0,1.0,1.0,194.38158106878336,582.9212052003032,-0.88
-0.87,0.3,51.0,1.0,1.0,194.419796557475,579.3357081736585,-0.87
-0.86,0.3,51.0,1.0,1.0,194.90894314223692,571.9578780023251,-0.86
-0.85,0.3,51.0,1.0,1.0,195.05385832233134,568.2487238720456,-0.85
-0.84,0.3,51.0,1.0,1.0,195.13593283944817,571.0801047890714,-0.84
-0.83,0.3,51.0,1.0,1.0,195.25620161274185,569.4681747321694,-0.83
-0.82,0.3,51.0,1.0,1.0,195.31955718845745,568.0345524456394,-0.82
-0.81,0.3,51.0,1.0,1.0,195.40934324143777,567.049806748489,-0.81
-0.8,0.3,51.0,1.0,1.0,195.51787314253534,566.8329667281251,-0.8
-0.79,0.3,51.0,1.0,1.0,195.53439827152428,567.577324847597,-0.79
-0.78,0.3,51.0,1.0,1.0,195.6994401822264,569.2044452386357,-0.78
-0.77,0.3,51.0,1.0,1.0,195.83620885485988,571.397147869331,-0.77
-0.76,0.3,51.0,1.0,1.0,195.92318910912854,573.5394291887602,-0.76
-0.75,0.3,51.0,1.0,1.0,196.0316078597404,575.3646684860696,-0.75
-0.74,0.3,51.0,1.0,1.0,196.03000384153333,577.8734052186182,-0.74
-0.73,0.3,51.0,1.0,1.0,196.07010328390135,581.8658144894438,-0.73
-0.72,0.3,51.0,1.0,1.0,196.16504720484645,575.5433362377771,-0.72
-0.71,0.3,51.0,1.0,1.0,196.28045218319565,570.3204687868018,-0.71
-0.7,0.3,51.0,1.0,1.0,196.30889399243293,565.7780071800645,-0.7
-0.69,0.3,51.0,1.0,1.0,196.36441932455284,559.6630354354404,-0.69
-0.68,0.3,51.0,1.0,1.0,196.3643162156795,552.5685372047978,-0.68
-0.67,0.3,51.0,1.0,1.0,196.43910643426608,548.1194920023976,-0.67
-0.66,0.3,51.0,1.0,1.0,196.57985261491945,553.7707160661163,-0.66
-0.65,0.3,51.0,1.0,1.0,196.63406798298223,563.5586889019869,-0.65
-0.64,0.3,51.0,1.0,1.0,196.7905040099478,572.7925835110633,-0.64
-0.63,0.3,51.0,1.0,1.0,197.0434768114379,581.0222610854182,-0.63
-0.62,0.3,51.0,1.0,1.0,197.19615218315442,588.4931598278268,-0.62
-0.61,0.3,51.0,1.0,1.0,197.10608164627394,595.8159977933329,-0.61
-0.6,0.3,51.0,1.0,1.0,197.01296869656395,603.3918516120762,-0.6
-0.59,0.3,51.0,1.0,1.0,197.09587374581375,603.0732679183985,-0.59
-0.58,0.3,51.0,1.0,1.0,197.38014181202806,603.9535810319205,-0.58
-0.57,0.3,51.0,1.0,1.0,197.43280840941017,604.94238832376,-0.57
-0.56,0.3,51.0,1.0,1.0,197.3088120419656,601.4117253338752,-0.56
-0.55,0.3,51.0,1.0,1.0,197.18447321829464,599.8226081945973,-0.55
-0.54,0.3,51.0,1.0,1.0,197.06173178977795,599.329842360797,-0.54
-0.53,0.3,51.0,1.0,1.0,196.9423288004651,598.8688123831697,-0.53
-0.52,0.3,51.0,1.0,1.0,196.82775786998013,598.4400100736701,-0.52
-0.51,0.3,51.0,1.0,1.0,196.4000196800979,597.9447222789157,-0.51
-0.5,0.3,51.0,1.0,1.0,195.55666352548926,597.3545674480418,-0.5
-0.49,0.3,51.0,1.0,1.0,194.7313413505937,596.803982994466,-0.49
-0.48,0.3,51.0,1.0,1.0,193.93149066902717,596.2904886839214,-0.48
-0.47,0.3,51.0,1.0,1.0,193.16408454850023,595.8077553735603,-0.47
-0.46,0.3,51.0,1.0,1.0,192.7392881361903,594.9057072087089,-0.46
-0.45,0.3,51.0,1.0,1.0,193.0837274559956,592.9626331179875,-0.45
-0.44,0.3,51.0,1.0,1.0,193.40981055672935,591.1169021031458,-0.44
-0.43,0.3,51.0,1.0,1.0,193.71474590937865,589.3732847419407,-0.43
-0.42,0.3,51.0,1.0,1.0,193.99616442343424,587.7421009713073,-0.42
-0.41,0.3,51.0,1.0,1.0,194.2521627207215,586.2390832260056,-0.41
-0.4,0.3,51.0,1.0,1.0,194.481372894184,584.8829385280295,-0.4
-0.39,0.3,51.0,1.0,1.0,194.68303336237793,583.6919108253002,-0.39
-0.38,0.3,51.0,1.0,1.0,194.85704027926383,582.6807430386252,-0.38
-0.37,0.3,51.0,1.0,1.0,195.00396694763947,581.858805149104,-0.37
-0.36,0.3,51.0,1.0,1.0,195.12505019366566,581.2294819392972,-0.36
-0.35,0.3,51.0,1.0,1.0,195.22216517492478,580.790623029547,-0.35
-0.34,0.3,51.0,1.0,1.0,195.5186416775787,579.8253480443702,-0.34
-0.33,0.3,51.0,1.0,1.0,195.60303318718152,580.7740378493255,-0.33
-0.32,0.3,51.0,1.0,1.0,195.68579227119235,581.7117375570691,-0.32
-0.31,0.3,51.0,1.0,1.0,195.76689450858356,582.638420492092,-0.31
-0.3,0.3,51.0,1.0,1.0,195.8463174131437,583.5540798956512,-0.3
-0.29,0.3,51.0,1.0,1.0,195.92404055205995,584.4587594596027,-0.29
-0.28,0.3,51.0,1.0,1.0,196.0000456896422,585.3525799022389,-0.28
-0.27,0.3,51.0,1.0,1.0,196.07431695714436,586.2357600568995,-0.27
-0.26,0.3,51.0,1.0,1.0,196.14684104919348,587.1086313103523,-0.26
-0.25,0.3,51.0,1.0,1.0,196.21760744756313,587.9716446879692,-0.25
-0.24,0.3,51.0,1.0,1.0,196.28660867283392,588.8253704068624,-0.24
-0.23,0.3,51.0,1.0,1.0,196.3538405644146,589.6704902568853,-0.23
-0.22,0.3,51.0,1.0,1.0,196.41930258922685,590.507783665301,-0.22
-0.21,0.3,51.0,1.0,1.0,196.48299817931434,591.3381087005827,-0.21
-0.2,0.3,51.0,1.0,1.0,196.54493509840304,592.1623795341836,-0.2
-0.19,0.3,51.0,1.0,1.0,196.6051258372779,592.9815419855037,-0.19
-0.18,0.3,51.0,1.0,1.0,196.66358803750282,593.7965487283483,-0.18
-0.17,0.3,51.0,1.0,1.0,196.72034494291393,594.6083355584103,-0.17
-0.16,0.3,51.0,1.0,1.0,196.77542587784959,595.4177998483283,-0.16
-0.15,0.3,51.0,1.0,1.0,200.08002617310902,599.1478816311065,-0.15
-0.14,0.3,51.0,1.0,1.0,202.4024056025182,533.8652418719254,-0.14
-0.13,0.3,51.0,1.0,1.0,203.59048813390464,553.8979400321949,-0.13
-0.12,0.3,51.0,1.0,1.0,205.44065630359432,555.5919950718109,-0.12
-0.11,0.3,51.0,1.0,1.0,204.28614777786436,590.1485129302587,-0.11
-0.1,0.3,51.0,1.0,1.0,208.06750888806695,563.1751078602799,-0.1
-0.09,0.3,51.0,1.0,1.0,209.056450996275,562.2711188822216,-0.09
-0.08,0.3,51.0,1.0,1.0,208.51001866421262,568.1963077574553,-0.08
-0.07,0.3,51.0,1.0,1.0,210.80375902636214,591.1822622562373,-0.07
-0.06,0.3,51.0,1.0,1.0,209.1490589269773,548.6845976417272,-0.06
-0.05,0.3,51.0,1.0,1.0,214.86127062473702,593.6103668844357,-0.05
-0.04,0.3,51.0,1.0,1.0,213.00576395387586,552.7583096496506,-0.04
-0.03,0.3,51.0,1.0,1.0,207.9775285944294,568.4947224804829,-0.03
-0.02,0.3,51.0,1.0,1.0,219.46652808320593,584.1979076014329,-0.02
-0.01,0.3,51.0,1.0,1.0,213.3097403051192,581.972625797301,-0.01
0.0,0.3,51.0,1.0,1.0,219.36048819999556,520.8471296799638,0.0
-1.0,0.31,51.0,1.0,1.0,193.82690550783911,560.0792425808621,-1.0
-0.99,0.31,51.0,1.0,1.0,193.9477114070731,571.3125973069234,-0.99
-0.98,0.31,51.0,1.0,1.0,194.0024923495325,580.0444849452774,-0.98
-0.97,0.31,51.0,1.0,1.0,193.9925595149278,587.5357954642832,-0.97
-0.96,0.31,51.0,1.0,1.0,193.96531303521306,594.8674935569434,-0.96
-0.95,0.31,51.0,1.0,1.0,194.11575457312892,601.9469561637402,-0.95
-0.94,0.31,51.0,1.0,1.0,194.1862561384843,596.4154695028204,-0.94
-0.93,0.31,51.0,1.0,1.0,194.37453178555944,583.0722488825666,-0.93
-0.92,0.31,51.0,1.0,1.0,194.40743571811498,566.477376113087,-0.92
-0.91,0.31,51.0,1.0,1.0,194.48095342697124,552.5671128060552,-0.91
