MagCAPShock,IF_sens_s,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.38,4.0,51.0,1.0,1.0,333.4856696432248,415.17691476540966,-0.38
-0.37,4.0,51.0,1.0,1.0,333.48566964322487,415.2008179421255,-0.37
-0.36,4.0,51.0,1.0,1.0,333.48566964322487,415.2150239424785,-0.36
-0.35,4.0,51.0,1.0,1.0,333.48566964322487,415.21550854904734,-0.35
-0.34,4.0,51.0,1.0,1.0,333.4856696432248,415.20086026655866,-0.34
-0.33,4.0,51.0,1.0,1.0,333.485669643225,415.1649030904662,-0.33
-0.32,4.0,51.0,1.0,1.0,333.4856696432248,415.0936157646778,-0.32
-0.31,4.0,51.0,1.0,1.0,333.485669643225,414.9463984347492,-0.31
-0.3,4.0,51.0,1.0,1.0,333.48566964322487,414.67506572472143,-0.3
-0.29,4.0,51.0,1.0,1.0,333.48566964322487,414.10624464932556,-0.29
-0.28,4.0,51.0,1.0,1.0,333.48566964322464,412.016750852943,-0.28
-0.27,4.0,51.0,1.0,1.0,333.48566964322475,414.4042839906697,-0.27
-0.26,4.0,51.0,1.0,1.0,333.4856696432248,415.6347588923902,-0.26
-0.25,4.0,51.0,1.0,1.0,333.48566964322487,415.9009175931669,-0.25
-0.24,4.0,51.0,1.0,1.0,333.48566964322487,416.07486261790376,-0.24
-0.23,4.0,51.0,1.0,1.0,333.4856696432248,416.2468993006572,-0.23
-0.22,4.0,51.0,1.0,1.0,333.4856696432249,416.4323075793076,-0.22
-0.21,4.0,51.0,1.0,1.0,333.4856696432249,416.6370203458785,-0.21
-0.2,4.0,51.0,1.0,1.0,333.4856696432248,416.86308285423655,-0.2
-0.19,4.0,51.0,1.0,1.0,333.48566964322475,417.11115867194434,-0.19
-0.18,4.0,51.0,1.0,1.0,333.48566964322464,417.3745341974474,-0.18
-0.17,4.0,51.0,1.0,1.0,333.4856696432249,417.6663199820411,-0.17
-0.16,4.0,51.0,1.0,1.0,333.48566964322487,417.98002536792643,-0.16
-0.15,4.0,51.0,1.0,1.0,333.48566964322475,418.15596703867135,-0.15
-0.14,4.0,51.0,1.0,1.0,333.485669643225,418.23373910891695,-0.14
-0.13,4.0,51.0,1.0,1.0,333.4856696432248,418.31264695624833,-0.13
-0.12,4.0,51.0,1.0,1.0,333.485669643225,418.39268752841264,-0.12
-0.11,4.0,51.0,1.0,1.0,333.48566964322487,418.4738577166615,-0.11
-0.1,4.0,51.0,1.0,1.0,333.48566964322475,418.5561543608431,-0.1
-0.09,4.0,51.0,1.0,1.0,333.48566964322464,418.63957425382,-0.09
-0.08,4.0,51.0,1.0,1.0,333.4856696432249,418.7241141453055,-0.08
-0.07,4.0,51.0,1.0,1.0,333.48566964322464,418.8097707451956,-0.07
-0.06,4.0,51.0,1.0,1.0,333.48566964322475,418.8965407264715,-0.06
-0.05,4.0,51.0,1.0,1.0,333.48566964322487,418.91116289530925,-0.05
-0.04,4.0,51.0,1.0,1.0,333.485669643225,418.91116289530913,-0.04
-0.03,4.0,51.0,1.0,1.0,333.48566964322487,418.9111628953092,-0.03
-0.02,4.0,51.0,1.0,1.0,333.48566964322487,418.91116289530913,-0.02
-0.01,4.0,51.0,1.0,1.0,333.4856696432248,418.91116289530913,-0.01
0.0,4.0,51.0,1.0,1.0,333.48566964322487,418.91116289530913,0.0
-1.0,4.340878170264604,49.69621244103041,0.9744355380594198,0.5770257776008105,127.19822390683505,508.74057270247454,-1.0
-0.99,4.340878170264604,49.73939086730759,0.9752821738687762,0.5878013239232502,129.68589221771498,506.5611471988157,-0.99
-0.98,4.340878170264604,49.78254929814495,0.9761284176106853,0.5985768702456901,136.53753111286994,504.34601441940185,-0.98
-0.97,4.340878170264604,49.82568636966329,0.9769742425424174,0.6093524165681298,135.97017175009145,502.0833430482617,-0.97
-0.96,4.340878170264604,49.868800542392115,0.9778196184782768,0.6201279628905696,153.7766697066904,499.76938309470734,-0.96
-0.95,4.340878170264604,49.91189008941767,0.9786645115572091,0.6309035092130094,152.72481880204802,497.39757382623566,-0.95
-0.94,4.340878170264604,49.954953094000786,0.9795088841960938,0.6416790555354492,161.8722193465802,494.9654438224729,-0.94
-0.93,4.340878170264604,49.9919302978945,0.9802339274096961,0.6524546018578891,176.69880243064893,492.53610113306365,-0.93
-0.92,4.340878170264604,50.02458702173781,0.9808742553281923,0.6632301481803288,190.14851981545547,490.2609320300062,-0.92
-0.91,4.340878170264604,50.05721383704201,0.9815139968047454,0.6740056945027683,200.23690211659363,487.9067229740866,-0.91
-0.9,4.340878170264604,50.08981028576602,0.9821531428581572,0.6847812408252083,208.33857629129324,485.4884187360235,-0.9
-0.89,4.340878170264604,50.12237591852303,0.9827916846769222,0.6955567871476477,216.05819705020474,483.03758293156943,-0.89
-0.88,4.340878170264604,50.15491037569736,0.9834296152097523,0.7063323334700877,227.02424898969855,480.6118668128165,-0.88
-0.87,4.340878170264604,50.1874135014818,0.984066931401604,0.7171078797925272,233.15031277605732,478.2880784967838,-0.87
-0.86,4.340878170264604,50.21988549895862,0.9847036372344827,0.7278834261149674,250.49459316473911,476.20784766289154,-0.86
-0.85,4.340878170264604,50.25232713232616,0.9853397476926697,0.7386589724374069,280.7743159951104,474.5251385730372,-0.85
-0.84,4.340878170264604,50.28473997683657,0.9859752936634621,0.7494345187598469,299.2183204060535,473.37648460715434,-0.84
-0.83,4.340878170264604,50.31712670611987,0.9866103275709779,0.7602100650822865,321.2052749939404,472.83117545475795,-0.83
-0.82,4.340878170264604,50.34949138878891,0.9872449291919395,0.7709856114047264,321.5003029611572,472.8335531150722,-0.82
-0.81,4.340878170264604,50.38183974165572,0.9878792106207004,0.781761157727166,321.7992471364502,473.2069178354009,-0.81
-0.8,4.340878170264604,50.4141792594241,0.9885133188122373,0.7925367040496057,322.10238288692,473.7412771956127,-0.8
-0.79,4.340878170264604,50.446519120226434,0.9891474337299301,0.8033122503720457,322.4100663684238,474.2808536751361,-0.79
-0.78,4.340878170264604,50.47886976897218,0.9897817601759251,0.8140877966944855,322.7227854020578,474.74651053658323,-0.78
-0.77,4.340878170264604,50.511242123799505,0.9904165122313628,0.8248633430169251,323.0412720287879,475.1145478443797,-0.77
-0.76,4.340878170264604,50.54364644248167,0.9910518910290524,0.835638889339365,323.36678642955,475.38987676799076,-0.76
-0.75,4.340878170264604,50.57609100830828,0.9916880589864369,0.8464144356618047,323.70228458234044,475.5878322049072,-0.75
-0.74,4.340878170264604,50.60877016647737,0.992328826793674,0.8571899819842447,323.9877719683908,475.67083150283145,-0.74
-0.73,4.340878170264604,50.641119933810714,0.9929631359570729,0.867965528306684,324.11441270480213,475.00974174067244,-0.73
-0.72,4.340878170264604,50.67267163051701,0.9935817966768041,0.878741074629124,324.41527284209087,472.76678669910467,-0.72
-0.71,4.340878170264604,50.70418352922094,0.9941996770435478,0.8895166209515638,324.7164188897171,470.51991875475915,-0.71
-0.7,4.340878170264604,50.735655414046775,0.9948167728244466,0.9002921672740035,325.0179099184712,468.268896006649,-0.7
-0.69,4.340878170264604,50.767087003312625,0.995433078496326,0.9110677135964433,325.31981611783937,466.0133841721801,-0.69
-0.68,4.340878170264604,50.7984779383839,0.9960485870271353,0.9218432599188828,325.6222204928857,463.75293486452665,-0.68
-0.67,4.340878170264604,50.82982777150322,0.996663289637318,0.9326188062413228,325.9252206587269,461.4869613142141,-0.67
-0.66,4.340878170264604,50.861135952935456,0.9972771755477541,0.9433943525637623,326.22893065636,459.2147107219247,-0.66
-0.65,4.340878170264604,50.89240181804968,0.9978902317264643,0.9541698988862024,326.53348266317096,456.9352264155773,-0.65
-0.64,4.340878170264604,50.923624575378795,0.9985024426544862,0.9649454452086419,326.83425200510817,454.6473065449841,-0.64
-0.63,4.340878170264604,50.9548401758635,0.9991145132522256,0.9757209915310822,327.11276883483816,452.3375062446034,-0.63
-0.62,4.340878170264604,50.985759035842754,0.9997207654086815,0.9864965378535215,327.3929258337598,450.01400064865436,-0.62
-0.61,4.340878170264604,50.99727208417596,0.9999465114544306,0.9972720841759617,327.67443692756876,447.6736112239292,-0.61
-0.6,4.340878170264604,51.0,1.0,1.0,327.9574487042477,445.3139254762818,-0.6
-0.59,4.340878170264604,51.0,1.0,1.0,328.2417601406455,442.93101913918514,-0.59
-0.58,4.340878170264604,51.0,1.0,1.0,328.5272841338324,440.5198289370167,-0.58
-0.57,4.340878170264604,51.0,1.0,1.0,328.8139735884227,438.07407012645297,-0.57
-0.56,4.340878170264604,51.0,1.0,1.0,329.1018069515913,435.58601606732464,-0.56
-0.55,4.340878170264604,51.0,1.0,1.0,329.3907787190612,433.0464108921868,-0.55
-0.54,4.340878170264604,51.0,1.0,1.0,329.6808187806369,430.4448850524101,-0.54
-0.53,4.340878170264604,51.0,1.0,1.0,329.97213090690434,427.7717788661643,-0.53
-0.52,4.340878170264604,51.0,1.0,1.0,330.264735396361,425.02331856439537,-0.52
-0.51,4.340878170264604,51.0,1.0,1.0,330.55873652940124,422.21346458054904,-0.51
-0.5,4.340878170264604,51.0,1.0,1.0,330.853543511187,419.39524727578043,-0.5
-0.49,4.340878170264604,51.0,1.0,1.0,331.15078932912104,416.68554335063135,-0.49
-0.48,4.340878170264604,51.0,1.0,1.0,331.44994300400134,414.26784837470746,-0.48
-0.47,4.340878170264604,51.0,1.0,1.0,331.75017140583947,412.3514193299284,-0.47
-0.46,4.340878170264604,51.0,1.0,1.0,332.05398844692667,411.1303157187226,-0.46
-0.45,4.340878170264604,51.0,1.0,1.0,332.36075752936034,410.72237058371013,-0.45
-0.44,4.340878170264604,51.0,1.0,1.0,332.66981342771396,410.965266001386,-0.44
-0.43,4.340878170264604,51.0,1.0,1.0,332.9850828272171,411.4776997181533,-0.43
-0.42,4.340878170264604,51.0,1.0,1.0,333.30879957913413,411.98684105087455,-0.42
-0.41,4.340878170264604,51.0,1.0,1.0,333.4856696432248,412.174600929411,-0.41
-0.4,4.340878170264604,51.0,1.0,1.0,333.4856696432248,412.21981567716153,-0.4
-0.39,4.340878170264604,51.0,1.0,1.0,333.4856696432249,412.2590519602442,-0.39
-0.38,4.340878170264604,51.0,1.0,1.0,333.4856696432248,412.293016167648,-0.38
-0.37,4.340878170264604,51.0,1.0,1.0,333.48566964322487,412.3216961289518,-0.37
-0.36,4.340878170264604,51.0,1.0,1.0,333.48566964322487,412.3432209914769,-0.36
-0.35,4.340878170264604,51.0,1.0,1.0,333.48566964322487,412.3558516906427,-0.35
-0.34,4.340878170264604,51.0,1.0,1.0,333.4856696432248,412.35941523230207,-0.34
-0.33,4.340878170264604,51.0,1.0,1.0,333.485669643225,412.3511853265261,-0.33
-0.32,4.340878170264604,51.0,1.0,1.0,333.4856696432248,412.32345703475283,-0.32
-0.31,4.340878170264604,51.0,1.0,1.0,333.485669643225,412.25754959079114,-0.31
-0.3,4.340878170264604,51.0,1.0,1.0,333.48566964322487,412.1416239198677,-0.3
-0.29,4.340878170264604,51.0,1.0,1.0,333.48566964322487,411.93852651100747,-0.29
-0.28,4.340878170264604,51.0,1.0,1.0,333.48566964322464,411.56860301657497,-0.28
-0.27,4.340878170264604,51.0,1.0,1.0,333.48566964322475,410.54672208873814,-0.27
-0.26,4.340878170264604,51.0,1.0,1.0,333.4856696432248,408.9564748946533,-0.26
-0.25,4.340878170264604,51.0,1.0,1.0,333.48566964322487,411.85146695482814,-0.25
-0.24,4.340878170264604,51.0,1.0,1.0,333.48566964322487,412.16644239443826,-0.24
-0.23,4.340878170264604,51.0,1.0,1.0,333.4856696432248,412.3775018108252,-0.23
-0.22,4.340878170264604,51.0,1.0,1.0,333.4856696432249,412.5897335931638,-0.22
-0.21,4.340878170264604,51.0,1.0,1.0,333.4856696432249,412.81974419257716,-0.21
-0.2,4.340878170264604,51.0,1.0,1.0,333.4856696432248,413.07226488371737,-0.2
-0.19,4.340878170264604,51.0,1.0,1.0,333.48566964322475,413.34852853278727,-0.19
-0.18,4.340878170264604,51.0,1.0,1.0,333.48566964322464,413.6411692434305,-0.18
-0.17,4.340878170264604,51.0,1.0,1.0,333.4856696432249,413.9647351615858,-0.17
-0.16,4.340878170264604,51.0,1.0,1.0,333.48566964322487,414.3119703379463,-0.16
-0.15,4.340878170264604,51.0,1.0,1.0,333.48566964322475,414.50645882085416,-0.15
-0.14,4.340878170264604,51.0,1.0,1.0,333.485669643225,414.5923739724895,-0.14
-0.13,4.340878170264604,51.0,1.0,1.0,333.4856696432248,414.6795104561259,-0.13
-0.12,4.340878170264604,51.0,1.0,1.0,333.485669643225,414.7678642791698,-0.12
-0.11,4.340878170264604,51.0,1.0,1.0,333.48566964322487,414.85743138722864,-0.11
-0.1,4.340878170264604,51.0,1.0,1.0,333.48566964322475,414.9482076700948,-0.1
-0.09,4.340878170264604,51.0,1.0,1.0,333.48566964322464,415.0401889668494,-0.09
-0.08,4.340878170264604,51.0,1.0,1.0,333.4856696432249,415.13337107022824,-0.08
-0.07,4.340878170264604,51.0,1.0,1.0,333.48566964322464,415.22774973037,-0.07
-0.06,4.340878170264604,51.0,1.0,1.0,333.48566964322475,415.3233206580478,-0.06
-0.05,4.340878170264604,51.0,1.0,1.0,333.48566964322487,415.33942256380425,-0.05
-0.04,4.340878170264604,51.0,1.0,1.0,333.485669643225,415.33942256380425,-0.04
-0.03,4.340878170264604,51.0,1.0,1.0,333.48566964322487,415.3394225638043,-0.03
-0.02,4.340878170264604,51.0,1.0,1.0,333.48566964322487,415.33942256380425,-0.02
-0.01,4.340878170264604,51.0,1.0,1.0,333.4856696432248,415.33942256380425,-0.01
0.0,4.340878170264604,51.0,1.0,1.0,333.48566964322487,415.33942256380425,0.0
-1.0,4.710805822269944,49.69077033330683,0.9743288300648398,0.5770257776008105,125.71232347011893,506.80720045175997,-1.0
-0.99,4.710805822269944,49.73393457696706,0.9751751877836679,0.5878013239232502,131.34126736428303,505.473558169501,-0.99
-0.98,4.710805822269944,49.777081594533065,0.9760212077359425,0.5985768702456901,136.90567382970545,503.2658464991664,-0.98
-0.97,4.710805822269944,49.82021030726281,0.9768668687698591,0.6093524165681298,139.36371813050098,501.0368738251836,-0.97
-0.96,4.710805822269944,49.863319463845784,0.9777121463499173,0.6201279628905696,154.70160050258252,498.7507586648458,-0.96
-0.95,4.710805822269944,49.90640762318325,0.9785570122192794,0.6309035092130094,151.54186502409408,496.40306286741475,-0.95
-0.94,4.710805822269944,49.9494731439036,0.9794014341941883,0.6416790555354492,154.46787932909245,494.01561607193395,-0.94
-0.93,4.710805822269944,49.99183823877803,0.9802321223289809,0.6524546018578891,174.07714311884646,491.8015250889343,-0.93
-0.92,4.710805822269944,50.02449018200306,0.980872356509864,0.6632301481803288,190.88836126423325,489.5389254496229,-0.92
-0.91,4.710805822269944,50.05711275706354,0.9815120148443832,0.6740056945027683,202.37976003615697,487.19271683637004,-0.91
-0.9,4.710805822269944,50.08970546978341,0.982151087642812,0.6847812408252083,210.1971829227918,484.76737552673046,-0.9
-0.89,4.710805822269944,50.1222678028681,0.9827895647621196,0.6955567871476477,217.45810503916306,482.27749769924986,-0.89
-0.88,4.710805822269944,50.154799282533304,0.9834274369124177,0.7063323334700877,224.21949716608532,479.7560593855682,-0.88
-0.87,4.710805822269944,50.18729957515855,0.9840646975521284,0.7171078797925272,234.46395893797333,477.26524916670144,-0.87
-0.86,4.710805822269944,50.21976862290512,0.9847013455471593,0.7278834261149674,239.95515129691148,474.8892067690281,-0.86
-0.85,4.710805822269944,50.252206826582764,0.9853373887565248,0.7386589724374069,256.5976426008377,472.78675309287513,-0.85
-0.84,4.710805822269944,50.28461528059752,0.9859728486391671,0.7494345187598469,281.54399260485434,471.1209036306096,-0.84
-0.83,4.710805822269944,50.31699605667603,0.9866077658171771,0.7602100650822865,298.9439664218892,470.03372436753,-0.83
-0.82,4.710805822269944,50.34935251817899,0.9872422062388037,0.7709856114047264,320.4779830702362,469.5831694326075,-0.82
-0.81,4.710805822269944,50.381689623963986,0.9878762671365487,0.781761157727166,321.7791779617393,469.6816530990448,-0.81
-0.8,4.710805822269944,50.41401415148053,0.988510081401579,0.7925367040496057,322.0812442626592,470.1195697137561,-0.8
-0.79,4.710805822269944,50.44633474005803,0.9891438184325103,0.8033122503720457,322.38777208134366,470.676528843044,-0.79
-0.78,4.710805822269944,50.47866164158298,0.9897776792467251,0.8140877966944855,322.69918952491594,471.2068743190549,-0.78
-0.77,4.710805822269944,50.51100608701012,0.9904118840590219,0.8248633430169251,323.0161084646426,471.64678452368264,-0.77
-0.76,4.710805822269944,50.54337925011584,0.9910466519630557,0.835638889339365,323.33950771112126,471.98416824229616,-0.76
-0.75,4.710805822269944,50.57579091187411,0.9916821747426295,0.8464144356618047,323.671293262098,472.2303212710826,-0.75
-0.74,4.710805822269944,50.608305051346136,0.99231970688914,0.8571899819842447,324.0179128448156,472.3873547319927,-0.74
-0.73,4.710805822269944,50.641082709184644,0.992962406062444,0.867965528306684,324.1228314426264,472.4243708933843,-0.73
-0.72,4.710805822269944,50.67267163051701,0.9935817966768041,0.878741074629124,324.41527284209087,470.35638356796625,-0.72
-0.71,4.710805822269944,50.70418352922094,0.9941996770435478,0.8895166209515638,324.7164188897171,468.09461435670033,-0.71
-0.7,4.710805822269944,50.735655414046775,0.9948167728244466,0.9002921672740035,325.0179099184712,465.8280905650122,-0.7
-0.69,4.710805822269944,50.767087003312625,0.995433078496326,0.9110677135964433,325.31981611783937,463.5565525956735,-0.69
-0.68,4.710805822269944,50.7984779383839,0.9960485870271353,0.9218432599188828,325.6222204928857,461.27963564553454,-0.68
-0.67,4.710805822269944,50.82982777150322,0.996663289637318,0.9326188062413228,325.9252206587269,458.9968453765445,-0.67
-0.66,4.710805822269944,50.861135952935456,0.9972771755477541,0.9433943525637623,326.22893065636,456.70752851442927,-0.66
-0.65,4.710805822269944,50.89240181804968,0.9978902317264643,0.9541698988862024,326.53348266317096,454.41083885817415,-0.65
-0.64,4.710805822269944,50.923624575378795,0.9985024426544862,0.9649454452086419,326.83425352305375,452.1056995515178,-0.64
-0.63,4.710805822269944,50.9548350889134,0.9991144135081058,0.9757209915310822,327.1127246570044,449.7806205499896,-0.63
-0.62,4.710805822269944,50.985753791715815,0.999720662582663,0.9864965378535215,327.39280227201306,447.4405858132819,-0.62
-0.61,4.710805822269944,50.99727208417596,0.9999465114544306,0.9972720841759617,327.6743315961287,445.0842040549882,-0.61
-0.6,4.710805822269944,51.0,1.0,1.0,327.9573545162647,442.70944424016545,-0.6
-0.59,4.710805822269944,51.0,1.0,1.0,328.241672238629,440.31251509397276,-0.59
-0.58,4.710805822269944,51.0,1.0,1.0,328.5272014652187,437.8886604770089,-0.58
-0.57,4.710805822269944,51.0,1.0,1.0,328.8138960004117,435.43194755483,-0.57
-0.56,4.710805822269944,51.0,1.0,1.0,329.10173457144657,432.93503433980015,-0.56
-0.55,4.710805822269944,51.0,1.0,1.0,329.3907012518022,430.389042535878,-0.55
-0.54,4.710805822269944,51.0,1.0,1.0,329.68074860483466,427.7838780701587,-0.54
-0.53,4.710805822269944,51.0,1.0,1.0,329.97206691916807,425.1098665228822,-0.53
-0.52,4.710805822269944,51.0,1.0,1.0,330.2646778602656,422.36262641707833,-0.52
-0.51,4.710805822269944,51.0,1.0,1.0,330.5586856976597,419.55461268819937,-0.51
-0.5,4.710805822269944,51.0,1.0,1.0,330.8535019664334,416.7366947262729,-0.5
-0.49,4.710805822269944,51.0,1.0,1.0,331.15075475273323,414.02484346996476,-0.49
-0.48,4.710805822269944,51.0,1.0,1.0,331.4499154865636,411.6068631204342,-0.48
-0.47,4.710805822269944,51.0,1.0,1.0,331.7501537418203,409.70412097339477,-0.47
-0.46,4.710805822269944,51.0,1.0,1.0,332.05397719062825,408.5165500517987,-0.46
-0.45,4.710805822269944,51.0,1.0,1.0,332.3607521454455,408.13042351220776,-0.45
-0.44,4.710805822269944,51.0,1.0,1.0,332.6698149779479,408.3596360453883,-0.44
-0.43,4.710805822269944,51.0,1.0,1.0,332.9850873090288,408.84373013044575,-0.43
-0.42,4.710805822269944,51.0,1.0,1.0,333.30880760475816,409.32278165154236,-0.42
-0.41,4.710805822269944,51.0,1.0,1.0,333.4856696432248,409.4987755800771,-0.41
-0.4,4.710805822269944,51.0,1.0,1.0,333.4856696432248,409.5437893923525,-0.4
-0.39,4.710805822269944,51.0,1.0,1.0,333.4856696432249,409.5833468194304,-0.39
-0.38,4.710805822269944,51.0,1.0,1.0,333.4856696432248,409.61807223566484,-0.38
-0.37,4.710805822269944,51.0,1.0,1.0,333.48566964322487,409.6481561737215,-0.37
-0.36,4.710805822269944,51.0,1.0,1.0,333.48566964322487,409.6725298908885,-0.36
-0.35,4.710805822269944,51.0,1.0,1.0,333.48566964322487,409.69052439431414,-0.35
-0.34,4.710805822269944,51.0,1.0,1.0,333.4856696432248,409.7023341864782,-0.34
-0.33,4.710805822269944,51.0,1.0,1.0,333.485669643225,409.70667833965064,-0.33
-0.32,4.710805822269944,51.0,1.0,1.0,333.4856696432248,409.69875096274325,-0.32
-0.31,4.710805822269944,51.0,1.0,1.0,333.485669643225,409.66841686976403,-0.31
-0.3,4.710805822269944,51.0,1.0,1.0,333.48566964322487,409.61194058939515,-0.3
-0.29,4.710805822269944,51.0,1.0,1.0,333.48566964322487,409.5144171343055,-0.29
