IF_sens_r,IF_thresh_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
9.062250240634778,0.1,51.0,1.0,1.0,160.63380577078317,245.92342635225833,-0.284
9.834531060761668,0.1,51.0,1.0,1.0,160.63380577078317,247.16199018844216,-0.284
10.672625299112381,0.1,51.0,1.0,1.0,160.63380577078317,248.62021451864624,-0.284
11.582141545082669,0.1,51.0,1.0,1.0,160.63380577078317,250.24200727213642,-0.284
12.569166349491027,0.1,51.0,1.0,1.0,160.63380577078317,251.85234392473492,-0.284
13.640304956232512,0.1,51.0,1.0,1.0,160.63380577078317,253.2867425327106,-0.284
14.80272550506545,0.1,51.0,1.0,1.0,160.63380577078317,254.48009485530332,-0.284
16.064207001339426,0.1,51.0,1.0,1.0,160.63380577078317,255.44413473125516,-0.284
17.43319137368153,0.1,51.0,1.0,1.0,160.63380577078317,256.2155676688055,-0.284
18.918839968014844,0.1,51.0,1.0,1.0,160.63380577078317,256.82972718808463,-0.284
20.531094855971272,0.1,51.0,1.0,1.0,160.63380577078317,257.3149809687079,-0.284
22.280745367979403,0.1,51.0,1.0,1.0,160.63380577078317,257.6940068678464,-0.284
24.179500296271495,0.1,51.0,1.0,1.0,160.63380577078317,257.9856595913787,-0.284
26.240066250997867,0.1,51.0,1.0,1.0,160.63380577078317,258.20609874588473,-0.284
28.476232693813404,0.1,51.0,1.0,1.0,160.63380577078317,258.3693278020042,-0.284
30.902964217987456,0.1,51.0,1.0,1.0,160.63380577078317,258.48743786583657,-0.284
33.53650069258248,0.1,51.0,1.0,1.0,160.63380577078317,258.57073513300486,-0.284
36.394465940873765,0.1,51.0,1.0,1.0,160.63380577078317,258.6278379610518,-0.284
39.495985680294396,0.1,51.0,1.0,1.0,160.63380577078317,258.665782046544,-0.284
42.86181551316834,0.1,51.0,1.0,1.0,160.63380577078317,258.6901498657129,-0.284
46.5144798247553,0.1,51.0,1.0,1.0,160.63380577078317,258.7052283701488,-0.284
50.47842251812341,0.1,51.0,1.0,1.0,160.63380577078317,258.7141906313367,-0.284
54.780170594578784,0.1,51.0,1.0,1.0,160.63380577078317,258.7192912186437,-0.284
59.44851167434448,0.1,51.0,1.0,1.0,160.63380577078317,258.72206185905765,-0.284
64.51468664547063,0.1,51.0,1.0,1.0,160.63380577078317,258.72349375287956,-0.284
70.01259873019619,0.1,51.0,1.0,1.0,160.63380577078317,258.7241955811948,-0.284
75.97904036785103,0.1,51.0,1.0,1.0,160.63380577078317,258.7245207897759,-0.284
82.45393943261438,0.1,51.0,1.0,1.0,160.63380577078317,258.72466279713717,-0.284
89.48062643383894,0.1,51.0,1.0,1.0,160.63380577078317,258.7247210381828,-0.284
97.1061244870633,0.1,51.0,1.0,1.0,160.63380577078317,258.72474339167167,-0.284
105.38146399622259,0.1,51.0,1.0,1.0,160.63380577078317,258.7247513875658,-0.284
114.36202415293195,0.1,51.0,1.0,1.0,160.63380577078317,258.7247540401117,-0.284
124.10790353818399,0.1,51.0,1.0,1.0,160.63380577078317,258.724754851337,-0.284
134.68432230655196,0.1,51.0,1.0,1.0,160.63380577078317,258.7247550784039,-0.284
146.16205864434843,0.1,51.0,1.0,1.0,160.63380577078317,258.7247551360731,-0.284
158.61792242254668,0.1,51.0,1.0,1.0,160.63380577078317,258.7247551492299,-0.284
172.13526921418944,0.1,51.0,1.0,1.0,160.63380577078317,258.7247551518958,-0.284
186.80455811612384,0.1,51.0,1.0,1.0,160.63380577078317,258.7247551523697,-0.284
202.723957108052,0.1,51.0,1.0,1.0,160.63380577078317,258.72475515244264,-0.284
220.0,0.1,51.0,1.0,1.0,160.63380577078317,258.7247551524522,-0.284
4.0,0.12,51.0,1.0,1.0,160.63380577078317,228.8025381323027,-0.284
4.340878170264604,0.12,51.0,1.0,1.0,160.63380577078317,228.85074874932758,-0.284
4.710805822269944,0.12,51.0,1.0,1.0,160.63380577078317,228.924590887963,-0.284
5.11225853956175,0.12,51.0,1.0,1.0,160.63380577078317,230.8090147740598,-0.284
5.547922873783102,0.12,51.0,1.0,1.0,160.63380577078317,237.32667455869412,-0.284
6.020714323279183,0.12,51.0,1.0,1.0,160.63380577078317,240.32206259238862,-0.284
6.533796843830508,0.12,51.0,1.0,1.0,160.63380577078317,242.27066455224372,-0.284
7.090604022081906,0.12,51.0,1.0,1.0,160.63380577078317,243.74001678966147,-0.284
