MagCAPShock,IntRate,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.73,0.03,51.0,1.0,1.0,196.50074121505818,517.1533461537615,-0.73
-0.72,0.03,51.0,1.0,1.0,196.6687591233738,519.9340886153446,-0.72
-0.71,0.03,51.0,1.0,1.0,196.85093906168663,529.107320240731,-0.71
-0.7,0.03,51.0,1.0,1.0,196.65458266816006,536.5823030409372,-0.7
-0.69,0.03,51.0,1.0,1.0,196.77143445613268,543.0643910700703,-0.69
-0.68,0.03,51.0,1.0,1.0,196.7986094795586,549.4088079160616,-0.68
-0.67,0.03,51.0,1.0,1.0,196.94159395150749,555.67896719616,-0.67
-0.66,0.03,51.0,1.0,1.0,197.01119509467162,561.4397057402192,-0.66
-0.65,0.03,51.0,1.0,1.0,197.1257886559949,571.3053169613299,-0.65
-0.64,0.03,51.0,1.0,1.0,197.2161190510003,579.0207912157643,-0.64
-0.63,0.03,51.0,1.0,1.0,197.2888336658136,579.5788148849662,-0.63
-0.62,0.03,51.0,1.0,1.0,197.31856442163132,574.7557835452415,-0.62
-0.61,0.03,51.0,1.0,1.0,197.26294871279077,569.9548278329968,-0.61
-0.6,0.03,51.0,1.0,1.0,197.4392190071289,572.8963382377722,-0.6
-0.59,0.03,51.0,1.0,1.0,197.62932525142236,575.8381461230815,-0.59
-0.58,0.03,51.0,1.0,1.0,197.76301948046859,578.7044982884182,-0.58
-0.57,0.03,51.0,1.0,1.0,197.86704865109945,581.4808872638096,-0.57
-0.56,0.03,51.0,1.0,1.0,197.76582791746813,584.1515359284786,-0.56
-0.55,0.03,51.0,1.0,1.0,197.684491212178,586.7000631669148,-0.55
-0.54,0.03,51.0,1.0,1.0,197.65727921589422,586.3679155752403,-0.54
-0.53,0.03,51.0,1.0,1.0,197.65292457053292,585.4262617665861,-0.53
-0.52,0.03,51.0,1.0,1.0,197.6560162803105,584.2332944483993,-0.52
-0.51,0.03,51.0,1.0,1.0,197.6637562276596,582.9052329787129,-0.51
-0.5,0.03,51.0,1.0,1.0,197.67986391714985,581.545318546141,-0.5
-0.49,0.03,51.0,1.0,1.0,197.7006249179364,580.239701992985,-0.49
-0.48,0.03,51.0,1.0,1.0,197.7248612412074,579.0553748542194,-0.48
-0.47,0.03,51.0,1.0,1.0,197.75195935571315,578.0403310093532,-0.47
-0.46,0.03,51.0,1.0,1.0,197.78154214298797,577.2253354583302,-0.46
-0.45,0.03,51.0,1.0,1.0,197.80404764107067,576.0329221618695,-0.45
-0.44,0.03,51.0,1.0,1.0,197.82992206748628,575.714799011242,-0.44
-0.43,0.03,51.0,1.0,1.0,197.8758818220761,577.0398775557882,-0.43
-0.42,0.03,51.0,1.0,1.0,197.92434717275526,578.313865229668,-0.42
-0.41,0.03,51.0,1.0,1.0,197.97232658082223,579.5345168492091,-0.41
-0.4,0.03,51.0,1.0,1.0,198.01983227236653,580.6996672646604,-0.4
-0.39,0.03,51.0,1.0,1.0,198.0647126987216,581.807258806438,-0.39
-0.38,0.03,51.0,1.0,1.0,198.10708527390352,582.8553670972236,-0.38
-0.37,0.03,51.0,1.0,1.0,198.15431283442888,583.8422246370013,-0.37
-0.36,0.03,51.0,1.0,1.0,198.20392453525056,584.7662414746252,-0.36
-0.35,0.03,51.0,1.0,1.0,198.2547804151669,585.6260220987484,-0.35
-0.34,0.03,51.0,1.0,1.0,198.30638380139771,586.4203773220485,-0.34
-0.33,0.03,51.0,1.0,1.0,198.3585520945793,587.1483291711899,-0.33
-0.32,0.03,51.0,1.0,1.0,198.41125241197707,587.8091050560349,-0.32
-0.31,0.03,51.0,1.0,1.0,198.46456054341115,588.4021131127724,-0.31
-0.3,0.03,51.0,1.0,1.0,198.51874190655892,588.9268779043064,-0.3
-0.29,0.03,51.0,1.0,1.0,198.57449513126696,589.3828699278262,-0.29
-0.28,0.03,51.0,1.0,1.0,198.6335038602207,589.768922734285,-0.28
-0.27,0.03,51.0,1.0,1.0,198.70086823453676,590.0652248555938,-0.27
-0.26,0.03,51.0,1.0,1.0,198.76309556573491,589.3156887598522,-0.26
-0.25,0.03,51.0,1.0,1.0,198.82493088433276,588.5721074979239,-0.25
-0.24,0.03,51.0,1.0,1.0,198.8936279627219,587.8345689706694,-0.24
-0.23,0.03,51.0,1.0,1.0,198.95753047170317,587.1031631124508,-0.23
-0.22,0.03,51.0,1.0,1.0,199.0304436088744,586.3779819725773,-0.22
-0.21,0.03,51.0,1.0,1.0,199.101177239426,585.6591198011083,-0.21
-0.2,0.03,51.0,1.0,1.0,199.17548945524453,584.9466731393418,-0.2
-0.19,0.03,51.0,1.0,1.0,199.25845405864186,584.2407409151123,-0.19
-0.18,0.03,51.0,1.0,1.0,199.3318267153183,583.5414245431195,-0.18
-0.17,0.03,51.0,1.0,1.0,199.40779247007376,582.8488280304347,-0.17
-0.16,0.03,51.0,1.0,1.0,199.49453918551723,582.1630580874372,-0.16
-0.15,0.03,51.0,1.0,1.0,201.1833342071645,561.2614337194038,-0.15
-0.14,0.03,51.0,1.0,1.0,203.3659241182647,535.0574568554106,-0.14
-0.13,0.03,51.0,1.0,1.0,204.92152921195049,513.0560001520994,-0.13
-0.12,0.03,51.0,1.0,1.0,206.27116204646146,510.493159314063,-0.12
-0.11,0.03,51.0,1.0,1.0,207.20668320473206,552.708983672057,-0.11
-0.1,0.03,51.0,1.0,1.0,209.0490134878538,523.9567163516799,-0.1
-0.09,0.03,51.0,1.0,1.0,210.7493360679688,522.150250032647,-0.09
-0.08,0.03,51.0,1.0,1.0,211.36896386196656,545.4861641689836,-0.08
-0.07,0.03,51.0,1.0,1.0,212.42504484485997,556.159537905009,-0.07
-0.06,0.03,51.0,1.0,1.0,214.57099454203757,521.8327815164589,-0.06
-0.05,0.03,51.0,1.0,1.0,216.4140222975104,578.7191233672587,-0.05
-0.04,0.03,51.0,1.0,1.0,215.80477393202574,524.7777898447141,-0.04
-0.03,0.03,51.0,1.0,1.0,218.8779207796801,523.4991552408741,-0.03
-0.02,0.03,51.0,1.0,1.0,219.78877080675187,567.0143022982008,-0.02
-0.01,0.03,51.0,1.0,1.0,219.78300431326522,560.6417235746952,-0.01
0.0,0.03,51.0,1.0,1.0,222.51307643530143,533.8977153565097,0.0
-1.0,0.04,51.0,1.0,1.0,194.6724010330816,555.9333089397851,-1.0
-0.99,0.04,51.0,1.0,1.0,194.56743357743346,568.7284096308489,-0.99
-0.98,0.04,51.0,1.0,1.0,194.84911166536438,571.9107976092854,-0.98
-0.97,0.04,51.0,1.0,1.0,195.31094207417132,567.8427235635974,-0.97
-0.96,0.04,51.0,1.0,1.0,195.2150105752008,569.5648852210182,-0.96
-0.95,0.04,51.0,1.0,1.0,195.31491155019438,573.1412938738254,-0.95
-0.94,0.04,51.0,1.0,1.0,195.26030591014285,573.5799373422352,-0.94
-0.93,0.04,51.0,1.0,1.0,195.2301145826087,572.0712296761079,-0.93
-0.92,0.04,51.0,1.0,1.0,195.2047468359759,570.492795933444,-0.92
-0.91,0.04,51.0,1.0,1.0,195.18491884368524,568.892292966415,-0.91
-0.9,0.04,51.0,1.0,1.0,195.22715411860142,567.3962839886321,-0.9
-0.89,0.04,51.0,1.0,1.0,195.361979297882,566.2419988145572,-0.89
-0.88,0.04,51.0,1.0,1.0,195.4740089040364,565.7486810841897,-0.88
-0.87,0.04,51.0,1.0,1.0,195.5491295076488,566.1802468074435,-0.87
-0.86,0.04,51.0,1.0,1.0,195.58281828781546,567.5953604722972,-0.86
-0.85,0.04,51.0,1.0,1.0,195.5761429522086,569.830161036541,-0.85
-0.84,0.04,51.0,1.0,1.0,195.64534676507117,568.9453638521602,-0.84
-0.83,0.04,51.0,1.0,1.0,195.8441014512915,563.4213945286009,-0.83
-0.82,0.04,51.0,1.0,1.0,196.0428160787024,557.7185795886927,-0.82
-0.81,0.04,51.0,1.0,1.0,196.24617768571088,551.6609752574559,-0.81
-0.8,0.04,51.0,1.0,1.0,196.36663127913542,545.9602400879991,-0.8
-0.79,0.04,51.0,1.0,1.0,196.3388033863177,539.2202158573008,-0.79
-0.78,0.04,51.0,1.0,1.0,196.3077698700364,530.8766773747644,-0.78
-0.77,0.04,51.0,1.0,1.0,196.2577344385539,526.4128800835338,-0.77
-0.76,0.04,51.0,1.0,1.0,196.16808192468343,533.9210771238464,-0.76
-0.75,0.04,51.0,1.0,1.0,196.33517569007796,542.2269185426288,-0.75
-0.74,0.04,51.0,1.0,1.0,196.51874272469055,549.0326811150578,-0.74
-0.73,0.04,51.0,1.0,1.0,196.33511928128164,555.4662600945254,-0.73
-0.72,0.04,51.0,1.0,1.0,196.62188286459087,561.9419423883055,-0.72
-0.71,0.04,51.0,1.0,1.0,196.7683000207775,568.1375542226821,-0.71
-0.7,0.04,51.0,1.0,1.0,196.84308775174532,579.5011712323993,-0.7
-0.69,0.04,51.0,1.0,1.0,196.89743510716028,589.1414571289184,-0.69
-0.68,0.04,51.0,1.0,1.0,196.98553085885445,593.256745443063,-0.68
-0.67,0.04,51.0,1.0,1.0,196.93255909960288,588.197034182413,-0.67
-0.66,0.04,51.0,1.0,1.0,196.97473226192133,591.6629469891816,-0.66
-0.65,0.04,51.0,1.0,1.0,197.1380428292556,595.1599851820336,-0.65
-0.64,0.04,51.0,1.0,1.0,197.24093292538387,595.5130319156376,-0.64
-0.63,0.04,51.0,1.0,1.0,197.38796563583378,593.538471196445,-0.63
-0.62,0.04,51.0,1.0,1.0,197.58698160982973,590.6032046058037,-0.62
-0.61,0.04,51.0,1.0,1.0,197.61606952017254,586.839348251739,-0.61
-0.6,0.04,51.0,1.0,1.0,197.63199507095626,582.413983873505,-0.6
-0.59,0.04,51.0,1.0,1.0,197.67125566764204,577.5097586908595,-0.59
-0.58,0.04,51.0,1.0,1.0,197.70637222539045,572.7896898743079,-0.58
-0.57,0.04,51.0,1.0,1.0,197.75093894128648,570.6678005559111,-0.57
-0.56,0.04,51.0,1.0,1.0,197.80999257119834,568.5279574321835,-0.56
-0.55,0.04,51.0,1.0,1.0,197.8571545736481,566.4412393136681,-0.55
-0.54,0.04,51.0,1.0,1.0,197.91325389382956,564.4622758007288,-0.54
-0.53,0.04,51.0,1.0,1.0,197.9733695393519,562.6308997425047,-0.53
-0.52,0.04,51.0,1.0,1.0,198.0223657808547,560.9742539429279,-0.52
-0.51,0.04,51.0,1.0,1.0,198.06819293383205,559.5089973658952,-0.51
-0.5,0.04,51.0,1.0,1.0,198.11798245641432,558.2434464938875,-0.5
-0.49,0.04,51.0,1.0,1.0,198.17313778111776,557.1795345847003,-0.49
-0.48,0.04,51.0,1.0,1.0,198.21894037817054,556.3144720396527,-0.48
-0.47,0.04,51.0,1.0,1.0,198.25970239223255,555.6420356685093,-0.47
-0.46,0.04,51.0,1.0,1.0,198.2994524387256,555.1535300997787,-0.46
-0.45,0.04,51.0,1.0,1.0,198.3357362571202,554.4842568234485,-0.45
-0.44,0.04,51.0,1.0,1.0,198.36437275862093,554.3748075971919,-0.44
-0.43,0.04,51.0,1.0,1.0,198.3953064024361,555.2451143812946,-0.43
-0.42,0.04,51.0,1.0,1.0,198.42621724474395,556.1165035873654,-0.42
-0.41,0.04,51.0,1.0,1.0,198.45842388669493,556.9895107995085,-0.41
-0.4,0.04,51.0,1.0,1.0,198.47710710648678,557.8645069282362,-0.4
-0.39,0.04,51.0,1.0,1.0,198.50260459813103,558.7417116095825,-0.39
-0.38,0.04,51.0,1.0,1.0,198.53206251488876,559.6212065073485,-0.38
-0.37,0.04,51.0,1.0,1.0,198.56404231469307,560.502947949342,-0.37
-0.36,0.04,51.0,1.0,1.0,198.59533417755173,561.3867785093333,-0.36
-0.35,0.04,51.0,1.0,1.0,198.62573355743928,562.2724373020184,-0.35
-0.34,0.04,51.0,1.0,1.0,198.6563670534964,563.1595688886325,-0.34
-0.33,0.04,51.0,1.0,1.0,198.67903319729086,564.0477307934812,-0.33
-0.32,0.04,51.0,1.0,1.0,198.70293993582715,564.9363997105102,-0.32
-0.31,0.04,51.0,1.0,1.0,198.73259661264063,565.8249765343637,-0.31
-0.3,0.04,51.0,1.0,1.0,198.76517589859586,566.712790387812,-0.3
-0.29,0.04,51.0,1.0,1.0,198.797404305796,567.5991018382242,-0.29
-0.28,0.04,51.0,1.0,1.0,198.8282798357095,568.4831055039349,-0.28
-0.27,0.04,51.0,1.0,1.0,198.85774250670036,569.3639322521437,-0.27
-0.26,0.04,51.0,1.0,1.0,198.87843776246882,570.2406511810182,-0.26
-0.25,0.04,51.0,1.0,1.0,198.90834573339717,571.1122715672007,-0.25
-0.24,0.04,51.0,1.0,1.0,198.94230323325374,571.9777449448175,-0.24
-0.23,0.04,51.0,1.0,1.0,198.97611260124043,572.8359674636511,-0.23
-0.22,0.04,51.0,1.0,1.0,199.00902165900814,573.6857826564471,-0.22
-0.21,0.04,51.0,1.0,1.0,199.03767949511138,574.5259847250794,-0.21
-0.2,0.04,51.0,1.0,1.0,199.06178868960785,575.3553224355204,-0.2
-0.19,0.04,51.0,1.0,1.0,199.0948000899348,576.1725036911115,-0.19
-0.18,0.04,51.0,1.0,1.0,199.13020541122776,576.9762008327725,-0.18
-0.17,0.04,51.0,1.0,1.0,199.16627383454065,577.7650566936294,-0.17
-0.16,0.04,51.0,1.0,1.0,199.20327843217777,578.5376914144252,-0.16
-0.15,0.04,51.0,1.0,1.0,200.62354275863308,601.554960561076,-0.15
-0.14,0.04,51.0,1.0,1.0,203.3679275490018,523.1484364827052,-0.14
-0.13,0.04,51.0,1.0,1.0,204.8957496857887,526.5846568364258,-0.13
-0.12,0.04,51.0,1.0,1.0,205.85744284048857,544.3607336258101,-0.12
-0.11,0.04,51.0,1.0,1.0,206.90652702474327,566.1470752120008,-0.11
-0.1,0.04,51.0,1.0,1.0,209.22984277384262,529.3466123705115,-0.1
-0.09,0.04,51.0,1.0,1.0,210.50151643129126,547.0680253934206,-0.09
-0.08,0.04,51.0,1.0,1.0,211.2213142852487,546.0979561906763,-0.08
-0.07,0.04,51.0,1.0,1.0,212.60566321202353,569.1006928423799,-0.07
-0.06,0.04,51.0,1.0,1.0,213.90352403248446,524.4619695393387,-0.06
-0.05,0.04,51.0,1.0,1.0,214.87992440199247,583.3019559640445,-0.05
-0.04,0.04,51.0,1.0,1.0,217.7888442481749,530.9940267929638,-0.04
-0.03,0.04,51.0,1.0,1.0,218.374440157407,521.9535165862618,-0.03
-0.02,0.04,51.0,1.0,1.0,219.87107955579455,574.3741307986569,-0.02
-0.01,0.04,51.0,1.0,1.0,221.86331780813669,554.5762262270831,-0.01
0.0,0.04,51.0,1.0,1.0,222.61323296779105,517.935220407693,0.0
-1.0,0.05,51.0,1.0,1.0,194.47615034976548,576.4431734175738,-1.0
-0.99,0.05,51.0,1.0,1.0,194.96569726282073,574.4909409108127,-0.99
-0.98,0.05,51.0,1.0,1.0,194.9910112182898,571.8199305949641,-0.98
-0.97,0.05,51.0,1.0,1.0,194.99734117678545,568.4825023613296,-0.97
-0.96,0.05,51.0,1.0,1.0,195.0015228579379,564.5727023416886,-0.96
-0.95,0.05,51.0,1.0,1.0,194.98988806763128,560.2513353596858,-0.95
-0.94,0.05,51.0,1.0,1.0,194.95639045392412,555.7821964795704,-0.94
-0.93,0.05,51.0,1.0,1.0,194.9448179186346,554.064953206219,-0.93
-0.92,0.05,51.0,1.0,1.0,194.98718587589633,552.4045825690698,-0.92
-0.91,0.05,51.0,1.0,1.0,195.0647877930493,550.6678171061665,-0.91
-0.9,0.05,51.0,1.0,1.0,195.1519377118229,548.8856420329624,-0.9
-0.89,0.05,51.0,1.0,1.0,195.24288825239287,547.078046449682,-0.89
-0.88,0.05,51.0,1.0,1.0,195.33615328007883,545.2538773492296,-0.88
-0.87,0.05,51.0,1.0,1.0,195.44072117742812,543.4160196916876,-0.87
-0.86,0.05,51.0,1.0,1.0,195.55940997874072,541.5743572222912,-0.86
-0.85,0.05,51.0,1.0,1.0,195.67726868949785,539.7725480627133,-0.85
-0.84,0.05,51.0,1.0,1.0,195.80163005304627,538.1685157884167,-0.84
-0.83,0.05,51.0,1.0,1.0,195.92988899604666,536.9927072694076,-0.83
-0.82,0.05,51.0,1.0,1.0,195.9872209206875,536.6905748748463,-0.82
-0.81,0.05,51.0,1.0,1.0,196.02462860496445,537.8332473568075,-0.81
-0.8,0.05,51.0,1.0,1.0,196.06018560457724,540.3785572606004,-0.8
-0.79,0.05,51.0,1.0,1.0,196.09434002664685,543.7218698186233,-0.79
-0.78,0.05,51.0,1.0,1.0,196.12767064032246,547.2544443847529,-0.78
-0.77,0.05,51.0,1.0,1.0,196.1608678256855,550.6723457115495,-0.77
-0.76,0.05,51.0,1.0,1.0,196.19468954134058,553.8347289149077,-0.76
-0.75,0.05,51.0,1.0,1.0,196.22989922231082,556.6779414509974,-0.75
-0.74,0.05,51.0,1.0,1.0,196.2961753874737,559.441210032675,-0.74
-0.73,0.05,51.0,1.0,1.0,196.41196428426588,562.1223489864484,-0.73
-0.72,0.05,51.0,1.0,1.0,196.52709462150818,564.7215337418298,-0.72
-0.71,0.05,51.0,1.0,1.0,196.6401358053341,567.2353255781233,-0.71
-0.7,0.05,51.0,1.0,1.0,196.76596951026903,569.6950942153833,-0.7
-0.69,0.05,51.0,1.0,1.0,196.89051009806272,572.016322614172,-0.69
-0.68,0.05,51.0,1.0,1.0,196.97536808034113,565.1075043494639,-0.68
-0.67,0.05,51.0,1.0,1.0,197.0383980782749,555.5917513867188,-0.67
-0.66,0.05,51.0,1.0,1.0,197.12031311118182,543.6076395082342,-0.66
-0.65,0.05,51.0,1.0,1.0,197.21542653517386,537.8880765160492,-0.65
-0.64,0.05,51.0,1.0,1.0,197.29664110665715,544.638912729765,-0.64
-0.63,0.05,51.0,1.0,1.0,197.28095337990138,552.1969612801809,-0.63
-0.62,0.05,51.0,1.0,1.0,197.12747881303156,559.6049094565254,-0.62
-0.61,0.05,51.0,1.0,1.0,197.29320991375718,570.04067867224,-0.61
-0.6,0.05,51.0,1.0,1.0,197.41220891212578,582.8064848208635,-0.6
-0.59,0.05,51.0,1.0,1.0,197.33400201229554,568.3136336457237,-0.59
-0.58,0.05,51.0,1.0,1.0,197.72366742422363,557.9648352419027,-0.58
-0.57,0.05,51.0,1.0,1.0,197.71138378747415,547.3626445491135,-0.57
-0.56,0.05,51.0,1.0,1.0,197.78114123248594,536.020935419091,-0.56
-0.55,0.05,51.0,1.0,1.0,197.8428021990879,552.4084272141819,-0.55
-0.54,0.05,51.0,1.0,1.0,197.90443736448606,565.2900496016806,-0.54
-0.53,0.05,51.0,1.0,1.0,198.03181247177653,577.9260038885188,-0.53
-0.52,0.05,51.0,1.0,1.0,198.14635275174922,576.3746512423859,-0.52
-0.51,0.05,51.0,1.0,1.0,198.2037031257017,574.2748041594257,-0.51
-0.5,0.05,51.0,1.0,1.0,198.26384664323805,577.1556717103704,-0.5
-0.49,0.05,51.0,1.0,1.0,198.28294193726842,576.1696615705054,-0.49
-0.48,0.05,51.0,1.0,1.0,198.30638503993922,574.616915031698,-0.48
-0.47,0.05,51.0,1.0,1.0,198.4421950331357,573.4093806355978,-0.47
-0.46,0.05,51.0,1.0,1.0,198.55796201291284,572.8669302787807,-0.46
-0.45,0.05,51.0,1.0,1.0,198.62721053405934,573.2632616729458,-0.45
-0.44,0.05,51.0,1.0,1.0,198.68284814489488,574.6737293919599,-0.44
-0.43,0.05,51.0,1.0,1.0,198.6906048290254,576.9374435884131,-0.43
-0.42,0.05,51.0,1.0,1.0,198.77643859887345,575.3583694528045,-0.42
-0.41,0.05,51.0,1.0,1.0,198.92074897555818,569.7620416069876,-0.41
-0.4,0.05,51.0,1.0,1.0,198.94421227808277,564.0023897699202,-0.4
-0.39,0.05,51.0,1.0,1.0,199.03159261926575,557.9510868100423,-0.39
-0.38,0.05,51.0,1.0,1.0,199.10066422766397,552.0731645583638,-0.38
-0.37,0.05,51.0,1.0,1.0,199.18441730410063,545.6001798707451,-0.37
-0.36,0.05,51.0,1.0,1.0,199.24477230191405,537.4579906703417,-0.36
-0.35,0.05,51.0,1.0,1.0,199.3580425108615,531.0504588455083,-0.35
-0.34,0.05,51.0,1.0,1.0,199.461998706367,535.832089238809,-0.34
-0.33,0.05,51.0,1.0,1.0,199.58786268053427,543.424503977457,-0.33
-0.32,0.05,51.0,1.0,1.0,199.58269881437286,549.7935208883131,-0.32
-0.31,0.05,51.0,1.0,1.0,199.50221426892028,555.8829049278329,-0.31
-0.3,0.05,51.0,1.0,1.0,199.39689416628522,562.0376142545686,-0.3
-0.29,0.05,51.0,1.0,1.0,199.28405055009964,569.1869977678693,-0.29
-0.28,0.05,51.0,1.0,1.0,199.1726231692359,582.0738887175786,-0.28
-0.27,0.05,51.0,1.0,1.0,199.08658195651077,591.7860067809394,-0.27
-0.26,0.05,51.0,1.0,1.0,199.087587603356,596.3735320786401,-0.26
-0.25,0.05,51.0,1.0,1.0,199.00828922869186,597.563403229725,-0.25
-0.24,0.05,51.0,1.0,1.0,198.93846802677734,596.1056037700616,-0.24
-0.23,0.05,51.0,1.0,1.0,198.89353145058473,593.4338568670405,-0.23
-0.22,0.05,51.0,1.0,1.0,198.86827137050736,589.6236553254721,-0.22
-0.21,0.05,51.0,1.0,1.0,198.86077042829328,584.7890139878867,-0.21
-0.2,0.05,51.0,1.0,1.0,198.86995382589947,579.0802723096231,-0.2
-0.19,0.05,51.0,1.0,1.0,198.90665312210538,572.6604257599214,-0.19
-0.18,0.05,51.0,1.0,1.0,198.93802776989764,567.9487558219505,-0.18
-0.17,0.05,51.0,1.0,1.0,198.9759934203656,565.1069307619914,-0.17
-0.16,0.05,51.0,1.0,1.0,199.0338458328043,562.1782021203117,-0.16
-0.15,0.05,51.0,1.0,1.0,200.12116624131247,537.0825052407482,-0.15
-0.14,0.05,51.0,1.0,1.0,201.69844764217976,580.9062540208754,-0.14
-0.13,0.05,51.0,1.0,1.0,204.57498139623854,547.7674773616684,-0.13
-0.12,0.05,51.0,1.0,1.0,205.90209597366788,547.097602508607,-0.12
-0.11,0.05,51.0,1.0,1.0,206.59216860215417,542.4217710001877,-0.11
-0.1,0.05,51.0,1.0,1.0,207.3014740981017,590.9869318123793,-0.1
-0.09,0.05,51.0,1.0,1.0,209.8607295413658,565.4907175373414,-0.09
-0.08,0.05,51.0,1.0,1.0,210.89189494000738,577.2238474181949,-0.08
-0.07,0.05,51.0,1.0,1.0,212.08900101383995,549.0022969591419,-0.07
-0.06,0.05,51.0,1.0,1.0,213.53608348861096,568.6003210716901,-0.06
-0.05,0.05,51.0,1.0,1.0,214.6409257946532,546.6490041314537,-0.05
-0.04,0.05,51.0,1.0,1.0,215.52285392502583,582.8636390961825,-0.04
-0.03,0.05,51.0,1.0,1.0,211.95327227513073,559.9790920184822,-0.03
-0.02,0.05,51.0,1.0,1.0,219.058786583257,544.3769620768682,-0.02
-0.01,0.05,51.0,1.0,1.0,220.96905454783493,572.740531406036,-0.01
0.0,0.05,51.0,1.0,1.0,222.20257695201894,544.8850442508393,0.0
-1.0,0.06,51.0,1.0,1.0,194.24746874381592,564.2076499334989,-1.0
-0.99,0.06,51.0,1.0,1.0,194.35422062618062,563.181054024224,-0.99
-0.98,0.06,51.0,1.0,1.0,194.4482598415367,562.1312109431398,-0.98
-0.97,0.06,51.0,1.0,1.0,194.50843971856492,561.067416323138,-0.97
-0.96,0.06,51.0,1.0,1.0,194.62053896216636,559.9874157553108,-0.96
-0.95,0.06,51.0,1.0,1.0,194.69501554857302,558.8889956017554,-0.95
-0.94,0.06,51.0,1.0,1.0,194.81068923086588,557.7701980998912,-0.94
-0.93,0.06,51.0,1.0,1.0,194.91242017441826,556.629643613057,-0.93
-0.92,0.06,51.0,1.0,1.0,194.99529376282126,555.4669931373214,-0.92
-0.91,0.06,51.0,1.0,1.0,195.03729329659316,554.2835809361352,-0.91
-0.9,0.06,51.0,1.0,1.0,195.07957926294466,553.0832364423036,-0.9
-0.89,0.06,51.0,1.0,1.0,195.1221406599198,551.8732866884387,-0.89
-0.88,0.06,51.0,1.0,1.0,195.1649686731868,550.6656775969391,-0.88
-0.87,0.06,51.0,1.0,1.0,195.2080560126962,549.4780683798716,-0.87
-0.86,0.06,51.0,1.0,1.0,195.25139662487413,548.3219879731955,-0.86
-0.85,0.06,51.0,1.0,1.0,195.29498561635776,547.2255919331242,-0.85
-0.84,0.06,51.0,1.0,1.0,195.33881931962532,546.2337447512405,-0.84
-0.83,0.06,51.0,1.0,1.0,195.38289548342226,545.3866901162659,-0.83
-0.82,0.06,51.0,1.0,1.0,195.42721361302677,544.7249066317606,-0.82
-0.81,0.06,51.0,1.0,1.0,195.47177553911212,544.2844150140187,-0.81
-0.8,0.06,51.0,1.0,1.0,195.51658639210766,544.0915154603765,-0.8
-0.79,0.06,51.0,1.0,1.0,195.56165638126592,544.1584559000082,-0.79
-0.78,0.06,51.0,1.0,1.0,195.6070043718837,544.4813372600728,-0.78
-0.77,0.06,51.0,1.0,1.0,195.65266618551212,545.0409456771416,-0.77
-0.76,0.06,51.0,1.0,1.0,195.69871902155168,545.8062244876023,-0.76
-0.75,0.06,51.0,1.0,1.0,195.74540348863505,546.7392721337104,-0.75
-0.74,0.06,51.0,1.0,1.0,195.7906309688588,547.802996156051,-0.74
-0.73,0.06,51.0,1.0,1.0,195.8344239458542,548.9513597936539,-0.73
-0.72,0.06,51.0,1.0,1.0,195.8786107280979,550.1585776197904,-0.72
-0.71,0.06,51.0,1.0,1.0,195.92335509579598,551.398749364469,-0.71
-0.7,0.06,51.0,1.0,1.0,195.9683117899369,552.6522183199068,-0.7
-0.69,0.06,51.0,1.0,1.0,196.00811117043466,553.9048629451909,-0.69
-0.68,0.06,51.0,1.0,1.0,196.0482920848102,555.1462666272017,-0.68
-0.67,0.06,51.0,1.0,1.0,196.0888011984268,556.3700787155616,-0.67
-0.66,0.06,51.0,1.0,1.0,196.12959267647224,557.5732210090636,-0.66
-0.65,0.06,51.0,1.0,1.0,196.1706353841737,558.7539146876136,-0.65
-0.64,0.06,51.0,1.0,1.0,196.21192259398123,559.9115749215493,-0.64
-0.63,0.06,51.0,1.0,1.0,196.25348685917515,561.0463665205434,-0.63
-0.62,0.06,51.0,1.0,1.0,196.29543398047622,562.1588814115327,-0.62
-0.61,0.06,51.0,1.0,1.0,196.3380883563364,563.2499214333545,-0.61
-0.6,0.06,51.0,1.0,1.0,196.37840837121195,564.3203977676396,-0.6
-0.59,0.06,51.0,1.0,1.0,196.41412555886865,565.3711447992832,-0.59
-0.58,0.06,51.0,1.0,1.0,196.4508426035834,566.4029623004394,-0.58
-0.57,0.06,51.0,1.0,1.0,196.4884276238925,567.4166645624919,-0.57
-0.56,0.06,51.0,1.0,1.0,196.5267529790973,568.4130194878602,-0.56
-0.55,0.06,51.0,1.0,1.0,196.56567551182764,569.3927713613145,-0.55
-0.54,0.06,51.0,1.0,1.0,196.6050265629653,570.356669087426,-0.54
-0.53,0.06,51.0,1.0,1.0,196.64461569472186,571.3054740447092,-0.53
-0.52,0.06,51.0,1.0,1.0,196.68425309144544,572.2399834409242,-0.52
-0.51,0.06,51.0,1.0,1.0,196.72380202106118,573.1610408505471,-0.51
-0.5,0.06,51.0,1.0,1.0,196.7632676739765,574.069540584582,-0.5
-0.49,0.06,51.0,1.0,1.0,196.8028720000616,574.9664258837429,-0.49
-0.48,0.06,51.0,1.0,1.0,196.84314839072252,575.8526815173201,-0.48
-0.47,0.06,51.0,1.0,1.0,196.8797049296719,576.7293222567507,-0.47
-0.46,0.06,51.0,1.0,1.0,196.91212798974846,577.5973761768055,-0.46
-0.45,0.06,51.0,1.0,1.0,196.94652123135387,578.4578690253138,-0.45
-0.44,0.06,51.0,1.0,1.0,196.98252306005273,579.3118066297734,-0.44
