MagCAPShock,DSCR,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.77,1.51,50.514517706327595,0.9904807393397568,0.8248633430169251,283.8882695209172,412.87362819567534,-0.77
-0.76,1.51,50.54622742836195,0.9911024985953324,0.835638889339365,287.5317193384364,412.8950227671837,-0.76
-0.75,1.51,50.577897739490766,0.9917234850880542,0.8464144356618047,289.0453635391329,411.43519950173356,-0.75
-0.74,1.51,50.60952859914383,0.9923436980224281,0.8571899819842447,291.278702776922,409.62799874473745,-0.74
-0.73,1.51,50.641119933810714,0.9929631359570729,0.867965528306684,294.35100009788965,407.70314898566033,-0.73
-0.72,1.51,50.67267163051701,0.9935817966768041,0.878741074629124,293.9311578120736,405.7231503584217,-0.72
-0.71,1.51,50.70418352922094,0.9941996770435478,0.8895166209515638,295.6276240899898,403.7181127909121,-0.71
-0.7,1.51,50.735655414046775,0.9948167728244466,0.9002921672740035,297.10202758477317,401.7187339579511,-0.7
-0.69,1.51,50.767087003312625,0.995433078496326,0.9110677135964433,305.27961198379137,399.76508545000434,-0.69
-0.68,1.51,50.7984779383839,0.9960485870271353,0.9218432599188828,325.6222204928857,397.90538715791854,-0.68
-0.67,1.51,50.82982777150322,0.996663289637318,0.9326188062413228,325.9252206587269,396.18796747987204,-0.67
-0.66,1.51,50.861135952935456,0.9972771755477541,0.9433943525637623,326.22893065636,394.6508690959303,-0.66
-0.65,1.51,50.89240181804968,0.9978902317264643,0.9541698988862024,326.53348266317096,393.31974301679975,-0.65
-0.64,1.51,50.92363674316125,0.998502681238456,0.9649454452086419,326.8334347107654,392.2549160541038,-0.64
-0.63,1.51,50.95484102301332,0.9991145298630063,0.9757209915310822,327.11283748593826,391.9175294975834,-0.63
-0.62,1.51,50.985718404976225,0.999719968725024,0.9864965378535215,327.3923476277741,393.90947324280205,-0.62
-0.61,1.51,50.99727208417596,0.9999465114544306,0.9972720841759617,327.67438585299044,396.557832780484,-0.61
-0.6,1.51,51.0,1.0,1.0,327.95750120340955,397.61404292047314,-0.6
-0.59,1.51,51.0,1.0,1.0,328.24179352986744,397.9008966907956,-0.59
-0.58,1.51,51.0,1.0,1.0,328.5269522520042,397.9843993632718,-0.58
-0.57,1.51,51.0,1.0,1.0,328.8127264239504,398.0196695016389,-0.57
-0.56,1.51,51.0,1.0,1.0,329.1001397694318,398.0396908053027,-0.56
-0.55,1.51,51.0,1.0,1.0,329.3889411733113,398.052669636787,-0.55
-0.54,1.51,51.0,1.0,1.0,329.67905253262705,398.0614027908373,-0.54
-0.53,1.51,51.0,1.0,1.0,329.97047777870534,398.0672780726698,-0.53
-0.52,1.51,51.0,1.0,1.0,330.2632419313005,398.0711802165251,-0.52
-0.51,1.51,51.0,1.0,1.0,330.5574285050956,398.07372842172293,-0.51
-0.5,1.51,51.0,1.0,1.0,330.8525008864526,398.0753629743003,-0.5
-0.49,1.51,51.0,1.0,1.0,331.14994522037006,398.07639339887794,-0.49
-0.48,1.51,51.0,1.0,1.0,331.44929263551103,398.0770321324671,-0.48
-0.47,1.51,51.0,1.0,1.0,331.7497646628499,398.0774236678641,-0.47
-0.46,1.51,51.0,1.0,1.0,332.0537372521073,398.0776618369974,-0.46
-0.45,1.51,51.0,1.0,1.0,332.3606398303594,398.0778060380791,-0.45
-0.44,1.51,51.0,1.0,1.0,332.66983933385416,398.0778928529467,-0.44
-0.43,1.51,51.0,1.0,1.0,332.9851655924089,398.07794538189756,-0.43
-0.42,1.51,51.0,1.0,1.0,333.3089447458674,398.0779770179204,-0.42
